,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-09-30,11003.00000,,11003.00000,186.00000,8218.00000,-477.00000,,2122.00000,-100.00000,2022.00000,513.00000,1509.00000,1509.00000,1505.00000,2290.00000,2122.00000,209.90000,215.30000,7.16000,6.98000
2021-09-30,9760.00000,,9760.00000,111.00000,7367.00000,-523.00000,,1759.00000,32.00000,1791.00000,388.00000,1403.00000,1403.00000,1403.00000,1908.00000,1759.00000,205.70000,211.20000,6.81000,6.63000
2020-09-30,7990.00000,,7990.00000,134.00000,6174.00000,-351.00000,,1331.00000,-279.00000,1052.00000,234.00000,818.00000,818.00000,818.00000,1507.00000,1331.00000,206.40000,210.30000,3.96000,3.88000
2019-09-30,7740.00000,,7740.00000,194.00000,5763.00000,-371.00000,,1412.00000,-37.00000,1375.00000,341.00000,1034.00000,1034.00000,1032.00000,1538.00000,1412.00000,211.50000,216.00000,4.88000,4.78000
2018-09-30,7476.00000,,7476.00000,181.00000,5423.00000,-335.00000,,1537.00000,-226.00000,1311.00000,454.00000,857.00000,857.00000,856.00000,1657.00000,1537.00000,217.95000,223.20000,3.92670,3.83330
2017-09-30,6525.00000,,6525.00000,155.00000,4771.00000,-489.00000,,1092.00000,-167.00000,925.00000,289.00000,636.00000,636.00000,635.00000,1133.00000,1092.00000,214.95000,219.90000,2.95330,2.88670
2016-09-30,5521.12000,,5521.12000,148.41300,4071.80800,-304.02600,,996.87300,-184.92900,811.94400,271.29300,540.65100,540.65100,528.09400,1044.24600,996.87300,212.65950,216.76950,2.48000,2.43330
2015-09-30,5309.68000,42.74800,5266.93200,158.96600,3954.87500,-208.83500,4322.67600,944.25630,-129.64400,814.61200,296.03400,518.57800,518.57800,502.14000,970.02730,944.25630,213.82200,218.90850,2.34000,2.28670
2014-09-30,4965.46000,39.87500,4925.58500,139.67200,3727.01200,-225.29700,4091.98100,833.60400,-117.65600,715.94800,267.79700,448.15100,448.15100,480.24800,874.96300,833.60400,209.90250,215.38350,2.27330,2.21330
2013-09-30,4595.79800,40.25300,4555.54500,124.38700,3468.84200,-182.01600,3848.69900,706.84570,-112.93600,593.91000,197.03300,396.87700,396.87700,367.15400,692.57370,706.84570,206.59800,210.81150,1.76000,1.72000
2012-09-30,3897.90000,39.42200,3858.47800,118.71200,2950.15200,-145.14600,3214.01000,644.46780,-176.54700,467.92100,175.65600,292.26500,292.26500,289.91100,660.45070,644.46780,196.20900,197.68650,1.48000,1.46670
2011-09-30,3399.88600,38.46100,3361.42500,94.87500,2516.94000,-157.98900,2769.80400,591.62080,-140.87600,450.74500,182.89400,267.85100,267.85100,269.57600,618.95680,591.62080,183.67200,184.25400,1.46670,1.46000
2010-09-30,2979.51600,35.12300,2944.39300,80.21300,2220.46300,-144.30900,2444.98500,499.40800,-143.26400,356.14400,133.62500,222.51900,222.51900,218.67600,523.96590,499.40800,179.00250,179.38800,1.22000,1.22000
2009-09-30,2602.51900,33.25800,2569.26100,78.62700,1898.94500,-128.99400,2106.56600,462.69510,-226.29400,236.40100,96.02400,140.37700,140.37700,146.41100,485.39510,462.69510,175.78200,175.93200,0.83330,0.83330
