,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2971.95600,1248.18200,1723.77400,176.19000,658.02600,0.00000,850.37900,873.39500,-35.54900,837.84600,130.09100,707.75500,707.75500,707.75500,1003.81800,873.39500,59.98500,60.33100,11.80000,11.73000
2021-12-31,2785.87400,1156.53300,1629.34100,168.35800,626.96800,-5.16500,807.63400,821.70700,-15.51400,806.19300,113.35000,692.84300,692.84300,692.84300,953.38700,821.70700,61.57500,62.02800,11.25000,11.17000
2020-12-31,2365.36500,1006.68900,1358.67600,140.77700,553.69800,-8.12500,713.18700,645.48900,-34.57500,610.91400,89.34300,521.57100,521.57100,521.57100,770.85000,645.48900,62.09400,62.41400,8.40000,8.36000
2019-12-31,2406.59600,1010.70000,1395.89600,142.95500,534.79100,0.00000,687.43900,708.45690,-30.21800,678.23900,86.04100,592.19800,592.19800,592.19800,813.75290,708.45690,67.62700,68.16600,8.76000,8.69000
2018-12-31,2419.92900,992.56400,1427.36500,143.40300,536.90200,0.42600,687.59100,739.77400,-57.62800,682.14600,88.35200,593.79400,593.79400,593.79400,848.18210,739.77400,76.99200,77.61800,7.71000,7.65000
2017-12-31,2309.07800,947.06700,1362.01100,132.59300,544.36300,-11.11400,699.81300,662.19800,-21.10100,641.09700,620.78600,20.31100,20.31100,20.31100,768.20000,662.19800,79.79300,80.60400,0.25000,0.25000
2016-12-31,2167.42300,891.45300,1275.97000,125.18700,512.33100,-3.52400,650.93100,625.03920,-24.92500,600.11400,78.61100,521.50300,521.50300,521.50300,721.48820,625.03920,80.78600,81.41700,6.46000,6.41000
2015-12-31,2042.33200,842.67200,1199.66000,118.54500,495.74700,-3.93900,632.20900,567.45120,-25.53200,541.91900,72.86600,469.05300,469.05300,469.05300,657.43820,567.45120,82.33600,83.08700,5.70000,5.65000
2014-12-31,1989.34400,824.91300,1164.43100,107.72600,512.70700,0.00000,646.52300,517.90810,-27.16800,490.74000,59.12000,431.62000,431.62000,431.62000,612.13910,517.90810,84.35800,85.15100,5.12000,5.07000
2013-12-31,1904.21800,783.45600,1120.76200,100.53600,492.96500,0.00000,603.41900,517.34300,-27.23800,490.10500,40.10200,450.00300,450.00300,450.00300,597.03800,517.34300,85.42600,86.54600,5.27000,5.20000
2012-12-31,1843.64100,737.61400,1106.02700,96.00400,477.27000,-7.43400,594.53700,511.49000,-23.86500,487.62500,26.18200,461.44300,461.44300,461.44300,580.32100,511.49000,87.84100,88.97900,5.25000,5.19000
2011-12-31,1851.18400,730.49300,1120.69100,92.34700,490.01100,0.00000,592.09100,528.60000,-19.34800,509.25200,76.28400,432.96800,432.96800,432.96800,594.98700,528.60000,90.83300,92.32500,4.77000,4.69000
2010-12-31,1643.37100,653.30300,990.06800,84.27400,445.45600,,540.13600,449.93200,-12.06900,437.86300,56.10000,381.76300,381.76300,381.76300,512.49000,449.93200,92.38500,94.05700,4.13000,4.06000
2009-12-31,1498.70000,594.88200,903.81790,77.15400,421.40300,,509.21600,394.60190,-7.95000,386.65200,63.33900,323.31300,323.31300,323.31300,451.87390,394.60190,95.79700,96.86200,3.37000,3.34000
