,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3181.90000,1755.00000,1426.90000,652.70000,,675.50000,751.39990,-2.00000,749.40000,162.70000,586.70000,586.70000,586.90000,872.79990,751.39990,75.70000,76.00000,7.74000,7.71000
2021-12-31,2764.80000,1540.30000,1224.50000,578.20000,,587.50000,637.00000,-57.20000,579.80000,130.50000,449.30000,449.30000,449.40000,741.70000,637.00000,76.00000,76.40000,5.91000,5.88000
2020-12-31,2351.60000,1324.20000,1027.40000,494.90000,,506.70000,520.70010,-50.40000,470.30000,92.50000,377.80000,377.80000,377.80000,605.90010,520.70010,75.70000,76.40000,4.98000,4.94000
2019-12-31,2494.60000,1369.60000,1125.00000,525.00000,,546.00000,579.00010,-46.10000,532.90000,107.40000,425.50000,425.50000,425.50000,657.30010,579.00010,75.60000,76.50000,5.62000,5.56000
2018-12-31,2483.66600,1365.77100,1117.89500,536.72400,,548.80700,569.08800,-40.14900,528.93900,118.36600,410.57300,410.57300,410.57300,647.96400,569.08800,76.41200,77.56300,5.36000,5.29000
2017-12-31,2287.31200,1260.63400,1026.67800,524.94000,9.27300,524.12200,502.55600,-47.28300,455.27300,118.01600,337.25700,337.25700,337.25700,588.09200,502.55600,76.23200,77.33300,4.41000,4.36000
2016-12-31,2113.04300,1182.27600,930.76700,492.39800,-22.29800,518.37000,412.39700,-43.88500,368.51200,97.40300,271.10900,271.10900,271.10900,500.58400,412.39700,75.80300,76.75800,3.57000,3.53000
2015-12-31,2020.66800,1116.35300,904.31490,474.15600,18.07000,467.32500,436.98990,-44.64500,392.34500,109.53800,282.80700,282.80700,282.80700,516.72190,436.98990,77.12600,77.97200,3.65000,3.62000
2014-12-31,2147.76700,1198.45200,949.31510,504.41900,,518.09100,431.22400,-38.78400,392.44000,113.05400,279.38600,279.38600,279.38600,509.85400,431.22400,79.71500,80.72800,3.48000,3.45000
2013-12-31,2024.13000,1150.76600,873.36400,477.85100,,477.85100,395.51310,-42.38400,353.12900,97.91400,255.21500,255.21500,255.21500,476.55000,395.51310,81.51700,82.48900,3.11000,3.09000
2012-12-31,1954.25800,1150.55800,803.70010,444.49000,-198.51900,675.48200,128.21800,-42.01400,86.20400,48.57400,37.63000,37.63000,37.63000,208.21500,128.21800,82.68900,83.64100,0.45000,0.45000
2011-12-31,1838.45100,1099.77800,738.67310,421.70300,,434.01700,304.65610,-30.77500,273.88100,80.02400,193.85700,193.85700,193.85700,378.30510,304.65610,82.14500,83.54300,2.34000,2.32000
2010-12-31,1513.07300,894.59000,618.48300,358.27200,,369.36700,249.11600,-17.24200,231.87400,74.77400,157.10000,157.10000,157.10000,307.77100,249.11600,80.46600,81.98300,1.93000,1.90000
2009-12-31,1329.66100,807.27500,522.38600,325.45300,,337.53200,184.85400,-16.02700,168.82700,55.43600,113.39100,113.39100,113.39100,241.50800,184.85400,79.71600,80.72700,1.41000,1.40000
