,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2802.24900,1234.91900,1567.33000,256.88900,827.82500,,1084.71400,482.61600,-5186.88900,-4704.27300,-1076.73800,-3627.53500,-3627.53500,-3627.53500,482.61600,482.61600,29.78500,29.78500,-121.79000,-121.79000
2021-12-31,2922.54500,1284.44900,1638.09600,260.63800,877.12200,,1137.76000,500.33590,4948.71900,5449.05500,1194.79800,4254.25700,4254.25700,4254.25700,500.33590,500.33590,29.83100,30.20800,142.61000,140.83000
2020-12-31,2545.62600,1107.73900,1437.88700,217.76300,798.79800,,1016.56100,421.32620,4496.68100,4918.00700,1103.77800,3814.22900,3814.22900,3814.22900,421.32620,421.32620,29.76800,30.16000,128.13000,126.47000
2019-12-31,2311.65900,1054.66300,1256.99600,202.71000,824.62500,,1027.33500,229.66090,2031.42000,2261.08100,502.40600,1758.67500,1758.67500,1758.67500,229.66090,229.66090,29.84300,30.18400,58.93000,58.27000
2018-12-31,2289.41500,1066.26400,1223.15100,199.19600,834.78300,-292.51300,1326.49200,-103.34110,616.00000,512.65900,147.04500,365.61400,365.61400,365.61400,-103.34110,-103.34110,29.83600,30.22800,12.25000,12.10000
2017-12-31,2160.15300,972.45000,1187.70300,250.15700,806.79000,-11.50600,1068.45300,119.25010,-21.44500,97.80500,-24.44400,122.24900,122.24900,122.24900,119.25010,119.25010,29.65500,30.03400,4.12000,4.07000
2016-12-31,2068.17200,929.74400,1138.42800,205.70800,814.69700,-62.30500,1082.71000,55.71800,-14.15800,41.56000,15.56000,26.00000,26.00000,26.00000,55.71800,55.71800,29.44000,29.64600,0.88000,0.88000
2015-12-31,2019.44100,897.77100,1121.67000,192.97200,761.99000,,954.96200,166.70800,-20.86100,145.84700,36.60800,109.23900,109.23900,109.23900,166.70800,166.70800,29.18600,29.40900,3.74000,3.71000
2014-12-31,2175.04400,996.52700,1178.51700,220.33300,808.20000,,1028.53300,149.98390,-18.42700,131.55700,42.71200,88.84500,88.84500,88.84500,149.98390,149.98390,28.87600,29.13300,3.08000,3.05000
2013-12-31,2132.69400,954.21600,1178.47800,210.95200,798.07000,,1009.02200,169.45610,-57.07100,112.38500,34.57400,77.81100,77.81100,77.79000,169.45610,169.45610,28.58600,28.90600,2.72000,2.69000
2012-12-31,2069.23500,914.07700,1155.15800,209.20400,681.77800,,890.98200,264.17600,-34.26900,229.90700,64.36100,165.54600,165.54600,165.47700,264.17600,264.17600,28.29000,28.64200,5.85000,5.78000
2011-12-31,2073.52900,894.70000,1178.82900,177.60400,695.98400,,873.58800,305.24110,-59.39400,245.84700,67.03400,178.81300,178.81300,179.01300,305.24110,305.24110,28.03100,28.46800,6.39000,6.29000
2010-12-31,1927.11800,835.63000,1091.48800,172.26600,635.21300,,807.47900,284.00900,-63.72600,220.28300,33.34800,186.93500,186.93500,185.49000,284.00900,284.00900,27.66500,28.15100,6.70000,6.59000
2009-12-31,1784.24400,784.40100,999.84300,163.58500,601.46800,-3.80200,768.85500,230.98790,-45.15600,185.83200,36.66700,149.16500,149.16500,144.62000,230.98790,230.98790,27.40400,27.82800,5.28000,5.20000
