,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-05-31,18992.80000,12590.60000,6402.20100,3147.00000,194.10000,2926.40000,3475.80100,-266.20000,3209.60000,586.30000,2623.30000,2735.00000,2707.30000,4046.10100,3475.80100,607.50000,612.60000,4.46000,4.42000
2021-05-31,18127.00000,11678.70000,6448.30000,3079.60000,-53.50000,3303.50000,3144.79900,-287.40000,2857.40000,629.10000,2228.30000,2346.00000,2339.80000,3746.09900,3144.79900,614.10000,619.10000,3.81000,3.78000
2020-05-31,17626.60000,11496.70000,6129.89900,3151.60000,,3176.00000,2953.89800,-353.70000,2600.20000,480.50000,2119.70000,2210.80000,2181.20000,3548.59800,2953.89800,608.10000,613.30000,3.59000,3.56000
2019-05-31,16865.20000,11108.40000,5756.79900,2935.80000,-30.00000,3240.90000,2515.89900,-433.90000,2082.00000,367.80000,1714.20000,1786.20000,1752.70000,3136.00000,2515.89900,600.40000,605.40000,2.92000,2.90000
2018-05-31,15740.40000,10304.80000,5435.60100,2850.10000,,3015.70000,2419.90000,-284.30000,2135.60000,57.30000,2078.30000,2163.00000,2131.00000,3038.70000,2419.90000,576.80000,585.70000,3.69000,3.64000
2017-05-31,15619.80000,10052.00000,5567.80000,2888.80000,-6.50000,3075.70000,2492.10000,-220.80000,2271.30000,655.20000,1616.10000,1701.10000,1657.50000,3095.70000,2492.10000,587.10000,598.00000,2.82000,2.77000
2016-05-31,16563.10000,10733.60000,5829.50000,3118.90000,148.20000,3122.10000,2707.39900,-303.80000,2403.60000,755.20000,1648.40000,1736.80000,1697.40000,3315.50000,2707.39900,598.90000,611.90000,2.83000,2.77000
2015-05-31,17630.30000,11681.10000,5949.20100,3328.00000,,3871.90000,2077.30100,-315.40000,1761.90000,586.80000,1175.10000,1259.40000,1221.30000,2665.60100,2077.30100,603.30000,618.80000,2.02000,1.97000
2014-05-31,17909.60000,11539.80000,6369.80000,3474.30000,65.50000,3412.40000,2957.40000,-302.40000,2655.00000,883.30000,1771.70000,1861.30000,1824.40000,3542.80000,2957.40000,628.60000,645.70000,2.90000,2.83000
2013-05-31,17774.10000,11350.20000,6423.89900,3552.30000,,3572.10000,2851.80000,-316.90000,2534.90000,741.20000,1793.70000,1892.50000,1855.20000,3439.80000,2851.80000,648.60000,665.60000,2.86000,2.79000
2012-05-31,16657.90000,10613.20000,6044.70000,3380.70000,,3482.30000,2562.40000,-351.90000,2210.50000,709.60000,1500.90000,1589.10000,1567.30000,3103.90000,2562.40000,648.10000,666.70000,2.42000,2.35000
2011-05-31,14880.20000,8926.70000,5953.50000,3192.00000,17.40000,3179.00000,2774.50000,-346.30000,2428.20000,721.10000,1707.10000,1803.50000,1798.30000,3247.10000,2774.50000,642.70000,664.80000,2.80000,2.70000
2010-05-31,14635.60000,8835.40000,5800.19900,3162.70000,,3194.10000,2606.09900,-401.60000,2204.50000,771.20000,1433.30000,1535.00000,1530.50000,3063.19900,2606.09900,659.60000,659.60000,2.32000,2.24000
2009-05-31,14555.80000,9380.90000,5174.89900,2893.20000,84.90000,2849.90000,2325.00000,-382.80000,1942.20000,720.40000,1221.80000,1313.70000,1304.40000,2778.60000,2325.00000,663.70000,687.10000,1.96000,1.90000
