,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,148258.00000,116480.00000,31778.00000,23848.00000,27652.00000,4126.00000,-1224.00000,2902.00000,653.00000,2249.00000,2249.00000,2244.00000,7869.00000,4126.00000,718.00000,727.00000,3.10000,3.06000
2022-01-31,137888.00000,107539.00000,30349.00000,23203.00000,26872.00000,3477.00000,-1426.00000,2051.00000,385.00000,1666.00000,1666.00000,1655.00000,6906.00000,3477.00000,744.00000,754.00000,2.20000,2.17000
2021-01-31,132498.00000,101597.00000,30901.00000,24500.00000,28121.00000,2780.00000,590.00000,3370.00000,782.00000,2588.00000,2588.00000,2585.00000,6153.00000,2780.00000,773.00000,781.00000,3.31000,3.27000
2020-01-31,122286.00000,95294.00000,26992.00000,21208.00000,24741.00000,2251.00000,-270.00000,1981.00000,469.00000,1512.00000,1512.00000,1659.00000,5540.00000,2251.00000,799.00000,805.00000,2.05000,2.04000
2019-01-31,121852.00000,95103.00000,26749.00000,20786.00000,24135.00000,2614.00000,1364.00000,3978.00000,900.00000,3078.00000,3078.00000,3110.00000,5079.00000,2614.00000,810.00000,818.00000,3.80000,3.76000
2018-01-31,123280.00000,95811.00000,27469.00000,21510.00000,24857.00000,2612.00000,-1128.00000,1484.00000,-405.00000,1889.00000,1889.00000,1907.00000,5158.00000,2612.00000,895.00000,904.00000,2.11000,2.09000
2017-01-31,115337.00000,89502.00000,25835.00000,19162.00000,22383.00000,3452.00000,-538.00000,2914.00000,957.00000,1957.00000,1957.00000,1975.00000,5792.00000,3452.00000,942.00000,958.00000,2.08000,2.05000
2016-01-31,109830.00000,85496.00000,24334.00000,17946.00000,20758.00000,3576.00000,-482.00000,3094.00000,1045.00000,2049.00000,2049.00000,2039.00000,5665.00000,3576.00000,966.00000,980.00000,2.09000,2.06000
2015-01-31,108465.00000,85512.00000,22953.00000,17161.00000,19816.00000,3137.00000,-488.00000,2649.00000,902.00000,1747.00000,1747.00000,1728.00000,5085.00000,3137.00000,981.00000,993.00000,1.74000,1.72000
2014-01-31,98375.00000,78138.00000,20237.00000,15196.00000,17512.00000,2725.00000,-443.00000,2282.00000,751.00000,1531.00000,1531.00000,1519.00000,4428.00000,2725.00000,1028.00000,1040.00000,1.47000,1.45000
2013-01-31,96619.00000,76726.00000,19893.00000,14849.00000,17129.00000,2764.00000,-462.00000,2302.00000,794.00000,1508.00000,1508.00000,1497.00000,4416.00000,2764.00000,1066.00000,1074.00000,1.39000,1.38500
2012-01-31,90269.00000,71389.00000,18880.00000,15345.00000,17602.00000,1278.00000,-435.00000,843.00000,247.00000,596.00000,596.00000,602.00000,2916.00000,1278.00000,1180.00000,1186.00000,0.50500,0.50500
2011-01-31,82049.00000,63803.00000,18246.00000,13823.00000,16064.00000,2182.00000,-448.00000,1734.00000,601.00000,1133.00000,1133.00000,1116.00000,3800.00000,2182.00000,1270.00000,1276.00000,0.87500,0.87000
2010-01-31,76609.00000,58848.00000,17761.00000,13412.00000,16670.00000,1091.00000,-502.00000,589.00000,532.00000,57.00000,57.00000,70.00000,3729.00000,1091.00000,1294.00000,1300.00000,0.05500,0.05500
2009-01-31,76148.00000,58544.00000,17604.00000,13050.00000,15152.00000,2452.00000,-485.00000,1967.00000,717.00000,1250.00000,1250.00000,1249.00000,3895.00000,2452.00000,1304.00000,1316.00000,0.95500,0.94500
