,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,66608.00000,63078.00000,3530.00000,2852.00000,4187.00000,-10.00000,7077.00000,-3547.00000,-1475.00000,-5022.00000,31.00000,-5053.00000,-5053.00000,,-4935.00000,-1540.00000,-3519.00000,594.90000,594.90000,-8.30000,-8.30000
2021-12-31,62286.00000,59237.00000,3049.00000,2249.00000,4157.00000,487.00000,5951.00000,-2902.00000,-2131.00000,-5033.00000,-743.00000,-4290.00000,-4290.00000,,-4202.00000,-726.00000,-2870.00000,587.60000,587.60000,-7.15000,-7.15000
2020-12-31,58158.00000,63800.00000,-5642.00000,2476.00000,4817.00000,211.00000,7125.00000,-12767.00000,-1709.00000,-14476.00000,-2535.00000,-11941.00000,-11941.00000,,-11873.00000,-10478.00000,-12724.00000,568.60000,568.60000,-20.88000,-20.88000
2019-12-31,76559.00000,72031.00000,4528.00000,3219.00000,3909.00000,687.00000,6503.00000,-1975.00000,-284.00000,-2259.00000,-1623.00000,-636.00000,-636.00000,,-636.00000,358.00000,-1913.00000,565.40000,565.40000,-1.12000,-1.12000
2018-12-31,101127.00000,81421.00000,19706.00000,3269.00000,4567.00000,186.00000,7719.00000,11987.00000,-383.00000,11604.00000,1144.00000,10460.00000,10460.00000,,10453.00000,14170.00000,12056.00000,579.20000,585.50000,18.05000,17.85000
2017-12-31,94005.00000,76542.00000,17463.00000,3179.00000,4095.00000,225.00000,7119.00000,10344.00000,-237.00000,10107.00000,1649.00000,8458.00000,8458.00000,,8452.00000,12461.00000,10414.00000,602.50000,610.00000,14.03000,13.85000
2016-12-31,93496.00000,78967.00000,14529.00000,4626.00000,3613.00000,296.00000,8002.00000,6527.00000,-744.00000,5783.00000,749.00000,5034.00000,5034.00000,,5031.00000,8475.00000,6586.00000,635.50000,642.80000,7.92000,7.83000
2015-12-31,96114.00000,82024.00000,14090.00000,3331.00000,3525.00000,273.00000,6647.00000,7443.00000,-288.00000,7155.00000,1979.00000,5176.00000,5176.00000,,5172.00000,9340.00000,7507.00000,686.90000,695.00000,7.52000,7.44000
2014-12-31,90762.00000,76683.00000,14079.00000,3047.00000,3767.00000,277.00000,6606.00000,7473.00000,-336.00000,7137.00000,1691.00000,5446.00000,5446.00000,,5440.00000,9448.00000,7542.00000,727.60000,736.70000,7.47000,7.38000
2013-12-31,86623.00000,73193.00000,13430.00000,3071.00000,3956.00000,234.00000,6868.00000,6562.00000,-330.00000,6232.00000,1646.00000,4586.00000,4586.00000,-1.00000,4578.00000,8481.00000,6637.00000,758.90000,767.60000,6.03000,5.96000
2012-12-31,81698.00000,68556.00000,13142.00000,3298.00000,3717.00000,272.00000,6852.00000,6290.00000,-380.00000,5910.00000,2007.00000,3903.00000,3903.00000,-3.00000,3900.00000,8210.00000,6399.00000,755.70000,761.50000,5.15000,5.11000
2011-12-31,68735.00000,55739.00000,12996.00000,3918.00000,3408.00000,302.00000,7173.00000,5823.00000,-430.00000,5393.00000,1382.00000,4011.00000,4011.00000,7.00000,4009.00000,7647.00000,5972.00000,744.10000,750.60000,5.39000,5.34000
2010-12-31,64306.00000,51683.00000,12623.00000,4121.00000,3644.00000,273.00000,7652.00000,4971.00000,-464.00000,4507.00000,1196.00000,3311.00000,3311.00000,-4.00000,3298.00000,6877.00000,5131.00000,735.00000,741.20000,4.49000,4.45000
2009-12-31,68281.00000,56365.00000,11916.00000,6506.00000,3364.00000,225.00000,9820.00000,2096.00000,-365.00000,1731.00000,396.00000,1335.00000,1335.00000,-23.00000,1312.00000,3949.00000,2271.00000,709.60000,713.40000,1.86000,1.84000
