,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5641.90000,3869.00000,1772.90000,786.20000,6.30000,828.10100,944.79930,-215.50000,729.30000,238.00000,491.30000,491.30000,0.30000,491.60000,1129.39900,944.79930,145.90000,147.40000,3.37000,3.33000
2021-12-31,5533.80000,3852.90000,1680.90000,772.40000,45.70000,780.00000,900.89990,-184.70000,716.20000,225.00000,491.20000,491.20000,15.60000,506.80000,1087.30000,900.89990,150.90000,152.40000,3.36000,3.32000
2020-12-31,4903.20000,3293.90000,1609.30000,773.70000,1.00000,821.20000,788.10010,-161.90000,626.20000,142.10000,484.10000,484.10000,18.80000,502.90000,962.30010,788.10010,155.20000,156.00000,3.24000,3.22000
2019-12-31,4791.10000,3226.30000,1564.80000,913.30000,-2.20000,986.30000,578.50000,-208.20000,370.30000,76.60000,293.70000,293.70000,-30.70000,263.00000,729.30000,578.50000,154.30000,155.20000,1.70000,1.69000
2018-12-31,4732.70000,3230.60000,1502.10000,782.30000,,845.80000,656.30000,-198.50000,457.80000,307.50000,150.30000,150.30000,42.80000,193.10000,787.50010,656.30000,159.40000,160.20000,1.21000,1.20000
2017-12-31,4461.60000,3049.50000,1412.10000,815.60000,,840.80000,571.29980,-178.00000,393.30000,330.50000,62.80000,62.80000,752.10000,814.90000,720.59980,571.29980,186.90000,188.90000,4.33000,4.29000
2016-12-31,4211.30000,2810.30000,1401.00000,754.30000,,772.10000,628.89970,-241.00000,387.90000,95.60000,292.30000,292.30000,194.10000,486.40000,842.89970,628.89970,194.30000,197.20000,2.49000,2.46000
2015-12-31,4410.30000,2955.10000,1455.20000,778.00000,,837.80000,617.39970,-326.00000,291.40000,132.60000,158.80000,158.80000,176.60000,335.40000,830.69960,617.39970,203.90000,206.70000,1.63000,1.62000
2014-12-31,7750.50000,5062.90000,2687.60000,1849.40000,,2034.00000,653.60010,-386.40000,267.20000,9.10000,258.10000,258.10000,,258.10000,920.30010,653.60010,210.00000,213.90000,1.22000,1.20000
2013-12-31,7690.80000,5100.90000,2589.90000,1788.30000,,1985.30000,604.60010,-424.40000,180.20000,84.90000,95.30000,95.30000,30.50000,125.80000,888.00010,604.60010,194.60000,214.20000,0.65000,0.58000
2012-12-31,7559.20000,5038.70000,2520.50000,1775.10000,-1899.70000,3950.00000,-1429.50000,-454.90000,-1884.40000,-265.40000,-1619.00000,-1619.00000,207.60000,-1411.40000,778.00000,-1429.50000,192.80000,192.80000,-7.32000,-7.32000
2011-12-31,5467.30000,3886.70000,1580.60000,1004.40000,-64.80000,1159.80000,420.79980,-231.40000,189.40000,56.70000,132.70000,132.70000,16.40000,149.10000,608.39980,420.79980,167.00000,185.40000,0.89000,0.80000
2010-12-31,4490.10000,3237.30000,1252.80000,699.00000,,717.80000,535.00000,-191.60000,343.40000,87.50000,255.90000,255.90000,,175.10000,691.40000,535.00000,158.30000,176.70000,1.61000,1.44000
2009-12-31,4242.80000,3024.30000,1218.50000,707.50000,,726.20000,492.29980,-162.40000,329.90000,85.60000,244.30000,244.30000,,244.30000,647.79980,492.29980,157.20000,182.60000,1.54000,1.35000
