,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-01-31,9154.70000,3830.60000,5324.10000,4453.90000,23.70000,4366.10000,958.00000,14.70000,972.70000,20.70000,952.00000,952.00000,952.30000,1271.30000,958.00000,70.80000,71.90000,13.45000,13.25000
2021-01-31,7132.60000,3355.80000,3776.80000,3983.20000,-4.60000,3911.90000,-135.10010,-1057.90000,-1193.00000,-55.50000,-1137.50000,-1137.50000,-1136.10000,1124.20000,-135.10010,71.20000,71.20000,-15.96000,-15.96000
2020-01-31,9909.00000,4520.60000,5388.40000,4715.20000,4.40000,4800.80000,587.59960,-143.60000,444.00000,28.90000,415.10000,415.10000,417.30000,911.39960,587.59960,74.20000,74.60000,5.63000,5.60000
2019-01-31,9656.80000,4348.50000,5308.30000,4432.80000,21.30000,4416.60000,891.70020,-116.10000,775.60000,31.00000,744.60000,744.60000,746.40000,1226.50000,891.70020,76.50000,77.30000,9.75000,9.65000
2018-01-31,8914.80000,4020.40000,4894.40000,4245.20000,-13.80000,4261.99900,632.40040,-122.20000,510.20000,-25.90000,536.10000,536.10000,537.80000,957.30040,632.40040,77.60000,78.60000,6.93000,6.84000
2017-01-31,8203.10000,3832.80000,4370.30000,3677.90000,71.40000,3565.30000,804.99950,-130.80000,674.20000,125.50000,548.70000,548.70000,549.00000,1126.80000,804.99950,80.20000,80.90000,6.84000,6.79000
2016-01-31,8020.30000,3858.70000,4161.60000,3417.70000,16.60000,3401.10000,760.50000,-113.00000,647.50000,75.10000,572.40000,572.40000,572.40000,1017.90000,760.50000,82.40000,83.10000,6.95000,6.89000
2015-01-31,8241.20000,3914.50000,4326.70000,3713.60000,-83.20000,3796.80000,529.89990,-138.50000,391.40000,-47.50000,438.90000,438.90000,439.00000,774.59990,529.89990,82.40000,83.30000,5.33000,5.27000
2014-01-31,8186.40000,3967.10000,4219.30000,3673.50000,-32.40000,3705.90000,513.39990,-184.70000,328.70000,185.30000,143.40000,143.40000,143.50000,826.99990,513.39990,81.20000,82.60000,1.77000,1.74000
2013-01-31,6043.00000,2793.80000,3249.20000,2594.30000,5.40000,2588.90000,660.29980,-117.20000,543.10000,109.30000,433.80000,433.80000,421.20000,800.69980,660.29980,70.40000,73.90000,5.98000,5.87000
2012-01-31,5890.62400,2834.73500,3055.88900,2549.85000,-14.86600,2564.71600,491.17290,-128.08800,363.08500,87.38800,275.69700,275.69700,259.51200,623.18290,491.17290,67.15800,72.92300,3.86000,3.78000
2011-01-31,4636.84800,2214.89700,2421.95100,2071.78100,-147.14000,2218.92100,203.03030,-126.82200,76.20800,21.83100,54.37700,54.37700,51.80800,350.16730,203.03030,62.74400,67.37800,0.83000,0.81000
2010-01-31,2398.73100,1216.12800,1182.60300,938.79100,0.00000,938.79100,243.81200,-32.22900,211.58300,49.67300,161.91000,161.91000,161.91000,293.70100,243.81200,51.63900,52.50600,3.14000,3.08000
2009-01-31,2491.93500,1291.26700,1200.66800,1028.78400,,1028.78400,171.88400,-25.58000,146.30400,54.53300,91.77100,91.77100,91.77100,227.25000,171.88400,51.42800,52.20000,1.78000,1.76000
