,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,27518.00000,15865.00000,11653.00000,3253.00000,4356.00000,7816.00000,3837.00000,-471.00000,3366.00000,947.00000,2419.00000,2419.00000,2419.00000,5154.00000,3837.00000,1154.00000,1158.00000,2.10000,2.09000
2021-12-31,25371.00000,13450.00000,11921.00000,3038.00000,4559.00000,7659.00000,4262.00000,-163.00000,4099.00000,-70.00000,4169.00000,4169.00000,4169.00000,5527.00000,4262.00000,1174.00000,1186.00000,3.55000,3.52000
2020-12-31,21454.00000,11453.00000,10001.00000,2642.00000,3931.00000,6712.00000,3289.00000,1776.00000,5065.00000,863.00000,4202.00000,4202.00000,4202.00000,4478.00000,3289.00000,1173.00000,1187.00000,3.58000,3.54000
2019-12-31,17772.00000,9785.00000,7987.00000,2085.00000,3112.00000,5268.00000,2719.00000,279.00000,2998.00000,539.00000,2459.00000,2459.00000,2459.00000,3631.00000,2719.00000,1174.00000,1188.00000,2.09000,2.07000
2018-12-31,15451.00000,8262.00000,7189.00000,1831.00000,2855.00000,4995.00000,2194.00000,182.00000,2376.00000,319.00000,2057.00000,2057.00000,2057.00000,2970.00000,2194.00000,1184.00000,1203.00000,1.74000,1.71000
2017-12-31,13094.00000,6695.00000,6399.00000,1740.00000,2400.00000,4272.00000,2127.00000,73.00000,2200.00000,405.00000,1795.00000,1795.00000,1795.00000,2932.00000,2127.00000,1203.00000,1221.00000,1.49000,1.47000
2016-12-31,10842.00000,5701.00000,5141.00000,834.00000,1997.00000,3555.00000,1586.00000,45.00000,1631.00000,230.00000,1401.00000,1401.00000,1401.00000,2310.00000,1586.00000,1210.00000,1218.00000,1.16000,1.15000
2015-12-31,9248.00000,4529.00000,4719.00000,792.00000,1810.00000,3258.00000,1461.00000,27.00000,1488.00000,260.00000,1228.00000,1228.00000,1228.00000,2069.00000,1461.00000,1222.00000,1229.00000,1.00000,1.00000
2014-12-31,8025.00000,3807.00000,4218.00000,747.00000,1687.00000,2950.00000,1268.00000,-7.00000,1261.00000,842.00000,419.00000,419.00000,419.00000,1784.00000,1268.00000,1218.00000,1224.00000,0.34000,0.34000
2013-12-31,6727.00000,3287.00000,3440.00000,727.00000,1169.00000,2349.00000,1091.00000,-7.00000,1084.00000,129.00000,955.00000,955.00000,955.00000,1544.00000,1091.00000,1218.00000,1224.00000,0.78000,0.78000
2012-12-31,5662.00000,2697.00000,2965.00000,677.00000,1007.00000,2085.00000,880.00000,11.00000,891.00000,113.00000,778.00000,778.00000,778.00000,1262.00000,880.00000,,,,0.00000
