,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4843.76000,4267.08600,576.67380,1379.10500,0.00000,2128.43100,-1551.75700,-724.94600,-2276.70300,-6.79400,-2269.90900,-2269.90900,-2269.90900,-741.70430,-1551.75700,419.77300,419.77300,-5.41000,-5.41000
2021-12-31,647.98600,1608.03700,-960.05110,891.45200,0.00000,1592.29700,-2552.34800,-1948.97200,-4501.32000,5.26700,-4506.58700,-4506.58700,-4506.58700,-1793.74400,-2552.34800,365.45000,365.45000,-12.33000,-12.33000
2020-12-31,1279.90800,1693.06100,-413.15310,745.34500,-1607.79700,3070.98200,-3484.13500,-515.91200,-4000.04700,12.46700,-4012.51400,-4012.51400,-4012.51400,-2744.51600,-3484.13500,254.72900,254.72900,-15.75000,-15.75000
2019-12-31,6462.37600,3663.26100,2799.11500,974.85000,0.00000,1621.03800,1178.07700,-266.71200,911.36500,-18.86300,930.22800,930.22800,930.22800,1825.17900,1178.07700,214.93000,216.47500,4.33000,4.30000
2018-12-31,6055.12600,3377.07600,2678.05000,897.92900,0.00000,1458.98900,1219.06100,-249.75100,969.31000,14.46700,954.84300,954.84300,954.84300,1786.03300,1219.06100,223.00200,224.42000,4.28000,4.25000
2017-12-31,5396.17500,3063.64400,2332.53100,773.75500,,1283.71200,1048.81900,-278.20500,770.61400,10.74200,759.87200,759.87200,759.87200,1570.30300,1048.81900,228.04100,229.41800,3.33000,3.31000
2016-12-31,4874.34000,2850.22500,2024.11500,666.15600,,1098.65100,925.46360,-285.16100,640.30300,7.21800,633.08500,633.08500,633.08500,1371.09900,925.46360,227.12200,227.85000,2.79000,2.78000
2015-12-31,4345.04800,2655.44900,1689.59900,554.99900,,987.11300,702.48580,-268.57700,433.90900,6.77200,427.13700,427.13700,427.13700,1152.82100,702.48580,226.59100,230.04000,1.89000,1.86000
2014-12-31,3125.88100,1946.62400,1179.25700,403.16900,,676.31600,502.94120,-162.60700,340.33400,-2.26700,342.60100,342.60100,338.35200,807.81820,502.94120,206.52500,212.01800,1.64000,1.62000
2013-12-31,2570.29400,1657.65900,912.63500,301.15500,,516.74800,395.88700,-281.19900,114.68800,11.80200,102.88600,102.88600,101.71400,640.99790,395.88700,202.99380,209.23950,0.50000,0.49000
2012-12-31,2276.24600,1478.43300,797.81300,251.18300,,440.72000,357.09300,-187.83100,169.26200,0.70600,168.55600,168.55600,168.55600,573.23000,357.09300,178.23300,179.02400,0.95000,0.94000
2011-12-31,2219.32400,1467.87600,751.44800,251.35100,,435.33600,316.11210,-187.55300,128.55900,1.70000,126.85900,126.85900,126.85900,527.16110,316.11210,177.86900,178.86000,0.71000,0.71000
2010-12-31,2012.12800,1347.17600,664.95200,264.15200,,434.34300,230.60900,-207.62300,22.98600,,22.98600,22.98600,22.98600,422.52200,230.60900,177.56300,178.46100,0.13000,0.13000
