,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,36602.00000,29128.00000,7474.00000,3873.00000,,3873.00000,3601.00000,2235.00000,5836.00000,940.00000,4896.00000,4896.00000,,4896.00000,4943.00000,3601.00000,154.90000,155.60000,31.61000,31.47000
2021-12-31,35667.00000,28399.00000,7268.00000,3597.00000,1980.00000,1617.00000,5651.00000,3287.00000,8938.00000,1933.00000,7005.00000,7005.00000,,7005.00000,6890.00000,5651.00000,160.30000,160.90000,43.70000,43.54000
2020-12-31,36799.00000,29321.00000,7478.00000,3413.00000,,3413.00000,4065.00000,-337.00000,3728.00000,539.00000,3189.00000,3189.00000,,3189.00000,5332.00000,4065.00000,167.10000,167.60000,19.08000,19.03000
2019-12-31,33841.00000,26582.00000,7259.00000,3290.00000,,3290.00000,3969.00000,-1421.00000,2548.00000,300.00000,2248.00000,2248.00000,,2248.00000,5234.00000,3969.00000,169.30000,170.00000,13.28000,13.22000
2018-12-31,30095.00000,23304.00000,6791.00000,3011.00000,,3011.00000,3780.00000,-38.00000,3742.00000,513.00000,3229.00000,3229.00000,,3229.00000,4580.00000,3780.00000,173.70000,174.60000,18.59000,18.49000
2017-12-31,26004.00000,20074.00000,5930.00000,2712.00000,,2712.00000,3218.00000,1011.00000,4229.00000,1360.00000,2869.00000,2869.00000,,2869.00000,3693.00000,3218.00000,174.40000,175.60000,16.45000,16.34000
2016-12-31,24706.00000,18797.00000,5909.00000,2632.00000,,2632.00000,3277.00000,-596.00000,2681.00000,638.00000,2043.00000,2043.00000,,2043.00000,3733.00000,3277.00000,178.90000,180.50000,11.42000,11.32000
2015-12-31,23526.00000,17884.00000,5642.00000,2566.00000,,2566.00000,3076.00000,-286.00000,2790.00000,800.00000,1990.00000,1990.00000,,1990.00000,3543.00000,3076.00000,189.40000,191.60000,10.51000,10.39000
2014-12-31,23979.00000,18378.00000,5601.00000,2405.00000,,2405.00000,3196.00000,-259.00000,2937.00000,868.00000,2069.00000,2069.00000,,2069.00000,3658.00000,3196.00000,208.80000,212.10000,9.91000,9.75000
2013-12-31,24661.00000,19282.00000,5379.00000,2256.00000,,2256.00000,3123.00000,-260.00000,2863.00000,911.00000,1952.00000,1952.00000,,1952.00000,3618.00000,3123.00000,229.60000,233.90000,8.50000,8.35000
2012-12-31,25218.00000,19638.00000,5580.00000,2450.00000,,2450.00000,3130.00000,-165.00000,2965.00000,987.00000,1978.00000,1978.00000,,1978.00000,3640.00000,3130.00000,248.60000,253.40000,7.96000,7.81000
2011-12-31,26412.00000,20786.00000,5626.00000,2350.00000,,2350.00000,3276.00000,-193.00000,3083.00000,997.00000,2086.00000,2086.00000,32.00000,2118.00000,3820.00000,3276.00000,276.80000,281.60000,7.65000,7.52000
2010-12-31,28143.00000,22849.00000,5294.00000,2467.00000,,2467.00000,2827.00000,-461.00000,2366.00000,462.00000,1904.00000,1904.00000,149.00000,2053.00000,3382.00000,2827.00000,296.90000,301.10000,6.91000,6.82000
2009-12-31,27650.00000,22805.00000,4845.00000,2571.00000,,2571.00000,2274.00000,-204.00000,2070.00000,636.00000,1434.00000,1434.00000,252.00000,1686.00000,2824.00000,2274.00000,319.20000,323.30000,5.28000,5.21000
