,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3734.63500,1100.86000,2633.77500,305.25800,1674.46900,,1991.18000,642.59520,-43.53800,599.05700,237.48400,361.57300,361.57300,361.57300,768.38820,642.59520,78.19000,78.42000,4.62000,4.61000
2021-12-31,3952.58400,1017.22900,2935.35500,250.31500,1708.64000,,1958.95500,976.39990,36.02300,1012.42300,240.40300,772.02000,772.02000,772.02000,1085.12900,976.39990,78.91700,79.67000,9.78000,9.69000
2020-12-31,2471.94100,708.70600,1763.23500,175.30700,1200.75700,,1376.06400,387.17090,-8.22200,378.94900,-1396.93900,1775.88800,1775.88800,1775.88800,480.70890,387.17090,78.76000,79.23000,22.55000,22.41000
2019-12-31,2406.79600,662.89900,1743.89700,157.36100,1072.05300,28.01000,1201.40400,542.49290,20.15800,562.65100,112.34700,450.30400,442.77600,442.77600,621.48290,542.49290,79.42400,80.10000,5.57000,5.53000
2018-12-31,1966.49200,518.62500,1447.86700,128.89900,852.40400,,981.30300,466.56400,0.08700,466.65100,57.72300,408.92800,400.23500,400.23500,521.29100,466.56400,80.06400,81.35700,5.00000,4.92000
2017-12-31,1473.41300,356.46600,1116.94700,97.55900,665.77700,,763.33600,353.61100,11.18800,364.79900,130.16200,234.63700,231.41800,231.41800,391.35000,353.61100,80.08500,81.83200,2.89000,2.83000
2016-12-31,1079.87400,264.58000,815.29410,75.72000,490.65300,,566.37300,248.92100,-6.35500,242.56600,51.20000,191.36600,189.68200,189.68200,272.92300,248.92100,79.85600,81.48400,2.38000,2.33000
2015-12-31,845.48600,205.37600,640.11000,61.23700,390.23900,,451.47610,188.63400,-2.53300,186.10100,42.08100,144.02000,144.02000,144.02000,206.63800,188.63400,79.99800,81.52100,1.80000,1.77000
2014-12-31,761.65300,183.21000,578.44300,52.79900,332.06800,,384.86700,193.57600,-3.20700,190.36900,44.53700,145.83200,145.83200,145.83200,211.43200,193.57600,80.75400,82.28300,1.81000,1.77000
2013-12-31,660.20600,162.10000,498.10600,44.08300,292.79800,-67.01300,403.89400,94.21200,-1.07300,93.13900,28.84400,64.29500,64.29500,64.29500,111.03700,94.21200,80.55100,82.58900,0.80000,0.78000
2012-12-31,560.04100,143.65300,416.38800,42.86900,251.33600,-36.59100,330.79600,85.59200,-1.29600,84.29600,25.60500,58.69100,58.69100,58.69100,103.40300,85.59200,80.52900,83.04000,0.73000,0.71000
2011-12-31,479.74100,118.45800,361.28300,37.15400,233.76900,,270.92300,90.36000,-0.41900,89.94100,23.22500,66.71600,66.71600,66.71600,107.83700,90.36000,77.98800,80.29400,0.86000,0.83000
2010-12-31,387.12600,83.70900,303.41700,25.99700,178.80300,4.11700,200.68300,102.73400,-0.73100,102.00300,27.75000,74.25300,74.25300,74.25300,117.74700,102.73400,75.82500,78.08000,0.98000,0.95000
2009-12-31,312.33300,78.84100,233.49200,22.25200,174.26000,-69.67300,267.50400,-34.01200,0.11900,-33.89300,-2.62400,-31.26900,-31.26900,-31.26900,-14.84300,-34.01200,69.09400,69.09400,-0.45000,-0.45000
