,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,20028.00000,6257.00000,13771.00000,1670.00000,1704.00000,3631.00000,10140.00000,-108.00000,10032.00000,1283.00000,8749.00000,8749.00000,8709.00000,11119.00000,10140.00000,916.00000,916.00000,9.51000,9.41000
2021-12-31,18344.00000,5968.00000,12376.00000,1554.00000,1666.00000,3416.00000,8960.00000,-41.00000,8919.00000,1150.00000,7769.00000,7769.00000,7736.00000,9914.00000,8960.00000,923.00000,923.00000,8.38000,8.26000
2020-12-31,14461.00000,5192.00000,9269.00000,1530.00000,1623.00000,3375.00000,5894.00000,123.00000,6017.00000,422.00000,5595.00000,5595.00000,5568.00000,6886.00000,5894.00000,921.00000,921.00000,6.05000,5.97000
2019-12-31,14383.00000,5219.00000,9164.00000,1544.00000,1645.00000,3441.00000,5723.00000,5.00000,5728.00000,711.00000,5017.00000,5017.00000,4985.00000,6773.00000,5723.00000,936.00000,952.00000,5.33000,5.24000
2018-12-31,15784.00000,5507.00000,10277.00000,1559.00000,1684.00000,3564.00000,6713.00000,-27.00000,6686.00000,1106.00000,5580.00000,5580.00000,5537.00000,7667.00000,6713.00000,970.00000,990.00000,5.71000,5.59000
2017-12-31,14961.00000,5347.00000,9614.00000,1508.00000,1694.00000,3531.00000,6083.00000,-3.00000,6080.00000,2398.00000,3682.00000,3682.00000,3648.00000,6987.00000,6083.00000,991.00000,1012.00000,3.68000,3.61000
2016-12-31,13370.00000,5113.00000,8257.00000,1356.00000,1742.00000,3402.00000,4855.00000,75.00000,4930.00000,1335.00000,3595.00000,3595.00000,3595.00000,5810.00000,4855.00000,1003.00000,1021.00000,3.54000,3.48000
2015-12-31,13000.00000,5425.00000,7575.00000,1267.00000,1728.00000,3253.00000,4322.00000,-106.00000,4216.00000,1230.00000,2986.00000,2986.00000,2986.00000,5455.00000,4322.00000,1030.00000,1043.00000,2.86000,2.82000
2014-12-31,13045.00000,5618.00000,7427.00000,1358.00000,1843.00000,3480.00000,3947.00000,-73.00000,3874.00000,1053.00000,2821.00000,2821.00000,2777.00000,5177.00000,3947.00000,1065.00000,1080.00000,2.61000,2.57000
2013-12-31,12205.00000,5841.00000,6364.00000,1522.00000,1858.00000,3532.00000,2832.00000,-78.00000,2754.00000,592.00000,2162.00000,2162.00000,2125.00000,4129.00000,2832.00000,1098.00000,1113.00000,1.94000,1.91000
2012-12-31,12825.00000,6457.00000,6368.00000,1877.00000,1804.00000,4395.00000,1973.00000,-38.00000,1935.00000,176.00000,1759.00000,1759.00000,1728.00000,3374.00000,1973.00000,1132.00000,1146.00000,1.53000,1.51000
2011-12-31,13735.00000,6963.00000,6772.00000,1715.00000,1638.00000,3780.00000,2992.00000,-37.00000,2955.00000,719.00000,2236.00000,2236.00000,2201.00000,4100.00000,2992.00000,1151.00000,1171.00000,1.91000,1.88000
2010-12-31,13966.00000,6474.00000,7492.00000,1570.00000,1519.00000,2978.00000,4514.00000,37.00000,4551.00000,1323.00000,3228.00000,3228.00000,3184.00000,5427.00000,4514.00000,1199.00000,1213.00000,2.66000,2.62000
2009-12-31,10427.00000,5428.00000,4999.00000,1476.00000,1320.00000,3008.00000,1991.00000,26.00000,2017.00000,547.00000,1470.00000,1470.00000,1456.00000,2916.00000,1991.00000,1260.00000,1269.00000,1.16000,1.15000
