,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,156735.00000,135754.00000,20981.00000,10667.00000,,10667.00000,10314.00000,445.00000,10760.00000,1888.00000,8872.00000,9709.00000,,8915.00000,21604.00000,10314.00000,1445.00000,1454.00000,6.17000,6.13000
2021-12-31,127004.00000,109126.00000,17878.00000,8554.00000,,8554.00000,9324.00000,2091.00000,11415.00000,2771.00000,8644.00000,9945.00000,,9837.00000,21375.00000,9324.00000,1451.00000,1468.00000,6.78000,6.70000
2020-12-31,122485.00000,108813.00000,13672.00000,7038.00000,,7038.00000,6634.00000,787.00000,7421.00000,1774.00000,5647.00000,6321.00000,,6247.00000,19449.00000,6634.00000,1433.00000,1442.00000,4.36000,4.33000
2019-12-31,137237.00000,123265.00000,13972.00000,8491.00000,,8491.00000,5481.00000,687.00000,6168.00000,769.00000,5399.00000,6667.00000,,6581.00000,19599.00000,5481.00000,1424.00000,1439.00000,4.62000,4.57000
2018-12-31,147049.00000,132954.00000,14095.00000,9650.00000,,9650.00000,4445.00000,1941.00000,6386.00000,474.00000,5912.00000,8075.00000,-70.00000,7916.00000,18114.00000,4445.00000,1411.00000,1431.00000,5.61000,5.53000
2017-12-31,145588.00000,127357.00000,18231.00000,9570.00000,,9570.00000,8661.00000,1070.00000,9731.00000,11533.00000,-1802.00000,330.00000,-4212.00000,-3880.00000,20922.00000,8661.00000,1465.00000,1492.00000,-2.65000,-2.60000
2016-12-31,149184.00000,130153.00000,19031.00000,10345.00000,,10345.00000,8686.00000,1040.00000,9726.00000,2739.00000,6987.00000,9269.00000,-1.00000,9427.00000,18505.00000,8686.00000,1540.00000,1570.00000,6.12000,6.00000
2015-12-31,135725.00000,118299.00000,17426.00000,11888.00000,,11888.00000,5538.00000,640.00000,6178.00000,-1219.00000,7397.00000,9590.00000,25.00000,9687.00000,13025.00000,5538.00000,1586.00000,1640.00000,6.11000,5.91000
2014-12-31,155929.00000,142121.00000,13808.00000,12158.00000,,12278.00000,1530.00000,622.00000,2152.00000,228.00000,1924.00000,4018.00000,,2804.00000,8768.00000,1530.00000,1605.00000,1687.00000,1.75000,1.65000
2013-12-31,155427.00000,137373.00000,18054.00000,12382.00000,,12923.00000,5131.00000,517.00000,5648.00000,2127.00000,3521.00000,5331.00000,,3770.00000,13172.00000,5131.00000,1393.00000,1676.00000,2.71000,2.38000
2012-12-31,152256.00000,141443.00000,10813.00000,14031.00000,,41176.00000,-30363.00000,106.00000,-30257.00000,-34831.00000,4574.00000,6136.00000,,4859.00000,8399.00000,-30363.00000,1566.00000,1675.00000,3.10000,2.92000
2011-12-31,150276.00000,131171.00000,19105.00000,12163.00000,,13449.00000,5656.00000,329.00000,5985.00000,-110.00000,6095.00000,9287.00000,,7585.00000,13243.00000,5656.00000,1536.00000,1668.00000,4.94000,4.58000
2010-12-31,135592.00000,118920.00000,16672.00000,11446.00000,-118.00000,11564.00000,5108.00000,629.00000,5737.00000,672.00000,5065.00000,6503.00000,,4668.00000,12173.00000,5108.00000,1500.00000,1624.00000,3.11000,2.89000
2009-12-31,104589.00000,112195.00000,-7606.00000,12167.00000,-1250.00000,13417.00000,-21023.00000,123516.00000,102493.00000,-2166.00000,104659.00000,105217.00000,,104690.00000,-5602.00000,-21023.00000,1849.00000,1849.00000,56.62000,56.62000
