,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,19724.00000,16651.00000,3073.00000,1820.00000,-1869.00000,4129.00000,-1056.00000,-171.00000,-1227.00000,265.00000,-1492.00000,-1511.00000,-1519.00000,-197.00000,-1056.00000,55.90000,55.90000,-27.18000,-27.18000
2021-12-31,21985.00000,17576.00000,4409.00000,2081.00000,105.00000,2061.00000,2348.00000,-16.00000,2332.00000,518.00000,1814.00000,1806.00000,1783.00000,2842.00000,2348.00000,62.10000,62.90000,28.73000,28.36000
2020-12-31,19456.00000,15614.00000,3842.00000,1877.00000,7.00000,2227.00000,1615.00000,-168.00000,1447.00000,382.00000,1065.00000,1065.00000,1075.00000,2190.00000,1615.00000,62.70000,63.30000,17.15000,16.98000
2019-12-31,20419.00000,16908.00000,3511.00000,2142.00000,437.00000,1962.00000,1549.00000,-19.00000,1530.00000,348.00000,1182.00000,1182.00000,1168.00000,2136.00000,1549.00000,63.70000,64.20000,18.34000,18.19000
2018-12-31,21037.00000,17500.00000,3537.00000,2189.00000,0.00000,3258.00000,279.00000,-300.00000,-21.00000,138.00000,-159.00000,-159.00000,-183.00000,1671.00000,279.00000,67.20000,67.20000,-2.72000,-2.72000
2017-12-31,21253.00000,17651.00000,3602.00000,2112.00000,0.00000,2466.00000,1136.00000,-249.00000,887.00000,550.00000,337.00000,337.00000,350.00000,1790.00000,1136.00000,73.30000,74.40000,4.78000,4.70000
2016-12-31,20718.00000,17026.00000,3692.00000,2080.00000,,2324.00000,1368.00000,-254.00000,1114.00000,186.00000,928.00000,928.00000,888.00000,2023.00000,1368.00000,76.10000,77.20000,11.67000,11.50000
2015-12-31,20891.00000,17231.00000,3660.00000,2143.00000,,2418.00000,1242.00000,-211.00000,1031.00000,209.00000,822.00000,822.00000,783.00000,1910.00000,1242.00000,78.70000,79.70000,9.95000,9.83000
2014-12-31,19872.00000,16477.00000,3395.00000,2038.00000,,2207.00000,1188.00000,-307.00000,881.00000,189.00000,692.00000,692.00000,650.00000,1748.00000,1188.00000,78.30000,79.60000,8.30000,8.17000
2013-12-31,18769.00000,15471.00000,3298.00000,1828.00000,,2049.00000,1249.00000,-332.00000,917.00000,68.00000,849.00000,849.00000,827.00000,1789.00000,1249.00000,79.30000,80.80000,10.42000,10.24000
2012-12-31,18143.00000,15250.00000,2893.00000,1757.00000,,2024.00000,869.00000,-311.00000,558.00000,133.00000,425.00000,425.00000,401.00000,1420.00000,869.00000,78.10000,79.30000,5.14000,5.06000
2011-12-31,18666.00000,16089.00000,2577.00000,1621.00000,,1785.00000,792.00000,-820.00000,-28.00000,-436.00000,408.00000,408.00000,390.00000,1350.00000,792.00000,76.80000,78.10000,5.07000,4.99000
2010-12-31,18366.00000,15652.00000,2714.00000,1604.00000,,1706.00000,1008.00000,-422.00000,586.00000,-64.00000,650.00000,650.00000,619.00000,1563.00000,1008.00000,76.20000,77.60000,8.12000,7.97000
2009-12-31,17099.00000,14713.00000,2386.00000,1544.00000,,1698.00000,688.00000,-395.00000,293.00000,-61.00000,354.00000,354.00000,328.00000,1213.00000,688.00000,74.60000,75.60000,4.39000,4.34000
