,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2023-01-31,157403.00000,104625.00000,52778.00000,26284.00000,,28739.00000,24039.00000,-1562.00000,22477.00000,5372.00000,17105.00000,17105.00000,,17105.00000,27014.00000,24039.00000,1022.00000,1025.00000,16.74000,16.69000
2022-01-31,151157.00000,100325.00000,50832.00000,25406.00000,,27792.00000,23040.00000,-1303.00000,21737.00000,5304.00000,16433.00000,16433.00000,,16433.00000,25902.00000,23040.00000,1054.00000,1058.00000,15.59000,15.53000
2021-01-31,132110.00000,87257.00000,44853.00000,24447.00000,,26575.00000,18278.00000,-1300.00000,16978.00000,4112.00000,12866.00000,12866.00000,,12866.00000,20797.00000,18278.00000,1074.00000,1078.00000,11.98000,11.94000
2020-01-31,110225.00000,72653.00000,37572.00000,19740.00000,,21729.00000,15843.00000,-1128.00000,14715.00000,3473.00000,11242.00000,11242.00000,,11242.00000,18139.00000,15843.00000,1093.00000,1097.00000,10.29000,10.25000
2019-01-31,108203.00000,71043.00000,37160.00000,19513.00000,-247.00000,21630.00000,15530.00000,-974.00000,14556.00000,3435.00000,11121.00000,11121.00000,,11121.00000,17682.00000,15530.00000,1137.00000,1143.00000,9.78000,9.73000
2018-01-31,100904.00000,66548.00000,34356.00000,17864.00000,,19675.00000,14681.00000,-983.00000,13698.00000,5068.00000,8630.00000,8630.00000,,8630.00000,16743.00000,14681.00000,1178.00000,1184.00000,7.33000,7.29000
2017-01-31,94595.00000,62282.00000,32313.00000,17132.00000,0.00000,18886.00000,13427.00000,-936.00000,12491.00000,4534.00000,7957.00000,7957.00000,,7957.00000,15400.00000,13427.00000,1229.00000,1234.00000,6.47000,6.45000
2016-01-31,88519.00000,58254.00000,30265.00000,16801.00000,,18491.00000,11774.00000,-753.00000,11021.00000,4012.00000,7009.00000,7009.00000,,7009.00000,13637.00000,11774.00000,1277.00000,1283.00000,5.49000,5.46000
2015-01-31,83176.00000,54787.00000,28389.00000,16280.00000,,17920.00000,10469.00000,-493.00000,9976.00000,3631.00000,6345.00000,6345.00000,,6345.00000,12255.00000,10469.00000,1338.00000,1346.00000,4.74000,4.71000
2014-01-31,78812.00000,51897.00000,26915.00000,16122.00000,,17749.00000,9166.00000,-699.00000,8467.00000,3082.00000,5385.00000,5385.00000,,5385.00000,10923.00000,9166.00000,1425.00000,1434.00000,3.78000,3.76000
2013-01-31,74754.00000,48912.00000,25842.00000,16508.00000,,18076.00000,7766.00000,-545.00000,7221.00000,2686.00000,4535.00000,4535.00000,,4535.00000,9450.00000,7766.00000,1499.00000,1511.00000,3.03000,3.00000
2012-01-31,70395.00000,46133.00000,24262.00000,16028.00000,,17601.00000,6661.00000,-593.00000,6068.00000,2185.00000,3883.00000,3883.00000,,3883.00000,8343.00000,6661.00000,1562.00000,1570.00000,2.49000,2.47000
2011-01-31,67997.00000,44693.00000,23304.00000,15849.00000,,17465.00000,5839.00000,-566.00000,5273.00000,1935.00000,3338.00000,3338.00000,,3338.00000,7557.00000,5839.00000,1648.00000,1658.00000,2.03000,2.01000
2010-01-31,66176.00000,43764.00000,22412.00000,15902.00000,,17609.00000,4803.00000,-821.00000,3982.00000,1362.00000,2620.00000,2620.00000,41.00000,2661.00000,6609.00000,4803.00000,1683.00000,1692.00000,1.58000,1.57000
2009-01-31,71288.00000,47298.00000,23990.00000,17846.00000,,19631.00000,4359.00000,-769.00000,3590.00000,1278.00000,2312.00000,2312.00000,-52.00000,2260.00000,6261.00000,4359.00000,1682.00000,1686.00000,1.34000,1.34000
