,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,18449.00000,6871.00000,11578.00000,1454.00000,6455.00000,-201.00000,8737.00000,2841.00000,-158.00000,2683.00000,325.00000,2358.00000,2358.00000,2358.00000,3839.00000,2841.00000,378.20000,382.20000,6.23000,6.17000
2021-12-31,17108.00000,6140.00000,10968.00000,1235.00000,6427.00000,-103.00000,8384.00000,2584.00000,-303.00000,2281.00000,287.00000,1994.00000,1994.00000,1994.00000,3574.00000,2584.00000,377.00000,382.30000,5.29000,5.21000
2020-12-31,14351.00000,5294.00000,9057.00000,984.00000,5361.00000,-17.00000,6834.00000,2223.00000,-269.00000,1954.00000,355.00000,1599.00000,1599.00000,1599.00000,3035.00000,2223.00000,375.50000,380.30000,4.26000,4.20000
2019-12-31,14884.00000,5188.00000,9696.00000,971.00000,5356.00000,-192.00000,6983.00000,2713.00000,-151.00000,2562.00000,479.00000,2083.00000,2083.00000,2083.00000,3491.00000,2713.00000,374.00000,379.90000,5.57000,5.48000
2018-12-31,13601.00000,4663.00000,8938.00000,862.00000,5099.00000,-23.00000,6401.00000,2537.00000,-181.00000,2356.00000,-1197.00000,3553.00000,3553.00000,3553.00000,3260.00000,2537.00000,374.10000,380.30000,9.50000,9.34000
2017-12-31,12444.00000,4264.00000,8180.00000,787.00000,4552.00000,-173.00000,5883.00000,2297.00000,-234.00000,2063.00000,1043.00000,1020.00000,1020.00000,1020.00000,2939.00000,2297.00000,374.00000,380.10000,2.73000,2.68000
2016-12-31,11325.00000,3821.00000,7504.00000,715.00000,4137.00000,-158.00000,5329.00000,2175.00000,-254.00000,1921.00000,274.00000,1647.00000,1647.00000,1647.00000,2721.00000,2175.00000,374.10000,378.50000,4.40000,4.35000
2015-12-31,9946.00000,3344.00000,6602.00000,625.00000,3610.00000,-296.00000,4741.00000,1861.00000,-126.00000,1735.00000,296.00000,1439.00000,1439.00000,1439.00000,2258.00000,1861.00000,376.60000,380.90000,3.82000,3.78000
2014-12-31,9675.00000,3319.00000,6356.00000,614.00000,3547.00000,-761.00000,5110.00000,1246.00000,-86.00000,1160.00000,645.00000,515.00000,515.00000,515.00000,1624.00000,1246.00000,378.50000,382.80000,1.36000,1.34000
2013-12-31,9021.00000,3002.00000,6019.00000,536.00000,3467.00000,-760.00000,4763.00000,1256.00000,-44.00000,1212.00000,206.00000,1006.00000,1006.00000,1006.00000,1563.00000,1256.00000,378.60000,382.10000,2.66000,2.63000
2012-12-31,8657.00000,2781.00000,5876.00000,471.00000,3367.00000,-174.00000,4135.00000,1741.00000,-36.00000,1705.00000,407.00000,1298.00000,1298.00000,1298.00000,2018.00000,1741.00000,380.60000,383.00000,3.41000,3.39000
2011-12-31,8307.00000,2811.00000,5496.00000,462.00000,3150.00000,-122.00000,3810.00000,1686.00000,,1686.00000,341.00000,1345.00000,1345.00000,1345.00000,1846.00000,1686.00000,386.50000,389.50000,3.48000,3.45000
2010-12-31,7320.00000,2286.00000,5034.00000,394.00000,2707.00000,-182.00000,3283.00000,1751.00000,-22.00000,1729.00000,456.00000,1273.00000,1273.00000,1273.00000,1916.00000,1751.00000,396.40000,399.50000,3.21000,3.19000
2009-12-31,6723.00000,2184.00000,4539.00000,336.00000,2506.00000,0.00000,2945.00000,1594.00000,30.00000,1624.00000,517.00000,1107.00000,1107.00000,1107.00000,1979.00000,1594.00000,397.40000,399.40000,2.79000,2.77000
