,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,100338.00000,26186.00000,74152.00000,47781.00000,-10089.00000,61058.00000,13094.00000,1731.00000,14825.00000,3277.00000,11548.00000,11548.00000,11548.00000,16282.00000,13094.00000,871.00000,875.00000,13.26000,13.20000
2021-12-31,97287.00000,25348.00000,71939.00000,46707.00000,-9469.00000,59129.00000,12810.00000,3785.00000,16595.00000,3705.00000,12890.00000,12890.00000,12890.00000,15763.00000,12810.00000,874.00000,878.00000,14.75000,14.68000
2020-12-31,84628.00000,20578.00000,64050.00000,44529.00000,-9139.00000,56366.00000,7684.00000,-5840.00000,1844.00000,501.00000,1343.00000,1343.00000,1343.00000,10382.00000,7684.00000,867.00000,871.00000,1.55000,1.54000
2019-12-31,74094.00000,17717.00000,56377.00000,38908.00000,-7311.00000,48579.00000,7798.00000,-2146.00000,5652.00000,1212.00000,4440.00000,4440.00000,4440.00000,10158.00000,7798.00000,864.00000,869.00000,5.14000,5.11000
2018-12-31,71861.00000,18568.00000,53293.00000,37235.00000,-6827.00000,46269.00000,7024.00000,-1005.00000,6019.00000,1228.00000,4791.00000,4791.00000,4791.00000,9231.00000,7024.00000,866.00000,870.00000,5.53000,5.51000
2017-12-31,66585.00000,15987.00000,50598.00000,34577.00000,-6210.00000,43069.00000,7529.00000,-392.00000,7137.00000,2232.00000,4905.00000,4905.00000,4905.00000,9811.00000,7529.00000,871.00000,875.00000,5.63000,5.61000
2016-12-31,61610.00000,13508.00000,48102.00000,32534.00000,-5656.00000,40414.00000,7688.00000,-2567.00000,5121.00000,1699.00000,3422.00000,3422.00000,3422.00000,9912.00000,7688.00000,883.00000,887.00000,3.88000,3.86000
2015-12-31,58363.00000,11925.00000,46438.00000,31028.00000,-5658.00000,38770.00000,7668.00000,-326.00000,7342.00000,2498.00000,4844.00000,4844.00000,4844.00000,9752.00000,7668.00000,901.00000,906.00000,5.38000,5.35000
2014-12-31,58232.00000,13714.00000,44518.00000,32045.00000,-5582.00000,39550.00000,4968.00000,-331.00000,4637.00000,1605.00000,3032.00000,3032.00000,3032.00000,6891.00000,4968.00000,916.00000,924.00000,3.31000,3.28000
2013-12-31,55438.00000,12753.00000,42685.00000,28557.00000,-5227.00000,35651.00000,7034.00000,-360.00000,6674.00000,2302.00000,4372.00000,4372.00000,4372.00000,8901.00000,7034.00000,940.00000,948.00000,4.65000,4.61000
2012-12-31,54127.00000,12672.00000,41455.00000,33102.00000,-5152.00000,40112.00000,1343.00000,-369.00000,974.00000,167.00000,807.00000,807.00000,807.00000,3201.00000,1343.00000,960.00000,969.00000,0.84000,0.83000
2011-12-31,53105.00000,12564.00000,40541.00000,27575.00000,-5104.00000,34461.00000,6080.00000,-304.00000,5776.00000,1972.00000,3804.00000,3804.00000,3804.00000,7862.00000,6080.00000,981.00000,991.00000,3.88000,3.84000
2010-12-31,49545.00000,10743.00000,38802.00000,26557.00000,-4812.00000,33161.00000,5641.00000,-351.00000,5290.00000,1952.00000,3338.00000,3338.00000,3338.00000,7433.00000,5641.00000,994.00000,1003.00000,3.36000,3.33000
2009-12-31,45297.00000,8819.00000,36478.00000,25933.00000,-5290.00000,32970.00000,3508.00000,-435.00000,3073.00000,1105.00000,1968.00000,1968.00000,1968.00000,5255.00000,3508.00000,998.00000,1004.00000,1.97000,1.96000
