,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-07-31,5501.50000,1718.70000,3782.80000,1417.70000,2553.90000,,3971.60000,-188.79980,-18.40000,-207.20000,59.80000,-267.00000,-267.00000,-267.00000,531.00020,-188.79980,295.50000,295.50000,-0.90330,-0.90330
2021-07-31,4256.10000,1274.90000,2981.20000,1140.40000,2144.90000,,3285.30000,-304.10010,-160.90000,-465.00000,33.90000,-498.90000,-498.90000,-498.90000,454.79990,-304.10010,289.20000,289.20000,-1.72670,-1.72670
2020-07-31,3408.40000,999.50000,2408.90000,768.10000,1819.80000,,2587.90000,-179.00000,-52.80000,-231.80000,35.20000,-267.00000,-267.00000,-267.00000,396.60000,-179.00000,290.70000,290.70000,-0.92000,-0.92000
2019-07-31,2899.60000,808.40000,2091.20000,539.50000,1605.80000,,2145.30000,-54.10010,-20.50000,-74.60000,7.30000,-81.90000,-81.90000,-81.90000,376.19990,-54.10010,283.50000,283.50000,-0.29000,-0.29000
2018-07-31,2273.60000,645.10000,1628.50000,400.70000,1332.00000,,1732.70000,-104.20000,-1.10000,-105.30000,16.90000,-122.20000,-122.20000,-122.20000,171.30000,-104.20000,275.10000,275.10000,-0.44330,-0.44330
2017-07-31,1755.10000,476.40000,1278.70000,347.40000,1097.10000,,1444.50000,-165.79990,-14.30000,-180.10000,22.90000,-203.00000,-203.00000,-203.00000,28.60010,-165.79990,271.80000,271.80000,-0.74670,-0.74670
2016-07-31,1378.50000,370.00000,1008.50000,284.20000,881.60000,,1165.80000,-157.30000,-15.00000,-172.30000,20.40000,-192.70000,-192.70000,-192.70000,-88.10010,-157.30000,261.30000,261.30000,-0.73670,-0.73670
2015-07-31,928.10000,251.50000,676.60000,185.80000,590.60000,,776.40000,-99.79990,-22.10000,-121.90000,9.40000,-131.30000,-131.30000,-131.30000,-45.39990,-99.79990,244.80000,244.80000,-0.53670,-0.53670
2014-07-31,598.20000,159.60000,438.60000,104.80000,407.90000,-141.20000,653.90010,-215.30000,-6.90000,-222.20000,4.30000,-226.50000,-226.50000,-226.50000,-192.60010,-215.30000,222.90000,222.90000,-1.01670,-1.01670
2013-07-31,396.10700,109.75600,286.35100,62.48200,242.49000,0.00000,304.97200,-18.62100,-0.03500,-18.65600,10.59000,-29.24600,-29.24600,-29.24600,-6.78600,-18.62100,206.04600,206.04600,-0.14330,-0.14330
2012-07-31,255.13800,70.55300,184.58500,38.57000,142.12400,0.00000,180.69400,3.89100,-1.09200,2.79900,2.06200,0.73700,0.73700,0.00000,10.02500,3.89100,58.70700,58.70700,0.00000,0.00000
2011-07-31,118.59700,32.27300,86.32400,21.36600,75.36200,,96.72800,-10.40400,-1.64800,-12.05200,0.47600,-12.52800,-12.52800,-12.52800,-8.21500,-10.40400,42.60300,42.60300,-0.29330,-0.29330
2010-07-31,48.78200,15.63400,33.14800,12.78800,41.01700,,53.80500,-20.65700,-0.42000,-21.07700,0.05600,-21.13300,-21.13300,-21.13300,-19.53400,-20.65700,35.70300,35.70300,-0.59330,-0.59330
