,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,43166.00000,32226.00000,10940.00000,3395.00000,-74.00000,3754.00000,7186.00000,-618.00000,6568.00000,1255.00000,5313.00000,5313.00000,5313.00000,7660.00000,7186.00000,419.78000,423.52700,12.66000,12.55000
2021-12-31,40963.00000,29597.00000,11366.00000,3136.00000,2365.00000,1058.00000,10308.00000,-492.00000,9816.00000,1277.00000,8539.00000,8539.00000,8539.00000,10927.00000,10308.00000,439.96800,443.19700,19.41000,19.27000
2020-12-31,35994.00000,29041.00000,6953.00000,2979.00000,994.00000,2275.00000,4678.00000,-516.00000,4162.00000,629.00000,3533.00000,3533.00000,3533.00000,5335.00000,4678.00000,451.60300,453.44200,7.82000,7.79000
2019-12-31,34186.00000,25623.00000,8563.00000,3030.00000,596.00000,2739.00000,5824.00000,-575.00000,5249.00000,795.00000,4454.00000,4454.00000,4454.00000,6524.00000,5824.00000,455.91000,458.91500,9.77000,9.71000
2018-12-31,32717.00000,24569.00000,8148.00000,2886.00000,434.00000,2791.00000,5357.00000,-700.00000,4657.00000,695.00000,3962.00000,3962.00000,3962.00000,6288.00000,5357.00000,463.62900,466.80200,8.55000,8.49000
2017-12-31,32243.00000,24911.00000,7332.00000,2833.00000,400.00000,2693.00000,4639.00000,-917.00000,3722.00000,-139.00000,3861.00000,3861.00000,3861.00000,5593.00000,4639.00000,467.14600,471.19700,8.26000,8.19000
2016-12-31,31469.00000,22544.00000,8925.00000,3081.00000,222.00000,2878.00000,6047.00000,-1097.00000,4950.00000,815.00000,4135.00000,4135.00000,4135.00000,8362.00000,6047.00000,462.52000,465.94900,8.94000,8.87000
2015-12-31,18987.00000,12968.00000,6019.00000,2270.00000,51.00000,2390.00000,3629.00000,-333.00000,3296.00000,462.00000,2834.00000,2834.00000,2834.00000,3958.00000,3629.00000,325.58900,328.83500,8.71000,8.62000
2014-12-31,19171.00000,13241.00000,5930.00000,2245.00000,190.00000,2163.00000,3767.00000,-280.00000,3487.00000,634.00000,2853.00000,2853.00000,2853.00000,3955.00000,3767.00000,335.61000,338.98600,8.50000,8.42000
2013-12-31,19261.00000,12522.00000,6739.00000,2211.00000,80.00000,2226.00000,4513.00000,-275.00000,4238.00000,480.00000,3758.00000,3758.00000,3758.00000,4781.00000,4513.00000,340.90600,344.14800,11.02000,10.92000
2012-12-31,17936.00000,12620.00000,5316.00000,2096.00000,6.00000,2090.00000,3226.00000,-250.00000,2976.00000,270.00000,2706.00000,2706.00000,2706.00000,3446.00000,3226.00000,339.84300,342.74700,7.96000,7.89000
2011-12-31,16834.00000,12393.00000,4441.00000,2068.00000,-81.00000,2149.00000,2292.00000,-250.00000,2042.00000,502.00000,1540.00000,1540.00000,1540.00000,2444.00000,2292.00000,338.15900,340.78000,4.55000,4.52000
2010-12-31,16006.00000,10281.00000,5725.00000,1873.00000,10.00000,1863.00000,3862.00000,-224.00000,3638.00000,553.00000,3085.00000,3085.00000,3085.00000,4007.00000,3862.00000,339.68500,341.24600,9.08000,9.04000
2009-12-31,15075.00000,9877.00000,5198.00000,1811.00000,-85.00000,1896.00000,3302.00000,-225.00000,3077.00000,528.00000,2549.00000,2549.00000,2549.00000,3355.00000,3302.00000,336.72600,337.53900,7.57000,7.55000
