,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,63054.00000,36188.00000,26866.00000,17528.00000,7002.00000,24532.00000,2334.00000,5434.00000,7768.00000,-249.00000,8017.00000,8017.00000,8014.00000,15369.00000,2334.00000,4108.00000,4123.00000,1.95000,1.94000
2021-12-31,79024.00000,35209.00000,43815.00000,15190.00000,6543.00000,24359.00000,19456.00000,2247.00000,21703.00000,1835.00000,19868.00000,19868.00000,19868.00000,31248.00000,19456.00000,4059.00000,4090.00000,4.89000,4.86000
2020-12-31,77867.00000,34255.00000,43612.00000,13556.00000,6180.00000,19934.00000,23678.00000,1400.00000,25078.00000,4179.00000,20899.00000,20899.00000,20899.00000,35917.00000,23678.00000,4199.00000,4232.00000,4.98000,4.94000
2019-12-31,71965.00000,29825.00000,42140.00000,13362.00000,6350.00000,20105.00000,22035.00000,2023.00000,24058.00000,3010.00000,21048.00000,21048.00000,21048.00000,32861.00000,22035.00000,4417.00000,4473.00000,4.77000,4.71000
2018-12-31,70848.00000,27111.00000,43737.00000,13543.00000,6950.00000,20421.00000,23316.00000,1.00000,23317.00000,2264.00000,21053.00000,21053.00000,21053.00000,32401.00000,23316.00000,4611.00000,4701.00000,4.57000,4.48000
2017-12-31,62761.00000,23663.00000,39098.00000,13035.00000,7452.00000,21048.00000,18050.00000,2302.00000,20352.00000,10751.00000,9601.00000,9601.00000,9601.00000,26179.00000,18050.00000,4701.00000,4835.00000,2.04000,1.99000
2016-12-31,59387.00000,23154.00000,36233.00000,12685.00000,8377.00000,23100.00000,13133.00000,-197.00000,12936.00000,2620.00000,10316.00000,10316.00000,10316.00000,20923.00000,13133.00000,4730.00000,4875.00000,2.18000,2.12000
2015-12-31,55355.00000,20676.00000,34679.00000,12128.00000,7930.00000,20677.00000,14002.00000,210.00000,14212.00000,2792.00000,11420.00000,11420.00000,11420.00000,22713.00000,14002.00000,4742.00000,4894.00000,2.41000,2.33000
2014-12-31,55870.00000,20261.00000,35609.00000,11537.00000,8136.00000,20262.00000,15347.00000,454.00000,15801.00000,4097.00000,11704.00000,11704.00000,11704.00000,23896.00000,15347.00000,4901.00000,5056.00000,2.39000,2.31000
2013-12-31,52708.00000,21187.00000,31521.00000,10611.00000,8088.00000,19230.00000,12291.00000,320.00000,12611.00000,2991.00000,9620.00000,9620.00000,9620.00000,20323.00000,12291.00000,4970.00000,5097.00000,1.94000,1.89000
2012-12-31,53341.00000,20190.00000,33151.00000,10148.00000,8057.00000,18513.00000,14638.00000,235.00000,14873.00000,3868.00000,11005.00000,11005.00000,11005.00000,22160.00000,14638.00000,4996.00000,5160.00000,2.20000,2.13000
2011-12-31,53999.00000,20242.00000,33757.00000,8350.00000,7670.00000,16280.00000,17477.00000,304.00000,17781.00000,4839.00000,12942.00000,12942.00000,12942.00000,23541.00000,17477.00000,5256.00000,5411.00000,2.46000,2.39000
2010-12-31,43623.00000,15132.00000,28491.00000,6576.00000,6309.00000,12903.00000,15588.00000,457.00000,16045.00000,4581.00000,11464.00000,11464.00000,11464.00000,20226.00000,15588.00000,5555.00000,5696.00000,2.06000,2.01000
2009-12-31,35127.00000,15566.00000,19561.00000,5653.00000,7931.00000,13850.00000,5711.00000,-7.00000,5704.00000,1335.00000,4369.00000,4369.00000,4369.00000,10763.00000,5711.00000,5557.00000,5645.00000,0.79000,0.77000
