,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-06-30,181364.00000,174819.00000,6545.00000,4557.00000,-2159.00000,7141.00000,-596.00000,-173.00000,-769.00000,163.00000,-932.00000,-932.00000,,-933.00000,96.00000,-596.00000,279.00000,279.00000,-3.35000,-3.35000
2021-06-30,162467.00000,155689.00000,6778.00000,4533.00000,-1208.00000,6306.00000,472.00000,-149.00000,323.00000,-289.00000,612.00000,612.00000,,611.00000,1255.00000,472.00000,292.00000,294.00000,2.09000,2.08000
2020-06-30,152922.00000,146054.00000,6868.00000,4572.00000,-5748.00000,10966.00000,-4098.00000,326.00000,-3772.00000,-79.00000,-3693.00000,-3693.00000,,-3696.00000,-3185.00000,-4098.00000,293.00000,293.00000,-12.61000,-12.61000
2019-06-30,145534.00000,138700.00000,6834.00000,4480.00000,452.00000,4774.00000,2060.00000,-309.00000,1751.00000,386.00000,1365.00000,1365.00000,,1363.00000,3060.00000,2060.00000,300.00000,301.00000,4.55000,4.53000
2018-06-30,136809.00000,129628.00000,7181.00000,4596.00000,-1576.00000,7055.00000,126.00000,-354.00000,-228.00000,-487.00000,259.00000,259.00000,,256.00000,1158.00000,126.00000,313.00000,315.00000,0.82000,0.81000
2017-06-30,129976.00000,123432.00000,6544.00000,3775.00000,-66.00000,4424.00000,2120.00000,-196.00000,1924.00000,630.00000,1294.00000,1294.00000,,1288.00000,2837.00000,2120.00000,317.00000,320.00000,4.06000,4.03000
2016-06-30,121546.00000,115003.00000,6543.00000,3648.00000,48.00000,4084.00000,2459.00000,-183.00000,2276.00000,845.00000,1431.00000,1431.00000,,1427.00000,3100.00000,2459.00000,327.00000,330.00000,4.36000,4.32000
2015-06-30,102531.00000,96819.00000,5712.00000,3240.00000,14.00000,3551.00000,2161.00000,-194.00000,1967.00000,755.00000,1212.00000,1212.00000,3.00000,1215.00000,2612.00000,2161.00000,332.00000,335.00000,3.66000,3.62000
2014-06-30,91084.00000,85923.00000,5161.00000,3028.00000,6.00000,3276.00000,1885.00000,-87.00000,1798.00000,635.00000,1163.00000,1163.00000,3.00000,1166.00000,2344.00000,1885.00000,341.00000,345.00000,3.42000,3.38000
2013-06-30,101093.00000,96172.00000,4921.00000,2875.00000,-821.00000,3925.00000,996.00000,-108.00000,888.00000,553.00000,335.00000,335.00000,-1.00000,334.00000,1393.00000,996.00000,341.00000,344.00000,0.98000,0.97000
2012-06-30,107552.00000,103011.00000,4541.00000,2677.00000,-18.00000,2749.00000,1792.00000,-94.00000,1698.00000,628.00000,1070.00000,1070.00000,-1.00000,1069.00000,2117.00000,1792.00000,345.00000,349.00000,3.10000,3.06000
2011-06-30,102644.00000,98482.00000,4162.00000,2528.00000,-15.00000,2648.00000,1514.00000,4.00000,1518.00000,552.00000,966.00000,966.00000,-7.00000,959.00000,1827.00000,1514.00000,349.00000,353.00000,2.75000,2.72000
2010-06-30,98503.00000,94722.00000,3781.00000,2397.00000,33.00000,2474.00000,1307.00000,-95.00000,1212.00000,625.00000,587.00000,587.00000,55.00000,642.00000,1561.00000,1307.00000,359.00000,361.00000,1.79000,1.77000
2009-06-30,95991.50000,92244.00000,3747.50000,2333.50000,-19.10000,2460.10000,1287.39800,-127.60000,1159.80000,401.60000,758.20010,758.20000,393.40000,1151.60000,1513.19800,1287.39800,357.60000,361.50000,3.22000,3.18000
