,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,31762.00000,11402.00000,20360.00000,8114.00000,,8114.00000,12246.00000,-612.00000,11634.00000,2244.00000,9390.00000,9527.00000,9024.00000,13435.00000,12246.00000,1550.00000,1552.00000,5.82000,5.81000
2021-12-31,31405.00000,10030.00000,21375.00000,8400.00000,,8400.00000,12975.00000,-743.00000,12232.00000,2671.00000,9561.00000,9710.00000,9083.00000,13973.00000,12975.00000,1558.00000,1559.00000,5.83000,5.83000
2020-12-31,28694.00000,9569.00000,19125.00000,7457.00000,,7457.00000,11668.00000,-715.00000,10953.00000,2377.00000,8576.00000,8592.00000,8036.00000,12649.00000,11668.00000,1557.00000,1558.00000,5.16000,5.16000
2019-12-31,29805.00000,10513.00000,19292.00000,8695.00000,,8761.00000,10531.00000,-659.00000,9872.00000,2293.00000,7579.00000,7728.00000,7168.00000,11495.00000,10531.00000,1555.00000,1556.00000,4.61000,4.61000
2018-12-31,29625.00000,10758.00000,18867.00000,7408.00000,,7490.00000,11377.00000,-706.00000,10671.00000,2445.00000,8226.00000,8286.00000,7895.00000,12366.00000,11377.00000,1555.00000,1555.00000,5.08000,5.08000
2017-12-31,28748.00000,10432.00000,18316.00000,6647.00000,,6735.00000,11581.00000,-992.00000,10589.00000,4307.00000,6282.00000,6341.00000,6021.00000,12456.00000,11581.00000,1552.00000,1553.00000,3.88000,3.88000
2016-12-31,26685.00000,9391.00000,17294.00000,6317.00000,,6391.00000,10903.00000,-979.00000,9924.00000,2768.00000,7156.00000,7250.00000,6948.00000,11646.00000,10903.00000,1551.00000,1551.00000,4.48000,4.48000
2015-12-31,73908.00000,56479.00000,17429.00000,6656.00000,-68.00000,6806.00000,10623.00000,-1008.00000,9615.00000,2688.00000,6927.00000,7032.00000,6849.00000,11377.00000,10623.00000,1549.00000,1549.00000,4.42000,4.42000
2014-12-31,80106.00000,60775.00000,19331.00000,7001.00000,-535.00000,7629.00000,11702.00000,-1052.00000,10650.00000,3097.00000,7553.00000,7658.00000,7459.00000,12591.00000,11702.00000,1566.00000,1566.00000,4.76000,4.76000
2013-12-31,80029.00000,59222.00000,20807.00000,6890.00000,-309.00000,7292.00000,13515.00000,-973.00000,12542.00000,3670.00000,8872.00000,8850.00000,8531.00000,14397.00000,13515.00000,1622.00000,1622.00000,5.26000,5.26000
2012-12-31,77393.00000,56389.00000,21004.00000,6961.00000,-83.00000,7141.00000,13863.00000,-859.00000,13004.00000,3833.00000,9171.00000,9154.00000,8752.00000,14761.00000,13863.00000,1692.00000,1692.00000,5.17000,5.17000
2011-12-31,76346.00000,55927.00000,20419.00000,6870.00000,-109.00000,7077.00000,13342.00000,-800.00000,12542.00000,3653.00000,8889.00000,8879.00000,8542.00000,14335.00000,13342.00000,1761.00000,1762.00000,4.85000,4.85000
2010-12-31,67713.00000,50218.00000,17495.00000,6160.00000,-47.00000,6295.00000,11200.00000,-876.00000,10324.00000,2826.00000,7498.00000,7498.00000,7226.00000,12132.00000,11200.00000,1839.00000,1842.00000,3.93000,3.92000
2009-12-31,62080.00000,46067.00000,16013.00000,5870.00000,-29.00000,5973.00000,10040.00000,-797.00000,9243.00000,2691.00000,6552.00000,6552.00000,6342.00000,10893.00000,10040.00000,1943.00000,1950.00000,3.25000,3.24000
