,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-09-30,19629.00000,11441.00000,8188.00000,4248.00000,453.00000,3795.00000,4393.00000,-308.00000,4085.00000,855.00000,3230.00000,3230.00000,,3231.00000,5432.00000,4393.00000,592.90000,596.30000,5.44000,5.41000
2021-09-30,18236.00000,10673.00000,7563.00000,4179.00000,,4179.00000,3384.00000,-472.00000,2912.00000,585.00000,2327.00000,2327.00000,,2303.00000,4353.00000,3384.00000,598.10000,601.80000,3.85000,3.82000
2020-09-30,16785.00000,9776.00000,7009.00000,3986.00000,,3986.00000,3023.00000,-688.00000,2335.00000,345.00000,1990.00000,1990.00000,,1965.00000,3877.00000,3023.00000,602.90000,606.60000,3.26000,3.24000
2019-09-30,18372.00000,10557.00000,7815.00000,4457.00000,,4457.00000,3358.00000,-499.00000,2859.00000,531.00000,2328.00000,2328.00000,,2306.00000,4180.00000,3358.00000,616.20000,620.60000,3.74000,3.71000
2018-09-30,17408.00000,9976.00000,7432.00000,4269.00000,,4269.00000,3163.00000,-496.00000,2667.00000,443.00000,2224.00000,2224.00000,,2203.00000,3921.00000,3163.00000,632.00000,635.30000,3.48000,3.46000
2017-09-30,15264.00000,8833.00000,6431.00000,3607.00000,,3607.00000,2824.00000,-489.00000,2335.00000,660.00000,1675.00000,1675.00000,-125.00000,1518.00000,3460.00000,2824.00000,642.10000,643.40000,2.35000,2.35000
2016-09-30,14522.00000,8260.00000,6262.00000,3464.00000,,3464.00000,2798.00000,-482.00000,2316.00000,697.00000,1619.00000,1619.00000,45.00000,1635.00000,3366.00000,2798.00000,644.00000,646.80000,2.53000,2.52000
2015-09-30,16249.00000,9241.00000,7008.00000,3735.00000,1039.00000,2696.00000,4312.00000,-505.00000,3807.00000,1267.00000,2540.00000,2540.00000,193.00000,2710.00000,4885.00000,4312.00000,673.30000,676.50000,4.01000,3.99000
2014-09-30,17733.00000,9971.00000,7762.00000,4164.00000,,4164.00000,3598.00000,-407.00000,3191.00000,953.00000,2238.00000,2238.00000,-54.00000,2147.00000,4167.00000,3598.00000,700.20000,704.10000,3.05000,3.03000
2013-09-30,24669.00000,14717.00000,9952.00000,5648.00000,0.00000,6176.00000,3776.00000,-580.00000,3196.00000,1130.00000,2066.00000,2066.00000,,2004.00000,5091.00000,3776.00000,717.70000,722.90000,2.78000,2.76000
2012-09-30,24412.00000,14644.00000,9768.00000,5436.00000,,6028.00000,3740.00000,-625.00000,3115.00000,1091.00000,2024.00000,2024.00000,,1968.00000,5091.00000,3740.00000,730.60000,734.60000,2.68000,2.67000
2011-09-30,24222.00000,14665.00000,9557.00000,5328.00000,,5347.00000,4210.00000,-579.00000,3631.00000,1127.00000,2504.00000,2504.00000,26.00000,2480.00000,5096.00000,4210.00000,748.50000,753.50000,3.29000,3.27000
2010-09-30,21039.00000,12713.00000,8326.00000,4817.00000,,4817.00000,3509.00000,-630.00000,2879.00000,848.00000,2031.00000,2031.00000,186.00000,2164.00000,4325.00000,3509.00000,750.70000,757.00000,2.87000,2.84000
2009-09-30,20102.00000,12542.00000,7560.00000,4416.00000,,4416.00000,3144.00000,-694.00000,2450.00000,688.00000,1762.00000,1762.00000,9.00000,1724.00000,3871.00000,3144.00000,753.70000,758.70000,2.29000,2.27000
