,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,20175.00000,13956.00000,6219.00000,3581.00000,43.00000,3538.00000,2681.00000,-341.00000,2340.00000,495.00000,1845.00000,1961.00000,,1934.00000,3435.00000,2681.00000,337.40000,338.30000,5.73000,5.72000
2021-12-31,19440.00000,13452.00000,5988.00000,3399.00000,-28.00000,3427.00000,2561.00000,-336.00000,2225.00000,479.00000,1746.00000,1844.00000,,1814.00000,3327.00000,2561.00000,337.30000,338.80000,5.38000,5.35000
2020-12-31,19140.00000,12318.00000,6822.00000,3632.00000,54.00000,3578.00000,3244.00000,-314.00000,2930.00000,676.00000,2254.00000,2396.00000,,2352.00000,4040.00000,3244.00000,340.70000,342.50000,6.90000,6.87000
2019-12-31,18450.00000,12415.00000,6035.00000,3254.00000,210.00000,3044.00000,2991.00000,-341.00000,2650.00000,576.00000,2074.00000,2197.00000,,2157.00000,3908.00000,2991.00000,343.60000,345.60000,6.28000,6.24000
2018-12-31,18486.00000,12889.00000,5597.00000,3367.00000,-1.00000,3368.00000,2229.00000,-416.00000,1813.00000,471.00000,1342.00000,1445.00000,,1410.00000,3111.00000,2229.00000,348.00000,349.60000,4.05000,4.03000
2017-12-31,18348.00000,11761.00000,6587.00000,3202.00000,-27.00000,3229.00000,3358.00000,-367.00000,2991.00000,776.00000,2215.00000,2319.00000,,2278.00000,4082.00000,3358.00000,353.60000,355.90000,6.44000,6.40000
2016-12-31,18287.00000,11596.00000,6691.00000,3300.00000,-8.00000,3308.00000,3383.00000,-374.00000,3009.00000,922.00000,2087.00000,2219.00000,,2166.00000,4088.00000,3383.00000,359.40000,361.70000,6.03000,5.99000
2015-12-31,18591.00000,11967.00000,6624.00000,3443.00000,-1568.00000,5011.00000,1613.00000,-278.00000,1335.00000,418.00000,917.00000,1066.00000,,1013.00000,2359.00000,1613.00000,363.80000,366.30000,2.78000,2.77000
2014-12-31,19724.00000,13041.00000,6683.00000,3709.00000,-453.00000,4162.00000,2521.00000,-266.00000,2255.00000,856.00000,1399.00000,1545.00000,50.00000,1526.00000,3383.00000,2521.00000,374.50000,377.40000,4.07000,4.04000
2013-12-31,19561.00000,12952.00000,6609.00000,3699.00000,-7.00000,3706.00000,2903.00000,-262.00000,2641.00000,828.00000,1813.00000,2018.00000,203.00000,2142.00000,3766.00000,2903.00000,384.00000,387.30000,5.58000,5.53000
2012-12-31,19467.00000,13338.00000,6129.00000,3757.00000,5.00000,3752.00000,2377.00000,-267.00000,2110.00000,660.00000,1450.00000,1627.00000,201.00000,1750.00000,3234.00000,2377.00000,393.00000,396.10000,4.45000,4.42000
2011-12-31,20846.00000,14694.00000,6152.00000,3761.00000,51.00000,3710.00000,2442.00000,-259.00000,2183.00000,660.00000,1523.00000,1684.00000,,1591.00000,3533.00000,2442.00000,395.70000,398.60000,4.02000,3.99000
2010-12-31,19746.00000,13196.00000,6550.00000,3673.00000,-104.00000,3777.00000,2773.00000,-223.00000,2550.00000,788.00000,1762.00000,1943.00000,,1843.00000,3586.00000,2773.00000,412.40000,414.40000,4.47000,4.45000
2009-12-31,19115.00000,12695.00000,6420.00000,3498.00000,-97.00000,3595.00000,2825.00000,-249.00000,2576.00000,746.00000,1830.00000,1994.00000,,1884.00000,3608.00000,2825.00000,416.10000,416.80000,4.53000,4.52000
