,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-06-30,17737.00000,4305.00000,13432.00000,9888.00000,-241.00000,10262.00000,3170.00000,-134.00000,3036.00000,628.00000,2408.00000,2408.00000,2390.00000,3897.00000,3170.00000,360.00000,364.90000,6.64000,6.55000
2021-06-30,16215.00000,3834.00000,12381.00000,9371.00000,-134.00000,9763.00000,2618.00000,713.00000,3331.00000,456.00000,2875.00000,2875.00000,2870.00000,3269.00000,2618.00000,362.90000,368.20000,7.91000,7.79000
2020-06-30,14294.00000,3552.00000,10742.00000,8637.00000,-614.00000,10136.00000,606.00000,440.00000,1046.00000,350.00000,696.00000,696.00000,684.00000,1217.00000,606.00000,360.60000,366.90000,1.90000,1.86000
2019-06-30,14863.00000,3387.00000,11476.00000,8857.00000,-22.00000,9163.00000,2313.00000,-6.00000,2307.00000,513.00000,1794.00000,1794.00000,1785.00000,2870.00000,2313.00000,363.50000,370.40000,4.91000,4.82000
2018-06-30,13683.00000,2844.00000,10839.00000,8553.00000,,8784.00000,2055.00000,-75.00000,1980.00000,863.00000,1117.00000,1117.00000,1108.00000,2586.00000,2055.00000,368.00000,375.70000,3.01000,2.95000
2017-06-30,11824.00000,2434.00000,9390.00000,7460.00000,-3.00000,7686.00000,1704.00000,-87.00000,1617.00000,361.00000,1256.00000,1256.00000,1249.00000,2168.00000,1704.00000,367.10000,373.00000,3.40000,3.35000
2016-06-30,11262.00000,2181.00000,9081.00000,7338.00000,0.00000,7471.00000,1610.00000,-55.00000,1555.00000,434.00000,1121.00000,1121.00000,1115.00000,2025.00000,1610.00000,370.00000,376.60000,3.01000,2.96000
2015-06-30,10780.00000,2100.00000,8680.00000,7074.00000,0.00000,7074.00000,1606.00000,-45.00000,1561.00000,467.00000,1094.00000,1094.00000,1089.00000,2015.00000,1606.00000,379.30000,385.70000,2.87000,2.82000
2014-06-30,10968.80000,2158.20000,8810.60000,6985.90000,,6982.99900,1827.60100,-50.80000,1776.80000,567.70000,1209.10000,1209.10000,1204.10000,2212.20100,1827.60100,386.20000,393.10000,3.12000,3.06000
2013-06-30,10181.70000,2025.90000,8155.80000,6597.00000,-8.10000,6629.79900,1526.00100,-50.80000,1475.20000,451.40000,1023.80000,1023.80000,1019.80000,1880.60100,1526.00100,387.60000,394.90000,2.63000,2.58000
2012-06-30,9713.60000,1995.80000,7717.80000,6324.80000,-21.70000,6406.09900,1311.70000,-50.60000,1261.10000,400.60000,860.50000,860.50000,856.90000,1629.20000,1311.70000,388.70000,397.00000,2.20000,2.16000
2011-06-30,8810.00000,1936.90000,6873.10000,5696.70000,-8.70000,5783.70100,1089.39900,-63.90000,1025.50000,321.70000,703.80000,703.80000,700.80000,1421.79900,1089.39900,394.00000,402.40000,1.78000,1.74000
2010-06-30,7795.80000,1829.40000,5966.40000,5067.00000,-31.80000,5176.50000,789.89990,-101.60000,688.30000,205.90000,482.40000,482.40000,478.30000,1102.00000,789.89990,395.40000,401.50000,1.21000,1.19000
2009-06-30,7323.80000,1881.60000,5442.20000,4883.90000,-48.80000,5023.79900,418.40040,-75.70000,342.70000,115.90000,226.80000,226.80000,218.40000,735.50040,418.40040,392.60000,395.40000,0.55500,0.55000
