,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,6226.00000,2644.00000,3582.00000,1663.00000,-82.00000,2018.00000,1564.00000,-89.00000,1475.00000,352.00000,1123.00000,1123.00000,1125.00000,1822.00000,1564.00000,492.42100,497.85800,2.28000,2.26000
2021-12-31,5886.00000,2466.00000,3420.00000,1583.00000,-87.00000,1979.00000,1441.00000,93.00000,1534.00000,347.00000,1187.00000,1187.00000,1187.00000,1719.00000,1441.00000,497.69800,505.08800,2.38000,2.35000
2020-12-31,5625.00000,2722.00000,2903.00000,1386.00000,-33.00000,1669.00000,1234.00000,-22.00000,1212.00000,279.00000,933.00000,933.00000,933.00000,1436.00000,1234.00000,493.24600,500.71200,1.89000,1.86000
2019-12-31,4258.00000,1723.00000,2535.00000,1259.00000,-30.00000,1518.00000,1017.00000,2.00000,1019.00000,245.00000,774.00000,774.00000,774.00000,1207.00000,1017.00000,494.79600,500.91000,1.56330,1.54330
2018-12-31,4277.00000,1751.00000,2526.00000,1267.00000,,1498.00000,1028.00000,36.00000,1064.00000,606.00000,458.00000,458.00000,458.00000,1238.00000,1028.00000,496.04700,503.07300,0.92330,0.91000
2017-12-31,3948.00000,1537.00000,2411.00000,1188.00000,,1420.00000,991.00000,-119.00000,872.00000,143.00000,729.00000,729.00000,729.00000,1179.00000,991.00000,499.09200,508.75500,1.46000,1.43330
2016-12-31,3704.00000,1428.00000,2276.00000,1153.00000,,1440.00000,836.00000,-703.00000,133.00000,27.00000,106.00000,106.00000,106.00000,1006.00000,836.00000,495.54600,506.40300,0.21330,0.21000
2015-12-31,3403.00000,1313.00000,2090.00000,1050.00000,,1370.00000,720.00000,-90.00000,630.00000,203.00000,427.00000,427.00000,428.00000,858.00000,720.00000,501.85630,513.84900,0.85330,0.83330
2014-12-31,3500.00000,1433.00000,2067.00000,1095.00000,,1313.00000,754.00000,-160.00000,594.00000,181.00000,413.00000,413.00000,414.00000,891.00000,754.00000,506.78100,519.05700,0.81670,0.79670
2013-12-31,3211.00000,1316.00000,1895.00000,1010.00000,-44.00000,1207.00000,688.00000,-88.00000,600.00000,216.00000,384.00000,384.00000,385.00000,810.00000,688.00000,500.79600,513.79800,0.76880,0.75000
2012-12-31,3120.00000,1446.00000,1674.00000,832.00000,,984.00000,690.00000,-142.00000,548.00000,199.00000,349.00000,349.00000,352.00000,794.00000,690.00000,504.76500,517.76400,0.69670,0.68000
2011-12-31,3438.00000,1748.00000,1690.00000,847.00000,,994.00000,696.00000,-123.00000,573.00000,190.00000,383.00000,383.00000,387.00000,811.00000,696.00000,528.99600,540.03300,0.73330,0.71670
2010-12-31,3191.00000,1675.00000,1516.00000,778.00000,,885.00000,631.00000,-105.00000,526.00000,137.00000,389.00000,389.00000,394.00000,740.00000,631.00000,608.92800,619.54500,0.64670,0.63670
2009-12-31,3411.00000,1958.00000,1453.00000,729.00000,,850.00000,603.00000,-212.00000,391.00000,128.00000,263.00000,263.00000,266.00000,718.00000,603.00000,614.09400,643.61400,0.43330,0.41670
