,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,15991.70000,11026.90000,4964.80000,2545.90000,,2545.90000,2418.89900,-246.80000,2172.10000,375.90000,1796.20000,1796.20000,-21.50000,1756.50000,2742.50000,2418.89900,232.60000,234.90000,7.55000,7.48000
2021-12-31,14136.40000,9666.80000,4469.60100,2446.30000,,2446.30000,2023.30100,-232.60000,1790.70000,333.50000,1457.20000,1457.20000,-20.60000,1423.40000,2322.70100,2023.30100,238.70000,242.30000,5.96000,5.87000
2020-12-31,12454.70000,8651.30000,3803.40000,2270.60000,,2270.60000,1532.80000,-244.60000,1288.20000,296.80000,991.40000,991.40000,-121.40000,854.90000,1827.10000,1532.80000,240.10000,243.10000,3.56000,3.52000
2019-12-31,13075.90000,9085.50000,3990.40000,2320.30000,,2320.30000,1670.10100,-271.20000,1398.90000,238.60000,1160.30000,1160.30000,268.20000,1410.90000,1958.90100,1670.10100,241.60000,244.40000,5.84000,5.77000
2018-12-31,12343.80000,8582.50000,3761.30000,2249.20000,,2249.20000,1512.10000,-254.30000,1257.80000,234.90000,1022.90000,1022.90000,334.60000,1337.60000,1794.40000,1512.10000,247.20000,250.10000,5.41000,5.35000
2017-12-31,14197.60000,9811.60000,4386.00000,2720.70000,,2720.70000,1665.30000,-247.40000,1417.90000,80.20000,1337.70000,1337.70000,-25.40000,1302.60000,2018.60000,1665.30000,254.90000,258.10000,5.11000,5.05000
2016-12-31,13508.90000,9307.90000,4201.00000,2597.80000,,2597.80000,1603.20000,138.10000,1741.30000,281.50000,1459.80000,1459.80000,32.90000,1476.20000,1955.40000,1603.20000,259.20000,261.70000,5.70000,5.65000
2015-12-31,13300.70000,9277.40000,4023.30000,2531.60000,,2531.60000,1491.70000,-243.80000,1247.90000,540.80000,707.10000,707.10000,-24.30000,664.60000,1855.80000,1491.70000,265.10000,267.80000,2.51000,2.48000
2014-12-31,12891.40000,8982.80000,3908.60100,2503.90000,,2503.90000,1404.70100,-195.30000,1209.40000,293.70000,915.70000,915.70000,34.70000,931.70000,1737.10100,1404.70100,270.50000,274.30000,3.44000,3.40000
2013-12-31,12350.50000,8722.30000,3628.20000,2523.20000,,2523.20000,1105.00000,-275.40000,829.60000,189.00000,640.60000,640.60000,13.30000,618.80000,1438.70000,1105.00000,294.10000,298.30000,2.11000,2.07000
2012-12-31,11988.30000,8533.50000,3454.80000,2382.90000,,2382.90000,1071.89900,-223.90000,848.00000,56.00000,792.00000,792.00000,252.00000,1018.60000,1405.69900,1071.89900,303.90000,310.60000,3.35000,3.28000
2011-12-31,12760.80000,9280.00000,3480.80000,2395.20000,-646.90000,3042.10000,438.69920,-250.10000,188.60000,45.40000,143.20000,143.20000,226.10000,343.20000,797.19920,438.69920,324.80000,339.30000,1.06000,1.01000
2010-12-31,14001.10000,10059.90000,3941.19900,2679.80000,,2679.80000,1261.39900,-250.70000,1010.70000,228.10000,782.60000,782.60000,-117.50000,642.20000,1698.19900,1261.39900,324.70000,339.80000,1.98000,1.89000
2009-12-31,13009.10000,9437.10000,3572.00000,2686.80000,0.00000,2686.80000,885.20020,-290.90000,594.30000,81.50000,512.80000,512.80000,-36.60000,451.30000,1306.70000,885.20020,321.10000,329.10000,1.41000,1.37000
