,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,17478.00000,7868.00000,9610.00000,3078.00000,-3198.00000,9515.00000,95.00000,-1086.00000,-991.00000,557.00000,-1548.00000,-1548.00000,-1548.00000,3334.00000,95.00000,1007.51700,1007.51700,-1.54000,-1.54000
2021-12-31,19687.00000,8488.00000,11199.00000,2895.00000,,6914.00000,4285.00000,-1584.00000,2701.00000,668.00000,2033.00000,2033.00000,2033.00000,8304.00000,4285.00000,1059.54100,1066.77800,1.92000,1.91000
2020-12-31,20712.00000,8934.00000,11778.00000,3464.00000,-2642.00000,10816.00000,962.00000,-1744.00000,-782.00000,450.00000,-1232.00000,-1232.00000,-1232.00000,5672.00000,962.00000,1079.13000,1079.13000,-1.14000,-1.14000
2019-12-31,21458.00000,9134.00000,12324.00000,3715.00000,-6506.00000,15050.00000,-2726.00000,-2040.00000,-4766.00000,503.00000,-5269.00000,-5269.00000,-5269.00000,2103.00000,-2726.00000,1071.44100,1071.44100,-4.92000,-4.92000
2018-12-31,22580.00000,9999.00000,12581.00000,4165.00000,-2726.00000,12011.00000,570.00000,-2133.00000,-1563.00000,170.00000,-1733.00000,-1733.00000,-1733.00000,5690.00000,570.00000,1065.86600,1065.86600,-1.63000,-1.63000
2017-12-31,17656.00000,8203.00000,9453.00000,3508.00000,,7444.00000,2009.00000,-1469.00000,540.00000,-849.00000,1389.00000,1389.00000,1389.00000,5945.00000,2009.00000,627.80800,628.69300,2.21000,2.21000
2016-12-31,17470.00000,7774.00000,9696.00000,3447.00000,,7363.00000,2333.00000,-1313.00000,1020.00000,394.00000,626.00000,626.00000,626.00000,6251.00000,2333.00000,539.54900,540.67900,1.16000,1.16000
2015-12-31,17900.00000,7778.00000,10122.00000,3354.00000,,7543.00000,2579.00000,-1263.00000,1316.00000,438.00000,878.00000,878.00000,878.00000,6765.00000,2579.00000,554.27800,555.09300,1.58000,1.58000
2014-12-31,18031.00000,7846.00000,10185.00000,3347.00000,,7775.00000,2410.00000,-1300.00000,1110.00000,338.00000,772.00000,772.00000,772.00000,6817.00000,2410.00000,568.43500,569.73900,1.36000,1.36000
2013-12-31,18095.00000,7507.00000,10588.00000,3502.00000,-1092.00000,9135.00000,1453.00000,-1229.00000,224.00000,463.00000,-239.00000,-239.00000,-239.00000,5948.00000,1453.00000,600.89200,600.89200,-0.40000,-0.40000
2012-12-31,18376.00000,7639.00000,10737.00000,3244.00000,0.00000,8024.00000,2713.00000,-1463.00000,1250.00000,473.00000,777.00000,777.00000,776.00000,7405.00000,2713.00000,620.20500,622.28500,1.25000,1.25000
2011-12-31,15351.00000,6325.00000,9026.00000,2975.00000,0.00000,7001.00000,2025.00000,-1077.00000,948.00000,375.00000,573.00000,573.00000,571.00000,5903.00000,2025.00000,532.78000,534.12100,1.07000,1.07000
2010-12-31,7042.00000,2544.00000,4498.00000,1004.00000,,2438.00000,2060.00000,-529.00000,1531.00000,583.00000,948.00000,948.00000,942.00000,3495.00000,2060.00000,300.61900,301.29700,3.13000,3.13000
2009-12-31,4974.00000,1801.00000,3173.00000,965.00000,,1940.00000,1233.00000,-420.00000,813.00000,302.00000,511.00000,511.00000,643.00000,2219.00000,1233.00000,198.81300,199.05700,3.23000,3.23000
