,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4121.80000,2757.20000,1364.60000,92.20000,677.10000,,769.30000,595.29980,-44.70000,550.60000,67.40000,483.20000,483.20000,-2.30000,480.90000,710.89980,595.29980,164.80000,165.60000,2.92000,2.90000
2021-12-31,3764.80000,2445.60000,1319.20000,85.90000,596.40000,,682.30000,636.90010,-10.10000,626.80000,70.80000,556.00000,556.00000,-3.00000,553.00000,714.40010,636.90010,165.80000,167.50000,3.34000,3.30000
2020-12-31,3017.80000,1960.20000,1057.60000,75.70000,520.50000,,596.20000,461.40010,-29.30000,432.10000,75.00000,357.10000,357.10000,1.50000,358.60000,536.50010,461.40010,166.50000,167.40000,2.15000,2.14000
2019-12-31,2957.20000,1905.70000,1051.50000,78.90000,540.10000,,619.00000,432.50000,-25.00000,407.50000,45.80000,361.70000,361.70000,-6.00000,355.70000,512.50000,432.50000,169.40000,170.40000,2.10000,2.09000
2018-12-31,2965.10000,1917.40000,1047.70000,76.70000,534.30000,,611.00000,436.70020,-56.90000,379.80000,58.10000,321.70000,321.70000,25.70000,347.40000,521.30020,436.70020,175.80000,177.30000,1.98000,1.96000
2017-12-31,2845.70000,1858.20000,987.50000,73.20000,536.00000,,609.20000,378.30000,-205.50000,172.80000,58.70000,114.10000,114.10000,552.40000,666.50000,465.50010,378.30000,181.70000,183.70000,3.67000,3.63000
2016-12-31,2780.60000,1821.50000,959.10010,73.30000,531.40000,,604.70000,354.39990,-133.50000,220.90000,42.70000,178.20000,178.20000,344.00000,522.20000,442.79990,354.39990,181.30000,183.10000,2.88000,2.85000
2015-12-31,4616.40000,3017.60000,1598.80000,98.70000,884.00000,,982.70000,616.09990,-103.60000,512.50000,115.40000,397.10000,397.10000,-473.50000,-76.40000,776.19980,616.09990,180.30000,182.60000,-0.42000,-0.42000
2014-12-31,4666.80000,3046.30000,1620.50000,96.40000,985.60000,,1082.00000,538.50000,-67.60000,470.90000,114.30000,356.60000,356.60000,-141.70000,214.90000,678.80000,538.50000,190.60000,193.70000,1.13000,1.11000
2013-12-31,6999.70000,4629.60000,2370.10000,122.80000,1493.70000,-11.00000,1627.50000,742.60060,-48.10000,694.50000,177.00000,517.50000,517.50000,25.10000,536.80000,1018.00100,742.60060,201.10000,204.60000,2.67000,2.62000
2012-12-31,4306.80000,3040.90000,1265.90000,92.30000,1117.70000,-60.70000,1270.70000,-4.80030,-141.30000,-146.10000,-67.20000,-78.90000,-78.90000,-25.70000,-107.20000,155.29970,-4.80030,127.40000,127.40000,-0.84000,-0.84000
2011-12-31,3456.70000,2383.00000,1073.70000,78.20000,694.80000,-200.50000,973.50000,100.20000,-57.00000,43.20000,46.40000,-3.20000,-3.20000,,-7.50000,208.30000,100.20000,98.20000,98.20000,-0.08000,-0.08000
2010-12-31,3030.77300,2100.13300,930.63990,67.15600,550.50100,,617.65700,312.98290,-34.00800,278.97500,88.94300,190.03200,190.03200,-0.62600,184.91300,397.16190,312.98290,98.03700,99.29400,1.88000,1.86000
2009-12-31,2692.46800,1907.33300,785.13500,57.88400,507.30300,,565.18700,219.94800,-47.30100,172.64700,56.42800,116.21900,116.21900,-0.01900,115.49300,325.42800,219.94800,97.41500,98.52200,1.19000,1.17000
