,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,25096.00000,10850.00000,14246.00000,2327.00000,,2327.00000,11919.00000,-4530.00000,7389.00000,1625.00000,5764.00000,5764.00000,5751.00000,12145.00000,11919.00000,1804.00000,1804.00000,3.19000,3.19000
2021-12-31,26013.00000,12021.00000,13992.00000,2432.00000,,2432.00000,11560.00000,-7736.00000,3824.00000,1349.00000,2475.00000,2475.00000,2464.00000,11804.00000,11560.00000,1845.00000,1845.00000,1.34000,1.34000
2020-12-31,26153.00000,13130.00000,13023.00000,2150.00000,,2150.00000,10873.00000,-3983.00000,6890.00000,2436.00000,4454.00000,4454.00000,4459.00000,11130.00000,10873.00000,1858.00000,1859.00000,2.40000,2.40000
2019-12-31,25110.00000,12399.00000,12711.00000,2226.00000,-159.00000,2385.00000,10326.00000,-9560.00000,766.00000,2064.00000,-1298.00000,-1298.00000,-1300.00000,10552.00000,10326.00000,1869.00000,1869.00000,-0.70000,-0.70000
2018-12-31,25364.00000,13110.00000,12254.00000,2756.00000,-383.00000,3139.00000,9115.00000,226.00000,9341.00000,2374.00000,6967.00000,6967.00000,6955.00000,9342.00000,9115.00000,1887.00000,1888.00000,3.69000,3.68000
2017-12-31,25576.00000,13613.00000,11963.00000,2338.00000,-32.00000,2370.00000,9593.00000,235.00000,9828.00000,-399.00000,10227.00000,10227.00000,10208.00000,9802.00000,9593.00000,1921.00000,1921.00000,5.31000,5.31000
2016-12-31,25744.00000,14172.00000,11572.00000,2662.00000,-149.00000,2811.00000,8761.00000,13091.00000,21852.00000,7608.00000,14244.00000,14244.00000,14215.00000,8965.00000,8761.00000,1952.00000,1952.00000,7.28000,7.28000
2015-12-31,25434.00000,14320.00000,11114.00000,2708.00000,-45.00000,2753.00000,8361.00000,-283.00000,8078.00000,2835.00000,5243.00000,5243.00000,5231.00000,8586.00000,8361.00000,1961.00000,1961.00000,2.67000,2.67000
2014-12-31,24522.00000,14362.00000,10160.00000,2539.00000,-1.00000,2540.00000,7620.00000,154.00000,7774.00000,2704.00000,5070.00000,5070.00000,5058.00000,7828.00000,7620.00000,1978.00000,1978.00000,2.56000,2.56000
2013-12-31,24466.00000,14009.00000,10457.00000,2340.00000,-33.00000,2373.00000,8084.00000,-1142.00000,6942.00000,2407.00000,4535.00000,4535.00000,4535.00000,8296.00000,8084.00000,1999.00000,1999.00000,2.26000,2.26000
2012-12-31,24618.00000,15055.00000,9563.00000,2301.00000,-9.00000,2310.00000,7253.00000,-776.00000,6477.00000,2294.00000,4183.00000,4183.00000,4167.00000,7478.00000,7253.00000,2024.00000,2024.00000,2.06000,2.06000
2011-12-31,23800.00000,14861.00000,8939.00000,2643.00000,-208.00000,2871.00000,6068.00000,-486.00000,5582.00000,2189.00000,3393.00000,3393.00000,3377.00000,6321.00000,6068.00000,2064.00000,2064.00000,1.64000,1.64000
2010-12-31,24363.00000,15175.00000,9188.00000,2735.00000,-205.00000,2960.00000,6228.00000,-505.00000,5723.00000,1816.00000,3907.00000,3907.00000,3890.00000,6504.00000,6228.00000,2077.00000,2079.00000,1.87000,1.87000
2009-12-31,23556.00000,14722.00000,8834.00000,2843.00000,-509.00000,3372.00000,5462.00000,-585.00000,4877.00000,1669.00000,3208.00000,3208.00000,3206.00000,5753.00000,5462.00000,2066.00000,2071.00000,1.55000,1.54000
