,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,5382.40000,1080.40000,4302.00000,945.20000,1567.60000,-40.70000,2553.50000,1748.50000,18.90000,1767.40000,245.50000,1521.90000,1521.90000,1521.90000,1888.10000,1748.50000,619.00000,624.20000,2.46000,2.44000
2021-12-31,5232.50000,1248.90000,3983.60000,903.10000,1493.70000,103.50000,2293.30000,1690.30000,11.70000,1702.00000,198.90000,1503.10000,1503.10000,1503.10000,1825.10000,1690.30000,623.30000,631.20000,2.41000,2.38000
2020-12-31,4386.30000,1080.60000,3305.70000,760.70000,1228.40000,-419.00000,2408.10000,897.59960,19.10000,916.70000,93.30000,823.40000,823.40000,823.40000,1004.80000,897.59960,622.60000,631.90000,1.32000,1.30000
2019-12-31,4348.00000,1114.40000,3233.60000,752.70000,1242.20000,-91.90000,2086.80000,1146.80000,19.70000,1166.50000,119.60000,1046.90000,1046.90000,1046.90000,1236.10000,1146.80000,624.80000,636.70000,1.68000,1.64000
2018-12-31,3722.80000,939.40000,2783.40000,622.20000,1088.50000,-324.50000,2035.20000,748.20000,13.20000,761.40000,39.20000,722.20000,722.20000,722.20000,825.60000,748.20000,627.60000,640.90000,1.15000,1.13000
2017-12-31,3435.30000,875.30000,2560.00000,552.60000,990.80000,72.80000,1470.60000,1089.40000,-54.50000,1034.90000,451.30000,583.60000,583.60000,583.60000,1171.30000,1089.40000,632.70000,647.70000,0.92330,0.90000
2016-12-31,2963.70000,797.40000,2166.30000,442.20000,904.70000,-35.60000,1382.50000,783.79980,-45.90000,737.90000,168.40000,569.50000,569.50000,569.50000,854.99980,783.79980,639.00000,653.40000,0.89000,0.87000
2015-12-31,2493.70000,617.20000,1876.50000,382.90000,850.70000,-0.20000,1233.80000,642.70000,-20.30000,622.40000,127.50000,494.90000,494.90000,494.90000,708.49990,642.70000,646.50000,660.90000,0.76670,0.75000
2014-12-31,2322.90000,625.60000,1697.30000,346.50000,858.00000,,1204.50000,492.79990,651.20000,1144.00000,332.90000,811.10000,811.10000,811.10000,561.39990,492.79990,639.00000,651.00000,1.27000,1.24670
2013-12-31,2045.50000,516.60000,1528.90000,323.00000,733.40000,,1056.40000,472.50000,38.70000,511.20000,122.10000,389.10000,389.10000,389.10000,535.40000,472.50000,670.20000,682.80000,0.58000,0.57000
2012-12-31,1899.60000,491.00000,1408.60000,291.30000,697.40000,,988.70000,419.90000,-31.70000,388.20000,96.70000,291.50000,291.50000,291.50000,473.60000,419.90000,689.40000,709.80000,0.42330,0.41000
2011-12-31,1678.60000,489.80000,1188.80000,246.30000,642.40000,,888.70000,300.10000,-16.50000,283.60000,46.90000,236.70000,236.70000,236.70000,358.10000,300.10000,687.60000,716.40000,0.34500,0.33000
2010-12-31,1447.00000,408.30000,1038.70000,204.40000,550.00000,,754.40000,284.30000,-16.10000,268.20000,50.20000,218.00000,218.00000,218.00000,340.80000,284.30000,682.20000,715.20000,0.32000,0.30500
2009-12-31,1321.40000,399.10000,922.30000,175.50000,508.80000,,684.30000,238.00010,66.40000,304.40000,75.30000,229.10000,229.10000,229.10000,296.70010,238.00010,675.00000,705.00000,0.34000,0.32500
