,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,43004.00000,18000.00000,25004.00000,12880.00000,-1215.00000,14095.00000,10909.00000,777.00000,11686.00000,2115.00000,9571.00000,9571.00000,9542.00000,12169.00000,10909.00000,4328.00000,4350.00000,2.20000,2.19000
2021-12-31,38655.00000,15357.00000,23298.00000,12144.00000,-846.00000,12990.00000,10308.00000,2117.00000,12425.00000,2621.00000,9804.00000,9804.00000,9771.00000,11760.00000,10308.00000,4315.00000,4340.00000,2.26000,2.25000
2020-12-31,33014.00000,13433.00000,19581.00000,9731.00000,-853.00000,10584.00000,8997.00000,752.00000,9749.00000,1981.00000,7768.00000,7768.00000,7747.00000,10533.00000,8997.00000,4295.00000,4323.00000,1.80000,1.79000
2019-12-31,37266.00000,14619.00000,22647.00000,12103.00000,-458.00000,12561.00000,10086.00000,700.00000,10786.00000,1801.00000,8985.00000,8985.00000,8920.00000,11451.00000,10086.00000,4276.00000,4314.00000,2.09000,2.07000
2018-12-31,34300.00000,13067.00000,21233.00000,11002.00000,-1079.00000,12081.00000,9152.00000,-927.00000,8225.00000,1749.00000,6476.00000,6476.00000,6434.00000,10238.00000,9152.00000,4259.00000,4299.00000,1.51000,1.50000
2017-12-31,36212.00000,13721.00000,22491.00000,12834.00000,-1902.00000,14736.00000,7755.00000,-865.00000,6890.00000,5607.00000,1283.00000,1283.00000,1248.00000,9015.00000,7755.00000,4272.00000,4324.00000,0.29000,0.29000
2016-12-31,41863.00000,16465.00000,25398.00000,15370.00000,-1371.00000,16741.00000,8657.00000,-521.00000,8136.00000,1586.00000,6550.00000,6550.00000,6527.00000,10444.00000,8657.00000,4317.00000,4367.00000,1.51000,1.49000
2015-12-31,44294.00000,17482.00000,26812.00000,16427.00000,-1657.00000,18084.00000,8728.00000,877.00000,9605.00000,2239.00000,7366.00000,7366.00000,7351.00000,10698.00000,8728.00000,4352.00000,4405.00000,1.69000,1.67000
2014-12-31,45998.00000,17889.00000,28109.00000,17218.00000,-1183.00000,18401.00000,9708.00000,-383.00000,9325.00000,2201.00000,7124.00000,7124.00000,7098.00000,11684.00000,9708.00000,4387.00000,4450.00000,1.62000,1.60000
2013-12-31,46854.00000,18421.00000,28433.00000,17310.00000,-895.00000,18205.00000,10228.00000,1249.00000,11477.00000,2851.00000,8626.00000,8626.00000,8584.00000,12205.00000,10228.00000,4434.00000,4509.00000,1.94000,1.90000
2012-12-31,48017.00000,19053.00000,28964.00000,17738.00000,-447.00000,18185.00000,10779.00000,1030.00000,11809.00000,2723.00000,9086.00000,9086.00000,9019.00000,12761.00000,10779.00000,4504.00000,4584.00000,2.00000,1.97000
2011-12-31,46542.00000,18215.00000,28327.00000,17422.00000,-732.00000,18154.00000,10173.00000,1285.00000,11458.00000,2812.00000,8646.00000,8646.00000,8584.00000,12127.00000,10173.00000,4568.00000,4646.00000,1.88000,1.85000
2010-12-31,35119.00000,12693.00000,22426.00000,13194.00000,-819.00000,14013.00000,8413.00000,5794.00000,14207.00000,2370.00000,11837.00000,11837.00000,11787.00000,9856.00000,8413.00000,4616.00000,4667.00000,2.55000,2.53000
2009-12-31,30990.00000,11088.00000,19902.00000,11358.00000,-313.00000,11671.00000,8231.00000,715.00000,8946.00000,2040.00000,6906.00000,6906.00000,6824.00000,9467.00000,8231.00000,4628.00000,4658.00000,1.47500,1.46500
