,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,56902.00000,48338.00000,8564.00000,851.00000,1675.00000,,2980.00000,5584.00000,506.00000,6090.00000,1450.00000,4640.00000,4640.00000,,4558.00000,8342.00000,5584.00000,721.00000,725.60000,6.32000,6.28000
2021-12-31,54968.00000,44191.00000,10777.00000,857.00000,1645.00000,,2896.00000,7881.00000,264.00000,8145.00000,1740.00000,6405.00000,6405.00000,,6279.00000,10723.00000,7881.00000,743.60000,749.00000,8.44000,8.38000
2020-12-31,38542.00000,33346.00000,5196.00000,768.00000,1471.00000,-239.00000,3587.00000,1609.00000,462.00000,2071.00000,777.00000,1294.00000,1294.00000,,1216.00000,4483.00000,1609.00000,740.50000,742.30000,1.64000,1.64000
2019-12-31,42951.00000,36657.00000,6294.00000,765.00000,1590.00000,-1063.00000,7056.00000,-762.00000,-485.00000,-1247.00000,470.00000,-1717.00000,-1717.00000,445.00000,-1359.00000,2176.00000,-762.00000,742.50000,742.50000,-1.84000,-1.84000
2018-12-31,49604.00000,41074.00000,8530.00000,800.00000,1782.00000,-1179.00000,4451.00000,4079.00000,-330.00000,3749.00000,809.00000,2940.00000,2940.00000,1835.00000,4641.00000,6988.00000,4079.00000,747.20000,747.20000,6.21000,6.21000
2017-12-31,43730.00000,36350.00000,7380.00000,803.00000,1795.00000,-798.00000,6535.00000,845.00000,-608.00000,237.00000,1524.00000,-1287.00000,-1287.00000,1882.00000,465.00000,3391.00000,845.00000,744.80000,744.80000,0.60000,0.60000
2016-12-31,48158.00000,37668.00000,10490.00000,1593.00000,3897.00000,,6034.00000,4456.00000,2183.00000,4413.00000,9.00000,4404.00000,4318.00000,0.00000,4318.00000,7318.00000,4456.00000,,,,0.00000
