,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,7315.20000,5757.50000,1557.70000,515.10000,-91.20000,606.30000,951.39990,-163.30000,788.10000,193.00000,595.10000,595.10000,-18.60000,575.60000,1606.80000,951.39990,133.00000,133.60000,4.33000,4.31000
2021-12-31,5552.20000,4178.80000,1373.40000,417.60000,55.00000,362.60000,1010.80000,-137.00000,873.80000,200.10000,673.70000,673.70000,-3.30000,670.80000,1478.40000,1010.80000,132.80000,133.50000,5.05000,5.02000
2020-12-31,4856.80000,3575.30000,1281.50000,359.80000,-26.00000,385.80000,895.69970,-151.90000,743.80000,155.80000,588.00000,588.00000,-3.50000,584.50000,1292.50000,895.69970,132.60000,133.20000,4.41000,4.39000
2019-12-31,4929.10000,3673.20000,1255.90000,370.50000,-7.90000,378.40000,877.50020,-119.80000,757.70000,135.20000,622.50000,622.50000,-4.80000,617.70000,1252.10000,877.50020,132.30000,133.40000,4.67000,4.63000
2018-12-31,4382.86900,3281.92400,1100.94500,333.37100,-19.86100,353.23200,747.71290,-124.42300,623.29000,105.44900,517.84100,517.84100,-2.03600,515.80500,1093.95900,747.71290,132.39300,133.92600,3.90000,3.85000
2017-12-31,3890.29600,2896.78300,993.51290,324.97200,-29.49700,354.46900,639.04390,-277.72800,361.31600,-232.07500,593.39100,593.39100,7.79400,601.18500,945.00890,639.04390,132.51300,134.87800,4.54000,4.46000
2016-12-31,3592.66700,2603.78200,988.88500,316.76900,-6.21400,322.98300,665.90190,-118.64500,547.25700,124.85100,422.40600,422.40600,-2.91500,419.49100,950.84190,665.90190,133.20500,135.79000,3.15000,3.09000
2015-12-31,3422.18100,2564.64800,857.53300,286.84400,-20.91100,307.75500,549.77810,-221.92100,327.85700,94.94300,232.91400,232.91400,-11.73700,221.17700,824.60110,549.77810,133.21000,135.09300,1.66000,1.64000
2014-12-31,2994.16900,2406.58700,587.58200,272.28800,222.84400,49.44400,538.13790,-239.30000,298.83800,91.69200,207.14600,207.14600,-2.22300,204.92300,817.63490,538.13790,131.46100,132.99100,1.56000,1.54000
2013-12-31,2770.70900,2343.82900,426.87990,259.42700,24.46000,236.47600,190.40380,-194.10700,-3.70300,-24.45900,20.75600,20.75600,3.62600,24.38200,497.51180,190.40380,130.27200,131.46700,0.19000,0.19000
2012-12-31,2567.31000,2233.28400,334.02610,259.14000,19.45200,249.24500,84.78130,-205.19900,-120.41800,-66.49200,-53.92600,-53.92600,1.33300,-52.59300,416.74030,84.78130,129.74500,129.74500,-0.41000,-0.41000
2011-12-31,2564.55000,2280.68100,283.86890,289.99300,82.53900,220.42500,63.44410,-217.18200,-153.73800,-78.48300,-75.25500,-75.25500,4.47700,-70.77800,425.16310,63.44410,129.38100,129.38100,-0.55000,-0.55000
2010-12-31,2558.86200,2258.13600,300.72610,327.53700,12.27100,315.26600,-14.53980,-177.66600,-192.20600,-89.66300,-102.54300,-102.54300,6.05300,-96.49000,367.55320,-14.53980,128.05000,128.05000,-0.75000,-0.75000
2009-12-31,2690.49000,2244.52800,445.96190,321.60800,24.09800,297.51000,148.45190,-167.67300,-19.22100,-37.86900,18.64800,18.64800,11.66600,30.31400,543.06390,148.45190,118.89100,119.43000,0.25000,0.25000
