,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4205.00000,1219.00000,2986.00000,1387.00000,,2058.00000,928.00000,-220.00000,708.00000,22.00000,686.00000,686.00000,,686.00000,1599.00000,928.00000,250.90000,251.20000,2.73000,2.73000
2021-12-31,3669.00000,900.00000,2769.00000,1317.00000,,1974.00000,795.00000,-195.00000,600.00000,-74.00000,674.00000,674.00000,,659.00000,1452.00000,795.00000,250.20000,250.70000,2.63000,2.63000
2020-12-31,3416.00000,834.00000,2582.00000,1227.00000,,1842.00000,740.00000,-173.00000,567.00000,-57.00000,624.00000,624.00000,,614.00000,1355.00000,740.00000,248.40000,248.70000,2.47000,2.47000
2019-12-31,3648.00000,999.00000,2649.00000,1304.00000,,1871.00000,778.00000,-142.00000,636.00000,69.00000,567.00000,567.00000,,557.00000,1345.00000,778.00000,238.50000,239.00000,2.34000,2.33000
2018-12-31,3534.00000,1087.00000,2447.00000,1246.00000,,1753.00000,694.00000,-124.00000,570.00000,48.00000,522.00000,522.00000,,512.00000,1201.00000,694.00000,233.60000,233.60000,2.19000,2.19000
2017-12-31,3382.20000,1029.50000,2352.70000,1219.70000,,1681.50000,671.19970,-138.40000,532.80000,66.70000,466.10000,466.10000,1.40000,457.30000,1133.00000,671.19970,229.70000,229.70000,1.99000,1.99000
2016-12-31,3320.00000,1048.30000,2271.70000,1219.60000,-86.40000,1717.60000,554.09990,-110.70000,443.40000,59.40000,384.00000,384.00000,-2.30000,371.50000,960.89990,554.09990,227.10000,227.10000,1.64000,1.64000
2015-12-31,3253.60000,1056.80000,2196.80000,1218.50000,0.00000,1619.80000,577.00000,-115.70000,461.30000,70.40000,390.90000,390.90000,-2.50000,378.20000,990.70000,577.00000,225.40000,225.40000,1.68000,1.68000
2014-12-31,3350.30000,1205.00000,2145.30000,1213.60000,0.00000,1601.70000,543.59990,-103.60000,440.00000,44.30000,395.70000,395.70000,-2.40000,383.10000,985.89990,543.59990,221.70000,221.70000,1.73000,1.73000
2013-12-31,3276.80000,1218.50000,2058.30000,1153.50000,,1524.40000,533.90010,-97.90000,436.00000,53.90000,382.10000,382.10000,-5.90000,358.30000,945.00010,533.90010,221.60000,221.60000,1.61500,1.61500
2012-12-31,3094.50000,1201.00000,1893.50000,1041.40000,,1373.80000,519.70020,-89.50000,430.20000,89.40000,340.80000,340.80000,-5.10000,319.80000,907.60020,519.70020,221.60000,221.60000,1.44500,1.44500
2011-12-31,3221.40000,1316.90000,1904.50000,1070.20000,,1391.20000,513.30000,-102.70000,410.60000,69.20000,341.40000,341.40000,-19.50000,303.60000,893.40000,513.30000,221.40000,221.40000,1.37000,1.37000
2010-12-31,3262.10000,1402.90000,1859.20000,1011.90000,,1299.20000,560.00000,-102.10000,457.90000,147.70000,310.20000,310.20000,-3.90000,287.60000,904.10000,560.00000,220.88400,221.04200,1.30000,1.30000
2009-12-31,3427.30000,1520.40000,1906.90000,1237.10000,,1510.70000,396.20000,-276.70000,119.50000,-9.30000,128.80000,128.80000,0.90000,111.00000,713.90000,396.20000,220.53600,220.70400,0.50500,0.50500
