,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-06-30,3578.12700,1553.81600,2024.31100,253.57500,739.37200,,1024.02500,1000.28600,-39.80300,960.48300,181.04600,779.43700,779.43700,779.43700,1194.12700,1000.28600,146.06600,147.04300,5.34000,5.30000
2021-06-30,3196.82500,1357.72500,1839.10000,225.28400,670.38700,,935.42200,903.67800,-20.01600,883.66200,409.15700,474.50500,474.50500,474.50500,1095.19600,903.67800,145.31300,146.45100,3.27000,3.24000
2020-06-30,2957.01300,1239.22700,1717.78600,201.94600,676.68900,0.60000,908.12700,809.65890,-76.57100,733.08800,111.41400,621.67400,621.67400,621.67400,991.03190,809.65890,144.33800,145.65200,4.31000,4.27000
2019-06-30,2606.57200,1112.50100,1494.07100,180.65100,645.01000,-47.32200,914.80800,579.26310,-60.41600,518.84700,114.25500,404.59200,404.59200,404.59200,730.05800,579.26310,143.11100,144.48400,2.83000,2.80000
2018-06-30,2340.19600,1005.29800,1334.89800,155.14900,600.36900,,793.06700,541.83110,-20.51900,521.31200,205.72400,315.58800,315.58800,315.58800,661.79110,541.83110,142.76400,143.98700,2.21000,2.19000
2017-06-30,2066.73700,864.99200,1201.74500,144.46700,553.96800,-18.57600,775.94700,425.79800,-7.05500,418.74300,76.45900,342.28400,342.28400,342.28400,537.95500,425.79800,141.36000,142.45300,2.42000,2.40000
2016-06-30,1838.71300,772.21600,1066.49700,118.65100,488.05700,,637.54500,428.95210,10.61400,439.56600,87.15700,352.40900,352.40900,352.40900,515.80110,428.95210,140.24200,141.66900,2.51000,2.49000
2015-06-30,1678.91200,667.51600,1011.39600,114.86500,478.62700,,602.16000,409.23600,26.68000,435.91600,83.03000,352.88600,352.88600,352.88600,482.29200,409.23600,140.46800,142.68700,2.51000,2.47000
2014-06-30,1554.97300,565.18700,989.78600,118.22600,450.41400,,584.69900,405.08690,25.99100,431.07800,85.80500,345.27300,345.27300,345.27300,478.54090,405.08690,141.47400,144.35900,2.44000,2.39000
2013-06-30,1514.45700,573.80000,940.65700,144.88900,430.80200,,585.83300,354.82400,30.29500,385.11900,77.98600,307.13300,307.13300,307.13300,433.10400,354.82400,142.95400,146.41000,2.15000,2.10000
2012-06-30,1368.51500,547.78000,820.73500,109.73300,402.62100,,526.32800,294.40700,37.53800,331.94500,77.09500,254.85000,254.85000,254.85000,380.26300,294.40700,145.90100,149.31600,1.75000,1.71000
2011-06-30,1243.14800,501.82200,741.32590,92.00700,372.24900,,474.40200,266.92400,36.78300,303.70700,76.72100,226.98600,226.98600,226.98600,337.53990,266.92400,152.47100,157.19500,1.49000,1.44000
2010-06-30,1092.35700,436.87400,655.48300,75.20200,328.85800,-3.00000,415.10100,240.38210,20.20700,260.58900,70.50400,190.08500,190.08500,190.08500,301.94510,240.38210,150.90800,155.09800,1.26000,1.23000
2009-06-30,920.73500,366.93300,553.80200,63.05600,289.87500,-3.50000,363.49100,190.31100,11.37300,201.68400,55.23600,146.44800,146.44800,146.44800,244.27400,190.31100,151.25800,154.22600,0.97000,0.95000
