,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,27281.00000,5657.00000,21624.00000,4977.00000,5673.00000,14294.00000,7330.00000,-1516.00000,5814.00000,1248.00000,4566.00000,4566.00000,4592.00000,9433.00000,7330.00000,1255.00000,1262.00000,3.66000,3.64000
2021-12-31,27305.00000,6601.00000,20704.00000,4601.00000,5246.00000,10786.00000,9918.00000,-1640.00000,8278.00000,2077.00000,6201.00000,6201.00000,6225.00000,11968.00000,9918.00000,1256.00000,1262.00000,4.96000,4.93000
2020-12-31,24689.00000,4572.00000,20117.00000,4927.00000,5151.00000,16046.00000,4071.00000,-2402.00000,1669.00000,1580.00000,89.00000,89.00000,123.00000,5551.00000,4071.00000,1257.00000,1263.00000,0.10000,0.10000
2019-12-31,22449.00000,4675.00000,17774.00000,4055.00000,4381.00000,13487.00000,4287.00000,873.00000,5160.00000,-204.00000,5364.00000,5364.00000,5386.00000,5691.00000,4287.00000,1270.00000,1277.00000,4.24000,4.22000
2018-12-31,22127.00000,4853.00000,17274.00000,3920.00000,4056.00000,9074.00000,8200.00000,-401.00000,7799.00000,2339.00000,5460.00000,5460.00000,5455.00000,9629.00000,8200.00000,1298.00000,1308.00000,4.20000,4.17000
2017-12-31,26107.00000,4371.00000,21736.00000,3734.00000,3878.00000,7612.00000,14124.00000,-595.00000,13529.00000,8885.00000,4644.00000,4644.00000,4628.00000,15410.00000,14124.00000,1307.00000,1319.00000,3.54000,3.51000
2016-12-31,30390.00000,4261.00000,26129.00000,5098.00000,3398.00000,8496.00000,17633.00000,-536.00000,17097.00000,3609.00000,13488.00000,13488.00000,13501.00000,18791.00000,17633.00000,1339.00000,1358.00000,10.08000,9.94000
2015-12-31,32639.00000,4006.00000,28633.00000,3014.00000,3426.00000,6440.00000,22193.00000,-534.00000,21659.00000,3553.00000,18106.00000,18106.00000,18108.00000,23291.00000,22193.00000,1464.00000,1521.00000,12.37000,11.91000
2014-12-31,24890.00000,3788.00000,21102.00000,2854.00000,2983.00000,5837.00000,15265.00000,-409.00000,14856.00000,2797.00000,12059.00000,12059.00000,12101.00000,16315.00000,15265.00000,1522.00000,1647.00000,7.95000,7.35000
2013-12-31,11202.00000,2859.00000,8343.00000,2120.00000,1699.00000,3819.00000,4524.00000,-316.00000,4208.00000,1151.00000,3057.00000,3057.00000,3075.00000,4869.00000,4524.00000,1529.00000,1695.00000,2.01000,1.81000
2012-12-31,9702.00000,2471.00000,7231.00000,1760.00000,1461.00000,3221.00000,4010.00000,-398.00000,3612.00000,1038.00000,2574.00000,2574.00000,2592.00000,4288.00000,4010.00000,1515.00000,1583.00000,1.71000,1.64000
2011-12-31,8385.38500,2124.41000,6260.97500,1229.15100,1241.98300,2471.13400,3789.84100,-138.83700,3651.00400,861.94500,2789.05900,2789.05900,2803.63700,4092.07300,3789.84100,1549.80600,1580.23600,1.81000,1.77000
2010-12-31,7949.42000,1869.87600,6079.54400,1072.93000,1044.39200,2117.32200,3962.22200,-48.67400,3913.54800,1023.79900,2889.74900,2889.74900,2901.25700,4227.69900,3962.22200,1712.12000,1746.79200,1.69000,1.66000
2009-12-31,7011.38300,1595.55800,5415.82500,939.91800,946.68600,1886.60400,3529.22100,-27.26500,3501.95600,876.36400,2625.59200,2625.59200,2635.75500,3742.16500,3529.22100,1809.20800,1868.21800,1.45500,1.41000
