,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,29279.00000,11828.00000,17451.00000,8041.00000,-377.00000,12081.00000,5370.00000,-1147.00000,4223.00000,795.00000,3428.00000,3428.00000,3524.00000,9434.00000,5370.00000,1075.00000,1081.00000,3.28000,3.26000
2021-12-31,23113.00000,6964.00000,16149.00000,7378.00000,-1508.00000,12451.00000,3698.00000,-1122.00000,2576.00000,267.00000,2309.00000,2309.00000,2393.00000,7671.00000,3698.00000,1061.00000,1068.00000,2.26000,2.24000
2020-12-31,20375.00000,5065.00000,15310.00000,6647.00000,-260.00000,10425.00000,4885.00000,-1389.00000,3496.00000,393.00000,3103.00000,3103.00000,3119.00000,8790.00000,4885.00000,1058.00000,1065.00000,2.95000,2.93000
2019-12-31,21419.00000,6192.00000,15227.00000,6854.00000,2401.00000,7491.00000,7736.00000,-1194.00000,6542.00000,1798.00000,4744.00000,4744.00000,4739.00000,11067.00000,7736.00000,1046.00000,1054.00000,4.53000,4.50000
2018-12-31,23495.00000,7953.00000,15542.00000,7241.00000,-979.00000,11351.00000,4191.00000,-1442.00000,2749.00000,449.00000,2300.00000,2300.00000,2226.00000,7740.00000,4191.00000,1020.00000,1025.00000,2.18000,2.17000
2017-12-31,23031.00000,7377.00000,15654.00000,6989.00000,-3322.00000,13321.00000,2333.00000,-1265.00000,1068.00000,142.00000,926.00000,926.00000,842.00000,5790.00000,2333.00000,1000.00000,1008.00000,0.84000,0.84000
2016-12-31,19896.00000,5984.00000,13912.00000,6495.00000,-429.00000,9426.00000,4486.00000,-1006.00000,3480.00000,951.00000,2529.00000,2529.00000,2448.00000,7409.00000,4486.00000,951.00000,958.00000,2.57000,2.55000
2015-12-31,17489.00000,5395.00000,12094.00000,5413.00000,-365.00000,7812.00000,4282.00000,-653.00000,3629.00000,1194.00000,2435.00000,2435.00000,2367.00000,6677.00000,4282.00000,910.00000,914.00000,2.60000,2.59000
2014-12-31,18467.00000,6677.00000,11790.00000,5335.00000,-868.00000,8148.00000,3642.00000,-634.00000,3008.00000,977.00000,2031.00000,2031.00000,1963.00000,5935.00000,3642.00000,897.00000,901.00000,2.19000,2.18000
2013-12-31,17087.00000,5971.00000,11116.00000,4780.00000,-1180.00000,7861.00000,3255.00000,-696.00000,2559.00000,849.00000,1710.00000,1710.00000,1644.00000,5553.00000,3255.00000,877.00000,881.00000,1.88000,1.87000
2012-12-31,16537.00000,5601.00000,10936.00000,4686.00000,0.00000,6473.00000,4463.00000,-714.00000,3749.00000,1334.00000,2415.00000,2415.00000,2350.00000,6608.00000,4463.00000,871.00000,879.00000,2.70000,2.67000
2011-12-31,17657.00000,6870.00000,10787.00000,4839.00000,0.00000,6556.00000,4231.00000,-744.00000,3487.00000,1219.00000,2268.00000,2268.00000,2203.00000,6279.00000,4231.00000,857.00000,864.00000,2.57000,2.55000
2010-12-31,17456.00000,7262.00000,10194.00000,4879.00000,,6392.00000,3802.00000,-736.00000,3066.00000,1026.00000,2040.00000,2040.00000,1975.00000,5633.00000,3802.00000,832.00000,837.00000,2.37000,2.36000
2009-12-31,15743.00000,6426.00000,9317.00000,4344.00000,-202.00000,6049.00000,3268.00000,-664.00000,2604.00000,896.00000,1708.00000,1708.00000,1643.00000,5056.00000,3268.00000,795.00000,796.00000,2.07000,2.06000
