,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,26323.00000,6406.00000,19917.00000,4434.00000,5414.00000,-503.00000,10351.00000,9566.00000,-2220.00000,7346.00000,794.00000,6552.00000,6552.00000,6552.00000,12983.00000,9566.00000,538.00000,541.00000,12.18000,12.11000
2021-12-31,25979.00000,6454.00000,19525.00000,4819.00000,5368.00000,-194.00000,11886.00000,7639.00000,-938.00000,6701.00000,808.00000,5893.00000,5893.00000,5893.00000,11037.00000,7639.00000,570.00000,573.00000,10.34000,10.28000
2020-12-31,25424.00000,6159.00000,19265.00000,4207.00000,5730.00000,-189.00000,10126.00000,9139.00000,-1006.00000,8133.00000,869.00000,7264.00000,7264.00000,7264.00000,12740.00000,9139.00000,586.00000,590.00000,12.40000,12.31000
2019-12-31,23362.00000,4356.00000,19006.00000,4116.00000,5150.00000,-66.00000,9332.00000,9674.00000,-536.00000,9138.00000,1296.00000,7842.00000,7842.00000,7842.00000,11880.00000,9674.00000,605.00000,609.00000,12.96000,12.88000
2018-12-31,23747.00000,4101.00000,19646.00000,3737.00000,5332.00000,-314.00000,9383.00000,10263.00000,-718.00000,9545.00000,1151.00000,8394.00000,8394.00000,8394.00000,12209.00000,10263.00000,661.00000,665.00000,12.70000,12.62000
2017-12-31,22849.00000,4069.00000,18780.00000,3562.00000,4870.00000,-375.00000,8807.00000,9973.00000,-376.00000,9597.00000,7618.00000,1979.00000,1979.00000,1979.00000,11928.00000,9973.00000,731.00000,735.00000,2.71000,2.69000
2016-12-31,22991.00000,4162.00000,18829.00000,3840.00000,5062.00000,-133.00000,9035.00000,9794.00000,-631.00000,9163.00000,1441.00000,7722.00000,7722.00000,7722.00000,11899.00000,9794.00000,748.00000,754.00000,10.32000,10.24000
2015-12-31,21662.00000,4227.00000,17435.00000,4070.00000,4846.00000,-49.00000,8965.00000,8470.00000,-492.00000,7978.00000,1039.00000,6939.00000,6939.00000,6939.00000,10578.00000,8470.00000,758.00000,766.00000,9.15000,9.06000
2014-12-31,20063.00000,4422.00000,15641.00000,4297.00000,4699.00000,-454.00000,9450.00000,6191.00000,-606.00000,5585.00000,427.00000,5158.00000,5158.00000,5158.00000,8283.00000,6191.00000,759.00000,770.00000,6.80000,6.70000
2013-12-31,18676.00000,3346.00000,15330.00000,4083.00000,5184.00000,-196.00000,9463.00000,5867.00000,-602.00000,5265.00000,184.00000,5081.00000,5081.00000,5081.00000,7153.00000,5867.00000,753.00000,765.00000,6.75000,6.64000
2012-12-31,17265.00000,3199.00000,14066.00000,3380.00000,4814.00000,-295.00000,8489.00000,5577.00000,-568.00000,5009.00000,664.00000,4345.00000,4345.00000,4345.00000,6665.00000,5577.00000,775.00000,787.00000,5.61000,5.52000
2011-12-31,15582.00000,2708.00000,12874.00000,3167.00000,4499.00000,-896.00000,8562.00000,4312.00000,-162.00000,4150.00000,467.00000,3683.00000,3683.00000,3683.00000,5372.00000,4312.00000,905.00000,912.00000,4.07000,4.04000
2010-12-31,15053.00000,2220.00000,12833.00000,2894.00000,3983.00000,-117.00000,7288.00000,5545.00000,-228.00000,5317.00000,690.00000,4627.00000,4627.00000,4627.00000,6562.00000,5545.00000,960.00000,965.00000,4.82000,4.79000
2009-12-31,14642.00000,2091.00000,12551.00000,2864.00000,3820.00000,-67.00000,7045.00000,5506.00000,-302.00000,5204.00000,599.00000,4605.00000,4605.00000,4605.00000,6555.00000,5506.00000,1016.00000,1021.00000,4.53000,4.51000
