,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,20297.00000,16984.00000,3313.00000,240.00000,-366.00000,606.00000,2707.00000,-597.00000,2110.00000,515.00000,1595.00000,1595.00000,,1572.00000,3647.00000,2707.00000,904.00000,908.00000,1.74000,1.73000
2021-12-31,15295.00000,13279.00000,2016.00000,204.00000,-12.00000,216.00000,1800.00000,-548.00000,1252.00000,-216.00000,1468.00000,1468.00000,,1457.00000,2704.00000,1800.00000,892.00000,892.00000,1.63000,1.63000
2020-12-31,14445.00000,12900.00000,1545.00000,182.00000,-3799.00000,3981.00000,-2436.00000,-784.00000,-3220.00000,-278.00000,-2942.00000,-2942.00000,,-2945.00000,-1378.00000,-2436.00000,881.00000,881.00000,-3.34000,-3.34000
2019-12-31,22408.00000,20123.00000,2285.00000,227.00000,-2506.00000,2733.00000,-448.00000,-674.00000,-1122.00000,7.00000,-1129.00000,-1129.00000,,-1131.00000,1177.00000,-448.00000,875.00000,875.00000,-1.29000,-1.29000
2018-12-31,23995.00000,21009.00000,2986.00000,254.00000,-265.00000,519.00000,2467.00000,-653.00000,1814.00000,157.00000,1657.00000,1657.00000,,1656.00000,4073.00000,2467.00000,875.00000,877.00000,1.89000,1.89000
2017-12-31,20620.00000,18343.00000,2277.00000,256.00000,-647.00000,903.00000,1374.00000,-692.00000,682.00000,1131.00000,-449.00000,-449.00000,-19.00000,-463.00000,2930.00000,1374.00000,870.00000,870.00000,-0.53000,-0.53000
2016-12-31,15887.00000,15017.00000,870.00000,226.00000,-3357.00000,7640.00000,-6770.00000,-855.00000,-7625.00000,-1858.00000,-5767.00000,-5767.00000,-2.00000,-5763.00000,-5267.00000,-6770.00000,861.00000,861.00000,-6.69000,-6.69000
2015-12-31,23633.00000,21113.00000,2520.00000,200.00000,-2177.00000,2685.00000,-165.00000,-771.00000,-936.00000,-274.00000,-662.00000,-662.00000,-5.00000,-671.00000,1670.00000,-165.00000,853.00000,853.00000,-0.79000,-0.79000
2014-12-31,32870.00000,27334.00000,5536.00000,293.00000,-129.00000,439.00000,5097.00000,-385.00000,4712.00000,1275.00000,3437.00000,3437.00000,64.00000,3500.00000,7223.00000,5097.00000,848.00000,852.00000,4.13000,4.11000
2013-12-31,29402.00000,24931.00000,4471.00000,333.00000,-1000.00000,1333.00000,3138.00000,-374.00000,2764.00000,648.00000,2116.00000,2116.00000,19.00000,2125.00000,5038.00000,3138.00000,898.00000,902.00000,2.37000,2.36000
2012-12-31,28503.00000,23769.00000,4734.00000,275.00000,-300.00000,575.00000,4159.00000,-337.00000,3822.00000,1235.00000,2587.00000,2587.00000,58.00000,2635.00000,5787.00000,4159.00000,926.00000,928.00000,2.85000,2.84000
2011-12-31,24829.00000,19811.00000,5018.00000,281.00000,,281.00000,4737.00000,-288.00000,4449.00000,1439.00000,3010.00000,3010.00000,-166.00000,2839.00000,6096.00000,4737.00000,918.00000,922.00000,3.09000,3.08000
2010-12-31,17973.00000,14735.00000,3238.00000,229.00000,,229.00000,3009.00000,-354.00000,2655.00000,853.00000,1802.00000,1802.00000,40.00000,1835.00000,4128.00000,3009.00000,908.00000,911.00000,2.02000,2.01000
2009-12-31,14675.00000,12474.00000,2201.00000,207.00000,,207.00000,1994.00000,-312.00000,1682.00000,518.00000,1164.00000,1164.00000,-9.00000,1145.00000,2925.00000,1994.00000,900.00000,902.00000,1.27000,1.27000
