,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2497.00000,824.60000,1672.40000,381.50000,354.20000,265.90000,1406.50000,-144.10000,1262.40000,220.30000,1042.10000,1042.10000,-87.80000,953.90000,1747.60000,1406.50000,157.90600,158.92900,6.04000,6.00000
2021-12-31,2462.50000,853.70000,1608.80000,313.20000,-134.00000,697.40000,911.39990,-124.90000,786.50000,179.40000,607.10000,607.10000,59.20000,666.20000,1296.40000,911.39990,161.84100,163.33900,4.12000,4.08000
2020-12-31,2269.40000,791.70000,1477.70000,308.20000,19.40000,521.40000,956.29990,-137.90000,818.40000,164.60000,653.80000,653.80000,58.90000,712.70000,1316.20000,956.29990,162.61100,165.32100,4.38000,4.31000
2019-12-31,2607.10000,976.80000,1630.30000,603.50000,-6.20000,933.40000,696.90010,-128.50000,568.40000,118.50000,449.90000,449.90000,,449.90000,1024.50000,696.90010,163.53500,166.56000,2.75000,2.70000
2018-12-31,2395.10000,886.20000,1508.90000,378.70000,,674.80000,834.10010,-114.40000,719.70000,121.00000,598.70000,598.70000,,598.70000,1134.40000,834.10010,164.80800,168.29800,3.63000,3.56000
2017-12-31,2145.20000,783.80000,1361.40000,322.80000,,560.20000,801.20000,-110.20000,691.00000,135.90000,555.10000,555.10000,,555.10000,1042.80000,801.20000,165.16800,168.68900,3.36000,3.29000
2016-12-31,1995.20000,714.40000,1280.80000,301.60000,,513.20000,767.60000,-113.90000,653.70000,202.20000,451.50000,451.50000,139.70000,591.20000,997.20000,767.60000,168.24800,171.17200,3.51000,3.45000
2015-12-31,1760.70000,612.00000,1148.70000,278.30000,,445.30000,703.39990,-19.30000,684.10000,196.60000,487.50000,487.50000,20.10000,507.60000,931.69990,703.39990,165.09000,168.45100,3.07000,3.01000
2014-12-31,1431.10000,516.00000,915.10000,187.30000,,282.80000,632.30000,-69.80000,562.50000,208.50000,354.00000,354.00000,46.00000,400.00000,778.40000,632.30000,165.82400,169.13200,2.41000,2.37000
2013-12-31,1595.70300,622.52300,973.18000,228.98200,,358.91300,614.26700,-75.52700,538.74000,196.42600,342.31400,342.31400,6.06600,348.38000,751.55800,614.26700,168.03100,172.27600,2.07000,2.02000
2012-12-31,1407.84800,516.70800,891.14000,220.06800,,318.91200,572.22800,-72.40200,499.82600,182.36300,317.46300,317.46300,11.67900,329.14200,678.76400,572.22800,165.89000,171.71000,1.98000,1.92000
2011-12-31,1191.39300,440.97900,750.41390,199.49500,,269.25100,481.16300,-52.96800,428.19500,165.73900,262.45600,262.45600,20.30200,282.75800,561.43700,481.16300,166.01500,173.32500,1.70000,1.63000
2010-12-31,1138.34300,463.47300,674.87000,166.37400,,233.95600,440.91400,-34.26400,406.65000,164.09800,242.55200,242.55200,,242.55200,510.50300,440.91400,177.73400,186.39500,1.36000,1.30000
2009-12-31,1027.10400,491.29400,535.81000,162.60400,,233.80300,302.00700,-37.40200,264.60500,137.99100,126.61400,126.61400,,126.61400,373.99100,302.00700,174.76800,182.16600,0.72000,0.70000
