,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,12617.00000,10069.00000,2548.00000,207.00000,-1558.00000,2542.00000,6.00000,-175.00000,-169.00000,265.00000,-434.00000,-505.00000,,-546.00000,1059.00000,6.00000,668.00000,668.00000,-0.82000,-0.82000
2021-12-31,11141.00000,8430.00000,2711.00000,166.00000,-3609.00000,3775.00000,-1064.00000,,-1064.00000,-133.00000,-931.00000,-955.00000,4.00000,-409.00000,-8.00000,-1064.00000,666.00000,666.00000,-0.61000,-0.61000
2020-12-31,9660.00000,6967.00000,2693.00000,165.00000,-1838.00000,2003.00000,690.00000,-202.00000,488.00000,216.00000,272.00000,149.00000,3.00000,46.00000,1758.00000,690.00000,665.00000,668.00000,0.07000,0.07000
2019-12-31,10189.00000,7840.00000,2349.00000,196.00000,-1060.00000,1256.00000,1093.00000,-92.00000,1001.00000,352.00000,649.00000,477.00000,1.00000,303.00000,2138.00000,1093.00000,664.00000,667.00000,0.45630,0.45000
2018-12-31,10736.00000,8163.00000,2573.00000,192.00000,-216.00000,408.00000,2165.00000,-147.00000,2018.00000,708.00000,1310.00000,1349.00000,216.00000,1203.00000,3168.00000,2165.00000,662.00000,665.00000,1.82000,1.81000
2017-12-31,10530.00000,8065.00000,2465.00000,215.00000,-1479.00000,1694.00000,771.00000,,771.00000,990.00000,-219.00000,-148.00000,-629.00000,-1161.00000,1940.00000,771.00000,660.00000,660.00000,-1.76000,-1.76000
2016-12-31,10281.00000,7898.00000,2383.00000,194.00000,-2000.00000,2194.00000,189.00000,-2.00000,187.00000,32.00000,155.00000,191.00000,-968.00000,-1130.00000,1365.00000,189.00000,660.00000,660.00000,-1.72000,-1.72000
2015-12-31,11260.00000,8597.00000,2663.00000,196.00000,-1161.00000,1674.00000,989.00000,,989.00000,412.00000,577.00000,682.00000,80.00000,306.00000,2133.00000,989.00000,687.00000,689.00000,0.45000,0.44000
2014-12-31,16124.00000,13144.00000,2980.00000,187.00000,-1058.00000,1409.00000,1571.00000,-128.00000,1443.00000,371.00000,1072.00000,1091.00000,56.00000,769.00000,2816.00000,1571.00000,720.00000,724.00000,1.07000,1.06000
2013-12-31,15891.00000,12644.00000,3247.00000,220.00000,-1478.00000,2070.00000,1177.00000,-129.00000,1048.00000,343.00000,705.00000,730.00000,-179.00000,114.00000,2471.00000,1177.00000,743.00000,748.00000,0.15000,0.15000
2012-12-31,17164.00000,13581.00000,3583.00000,274.00000,-1212.00000,3303.00000,280.00000,-50.00000,230.00000,685.00000,-455.00000,-420.00000,63.00000,-912.00000,1674.00000,280.00000,755.00000,755.00000,-1.21000,-1.21000
2011-12-31,16098.00000,12058.00000,4040.00000,346.00000,-1335.00000,1698.00000,2342.00000,-82.00000,2260.00000,656.00000,1604.00000,1602.00000,-72.00000,58.00000,3604.00000,2342.00000,778.00000,783.00000,0.07000,0.07000
2010-12-31,15443.00000,11623.00000,3820.00000,391.00000,-1511.00000,1923.00000,1897.00000,-7.00000,1890.00000,593.00000,1297.00000,1481.00000,-422.00000,9.00000,3075.00000,1897.00000,769.00000,774.00000,0.01000,0.01000
2009-12-31,13110.00000,9753.00000,3357.00000,339.00000,-616.00000,1077.00000,2280.00000,-12.00000,2268.00000,557.00000,1711.00000,1804.00000,-49.00000,658.00000,3329.00000,2280.00000,667.00000,670.00000,0.99000,0.98000
