,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,14528.00000,8820.00000,5708.00000,4118.00000,-17709.00000,21827.00000,-16119.00000,-212.00000,-16331.00000,377.00000,-16708.00000,-16708.00000,,-16720.00000,-12242.00000,-16119.00000,604.00000,604.00000,-27.68000,-27.68000
2021-12-31,13877.00000,8682.00000,5195.00000,3938.00000,-202.00000,4140.00000,1055.00000,-266.00000,789.00000,371.00000,418.00000,424.00000,,417.00000,5100.00000,1055.00000,616.00000,621.00000,0.68000,0.67000
2020-12-31,12552.00000,8348.00000,4204.00000,3516.00000,-136.00000,3652.00000,552.00000,-286.00000,266.00000,96.00000,170.00000,164.00000,,158.00000,4297.00000,552.00000,619.00000,627.00000,0.26000,0.25000
2019-12-31,10333.00000,6610.00000,3723.00000,2667.00000,-87.00000,2754.00000,969.00000,-556.00000,413.00000,100.00000,313.00000,303.00000,,298.00000,3437.00000,969.00000,445.00000,451.00000,0.67000,0.66000
2018-12-31,8423.00000,5569.00000,2854.00000,1301.00000,-95.00000,1396.00000,1458.00000,-354.00000,1104.00000,208.00000,896.00000,881.00000,,846.00000,2895.00000,1458.00000,328.00000,332.00000,2.58000,2.55000
2017-12-31,8668.00000,5794.00000,2874.00000,1442.00000,,1442.00000,1432.00000,-456.00000,976.00000,-321.00000,1297.00000,1294.00000,,1261.00000,2817.00000,1432.00000,330.00000,336.00000,3.82000,3.75000
2016-12-31,8831.00000,5895.00000,2936.00000,1707.00000,,1707.00000,1229.00000,-392.00000,837.00000,291.00000,546.00000,546.00000,1.00000,525.00000,2401.00000,1229.00000,326.00000,330.00000,1.61000,1.59000
2015-12-31,6596.00000,4395.00000,2201.00000,1102.00000,,1102.00000,1099.00000,-62.00000,1037.00000,379.00000,658.00000,658.00000,-7.00000,632.00000,1779.00000,1099.00000,285.00000,289.00000,2.22000,2.19000
2014-12-31,6413.00000,4327.00000,2086.00000,815.00000,,815.00000,1271.00000,-218.00000,1053.00000,335.00000,718.00000,718.00000,-11.00000,679.00000,1917.00000,1271.00000,285.00000,289.00000,2.38000,2.35000
2013-12-31,6063.40000,4092.70000,1970.70000,907.80000,,907.80000,1062.90000,-239.40000,823.50000,308.90000,514.60000,514.60000,3.10000,493.10000,1697.40000,1062.90000,289.70000,294.20000,1.70000,1.68000
2012-12-31,5795.80000,3956.20000,1839.60000,763.30000,,763.30000,1076.30000,-248.00000,828.30000,270.10000,558.20000,558.20000,-77.10000,461.20000,1738.50000,1076.30000,291.80000,297.50000,1.58000,1.55000
2011-12-31,5625.60000,3919.10000,1706.50000,647.90000,-9.10000,657.00000,1049.50000,-322.50000,727.00000,232.40000,494.60000,494.60000,-13.50000,469.60000,1724.90000,1049.50000,300.60000,307.00000,1.56000,1.53000
2010-12-31,5145.60000,3553.70000,1591.90000,654.00000,-154.90000,808.90000,783.00000,-184.90000,598.10000,208.40000,389.70000,389.70000,-31.80000,404.50000,1416.20000,783.00000,345.10000,352.00000,1.17000,1.15000
2009-12-31,3711.10000,2741.50000,969.60010,547.10000,-136.90000,684.00000,285.60010,-121.90000,163.70000,54.70000,109.00000,109.00000,-0.50000,105.90000,724.60010,285.60010,236.40000,239.40000,0.45000,0.44000
