,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,6260.07700,158.11100,6101.96600,2991.09000,-994.19400,4261.33400,1840.63200,0.71700,1841.34900,464.19000,1377.15900,1377.15900,1377.15900,2116.69800,1840.63200,112.34100,113.07800,12.26000,12.18000
2021-12-31,5256.32800,185.78500,5070.54300,2717.99100,-701.06700,3678.94100,1391.60200,-3.17900,1388.42300,354.04800,1034.37500,1034.37500,1034.37500,1651.50100,1391.60200,115.65100,116.41000,8.94000,8.89000
2020-12-31,4015.12900,97.94700,3917.18200,2258.66700,-490.37400,3010.30000,906.88180,-5.51800,901.36400,228.68200,672.68200,672.68200,672.68200,1168.14900,906.88180,117.73700,118.49300,5.71000,5.68000
2019-12-31,4109.11100,89.63600,4019.47500,2357.13500,-589.95300,3200.76900,818.70560,5.24300,823.94900,208.43100,615.51790,615.51790,615.51800,1072.38700,818.70560,120.41400,120.61000,5.11000,5.10000
2018-12-31,4043.69500,96.01700,3947.67800,2290.58400,-609.68600,3130.62700,817.05100,-1.53800,815.51300,209.84500,605.66800,605.66800,605.66800,1047.40800,817.05100,122.88500,123.03000,4.93000,4.92000
2017-12-31,3358.11200,84.74700,3273.36500,2002.15600,-489.56000,2697.47900,575.88600,-0.05400,575.83200,112.05800,463.77400,463.77400,463.77400,781.64900,575.88600,123.46200,123.61050,3.75330,3.75330
2016-12-31,2991.51700,74.05100,2917.46600,1828.34100,-415.42300,2433.63100,483.83500,-6.24800,477.58700,181.82200,295.76500,295.76500,295.76500,673.70200,483.83500,124.66800,124.73100,2.37330,2.37330
2015-12-31,2972.44200,116.30000,2856.14200,1745.37800,-447.18100,2357.90200,498.24000,-8.22300,490.01700,185.32700,304.69000,304.69000,304.69000,663.58300,498.24000,128.06770,128.06770,2.38000,2.38000
2014-12-31,2787.89700,129.31200,2658.58500,1554.72000,-516.09200,2217.27800,441.30690,-8.79300,432.51400,165.00000,267.51400,267.51400,267.51400,587.77290,441.30690,129.24300,129.24300,2.06670,2.06670
2013-12-31,2337.64800,106.43500,2231.21300,1308.90300,-456.80000,1892.77500,338.43800,-9.75200,328.68600,122.57300,206.11300,206.11300,206.11300,465.51000,338.43800,129.24750,129.24750,1.59330,1.59330
2012-12-31,2134.57900,94.52200,2040.05700,1198.00000,-446.06000,1754.80300,285.25420,-12.15600,273.09800,103.64600,169.45200,169.45200,169.45200,395.99710,285.25420,129.24750,129.24750,1.31330,1.31330
2011-12-31,1903.80000,84.51600,1819.28400,1075.92200,-418.47000,1585.21200,234.07200,-13.98800,220.08400,80.61400,139.47000,139.47000,139.47000,324.89200,234.07200,128.58000,128.58000,1.08670,1.08670
2010-12-31,1480.99800,50.48900,1430.50900,912.69700,-299.71100,1292.77000,137.73900,-13.31300,124.42600,48.77500,75.65100,75.65100,75.65100,218.10100,137.73900,125.83500,125.83500,0.60000,0.60000
2009-12-31,1245.00500,33.78600,1211.21900,814.54000,-231.50400,1140.82800,70.39100,-13.22600,57.16500,22.29400,34.87100,34.87100,34.87100,165.17500,70.39100,125.83570,125.83570,0.27560,0.27560
