,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,19125.20000,13369.40000,5755.79900,498.00000,-472.50000,970.50000,4785.29900,-142.80000,4642.50000,1224.30000,3418.20000,3614.20000,3582.80000,5800.79900,4785.29900,352.40000,356.00000,10.17000,10.06000
2021-12-31,12357.40000,9157.10000,3200.30100,430.50000,-301.30000,731.79900,2468.50100,-243.70000,2224.80000,597.70000,1627.10000,1634.90000,1630.60000,3353.30100,2468.50100,378.10000,381.60000,4.31000,4.27000
2020-12-31,8681.70000,7616.80000,1064.90000,371.50000,-280.50000,652.00000,412.90040,-232.00000,180.90000,-578.50000,759.40000,665.60000,666.10000,1328.50000,412.90040,379.00000,381.30000,1.76000,1.75000
2019-12-31,8906.30000,8009.00000,897.29980,354.10000,-1638.10000,1992.20000,-1094.89900,-161.20000,-1256.10000,-224.70000,-1031.40000,-1090.80000,-1067.40000,433.30050,-1094.89900,383.80000,383.80000,-2.78000,-2.78000
2018-12-31,9587.30000,8088.90000,1498.40000,341.10000,-229.00000,570.10000,928.29980,-376.80000,551.50000,77.10000,474.40000,469.90000,470.00000,1811.00000,928.29980,384.80000,386.40000,1.22000,1.22000
2017-12-31,7409.40000,6566.60000,842.79980,301.30000,-75.80000,377.10000,465.70020,-91.70000,374.00000,494.90000,-120.90000,-104.20000,-107.20000,1156.90000,465.70020,350.90000,350.90000,-0.31000,-0.31000
2016-12-31,7162.80000,6352.80000,810.00000,304.20000,-186.80000,491.00000,319.00000,-76.60000,242.40000,-74.20000,316.60000,301.20000,297.80000,1070.60000,319.00000,350.40000,351.70000,0.85000,0.85000
2015-12-31,8895.30000,7177.40000,1717.90000,361.20000,-77.90000,439.10000,1278.80000,-175.50000,1103.30000,99.10000,1004.20000,1001.80000,1000.40000,2051.00000,1278.80000,358.50000,360.30000,2.79000,2.78000
2014-12-31,9055.80000,7129.20000,1926.60000,382.40000,-107.00000,614.80000,1311.80000,-94.50000,1217.30000,184.70000,1032.60000,1030.40000,1028.60000,2153.80000,1311.80000,374.10000,375.60000,2.69000,2.68000
2013-12-31,4765.90000,3937.60000,828.29980,211.80000,-199.60000,411.40000,416.89990,67.30000,484.20000,152.60000,331.60000,342.50000,340.00000,824.70000,416.89990,420.80000,422.00000,0.80000,0.80000
2013-05-31,9974.10000,7213.90000,2760.20000,427.30000,-123.30000,550.60000,2209.60000,4.90000,2214.50000,341.00000,1873.50000,1891.80000,1888.70000,2847.70000,2209.60000,425.70000,426.90000,4.44000,4.42000
2012-05-31,11107.80000,8022.80000,3085.00000,410.10000,-63.80000,473.89900,2611.10100,17.80000,2628.90000,711.40000,1917.50000,1930.80000,1930.20000,3151.60100,2611.10100,435.20000,436.50000,4.44000,4.42000
2011-05-31,9937.80000,6816.00000,3121.80000,372.50000,-85.10000,457.60000,2664.20000,607.10000,3271.30000,752.80000,2518.50000,2513.50000,2514.60000,3143.20000,2664.20000,446.00000,447.50000,5.64000,5.62000
2010-05-31,6759.10000,5065.80000,1693.30000,360.30000,-62.20000,422.50000,1270.80000,-81.10000,1189.70000,347.30000,842.40000,831.49990,827.10000,1745.40000,1270.80000,445.10000,446.60000,1.86000,1.85000
2009-05-31,10298.00000,7531.30000,2766.70000,321.40000,-44.40000,365.80000,2400.90000,504.80000,2905.70000,649.30000,2256.40000,2356.50000,2350.20000,2818.30000,2400.90000,444.30000,446.20000,5.29000,5.27000
