,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-05-31,9630.00000,7635.00000,1995.00000,466.40000,2.00000,832.80000,1162.20000,-68.70000,1093.50000,138.80000,954.70000,954.70000,-1.90000,952.80000,1530.60000,1162.20000,127.80000,129.00000,7.46000,7.39000
2021-05-31,7196.10000,5702.60000,1493.50000,487.30000,-6.60000,844.80000,648.70020,-72.20000,576.50000,-55.90000,632.40000,632.40000,-3.10000,629.30000,999.60020,648.70020,130.40000,131.80000,4.83000,4.77000
2020-05-31,7806.90000,6398.50000,1408.40000,614.40000,-221.00000,1360.50000,47.89990,-208.90000,-161.00000,-111.80000,-49.20000,-49.20000,-3.20000,-52.40000,403.79990,47.89990,122.70000,122.70000,-0.43000,-0.43000
2019-05-31,8510.40000,6661.40000,1849.00000,660.80000,-19.00000,1016.50000,832.50050,-50.20000,782.30000,63.70000,718.60000,718.60000,-5.20000,713.40000,1169.20000,832.50050,123.50000,125.40000,5.78000,5.69000
2018-05-31,8080.10000,6334.70000,1745.40000,662.10000,-3.40000,978.60000,766.79980,-161.10000,605.70000,1.90000,603.80000,603.80000,-7.80000,596.00000,1079.90000,766.79980,124.00000,126.00000,4.81000,4.73000
2017-05-31,7170.20000,5600.80000,1569.40000,627.40000,8.40000,891.90000,677.50000,-40.20000,637.30000,154.80000,482.50000,482.50000,-3.40000,479.10000,950.40000,677.50000,124.30000,126.00000,3.85000,3.80000
2016-05-31,6933.50000,5392.40000,1541.10000,622.90000,-5.80000,918.90000,622.20020,-172.50000,449.70000,90.00000,359.70000,359.70000,15.30000,375.00000,916.00020,622.20020,127.40000,129.30000,2.94000,2.90000
2015-05-31,6764.00000,5341.50000,1422.50000,673.50000,-62.10000,1054.90000,367.60010,-192.30000,175.30000,-21.10000,196.40000,196.40000,513.10000,709.50000,695.50010,367.60010,127.70000,129.70000,5.56000,5.47000
2014-05-31,6285.60000,4990.50000,1295.10000,665.40000,-16.40000,986.20000,308.90040,-134.30000,174.60000,-8.60000,183.20000,183.20000,103.00000,286.20000,627.10030,308.90040,131.00000,133.20000,2.18000,2.15000
2013-05-31,5921.00000,4616.60000,1304.40000,625.20000,-0.90000,904.40000,400.00000,-126.00000,274.00000,36.70000,237.30000,237.30000,174.60000,411.90000,691.30000,400.00000,129.00000,131.60000,3.19000,3.13000
2012-05-31,5327.10000,4088.30000,1238.80000,540.10000,,781.40000,457.39990,-102.30000,355.10000,75.90000,279.20000,279.20000,196.30000,475.50000,705.39990,457.39990,130.10000,133.20000,3.65000,3.57000
2011-05-31,7500.20000,5699.50000,1800.70000,742.70000,,1059.50000,741.20020,-93.60000,647.60000,168.90000,478.70000,478.70000,-2.40000,476.30000,1060.80000,741.20020,136.80000,140.30000,3.48000,3.39000
2010-05-31,7113.10000,5484.00000,1629.10000,690.70000,,991.60000,637.50000,-93.90000,543.60000,136.60000,407.00000,407.00000,-2.50000,404.50000,941.70000,637.50000,139.30000,142.40000,2.90000,2.84000
2009-05-31,7217.50000,5636.90000,1580.60000,665.60000,,948.70000,631.89990,-119.40000,512.50000,140.70000,371.80000,371.80000,0.40000,372.20000,918.29990,631.89990,137.40000,140.40000,2.71000,2.65000
