,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3427.12900,,3427.12900,1657.92400,-0.28200,,1446.64100,-170.98100,1275.66000,321.33300,954.32700,954.32700,954.32700,1776.67100,1446.64100,75.59800,76.86200,12.62000,12.42000
2021-12-31,2833.73600,,2833.73600,1307.76700,0.78400,,1242.55600,-133.74800,1108.80800,269.31100,839.49690,839.49690,839.49700,1533.58300,1242.55600,82.06000,84.06100,10.23000,9.99000
2020-12-31,2388.85500,,2388.85500,1163.77300,1.98500,,972.26490,-89.74000,882.52500,178.30900,704.21600,704.21600,704.21600,1233.55200,972.26490,84.00500,86.71900,8.38000,8.12000
2019-12-31,2648.84800,,2648.84800,1142.68500,-0.52300,,1231.43000,-153.61100,1077.81900,182.74600,895.07300,895.07300,895.07300,1510.74600,1231.43000,86.40100,90.07000,10.36000,9.94000
2018-12-31,2433.49200,,2433.49200,1059.46000,-8.72500,,1090.69800,4.42700,1095.12500,283.64200,811.48300,811.48300,811.48300,1370.64900,1090.69800,88.75000,92.15100,9.14000,8.81000
2017-12-31,2249.53800,113.13300,2136.40500,988.02400,-0.06100,1252.64500,883.76000,9.83000,893.59000,153.39000,740.20000,740.20000,740.20000,1155.27200,883.76000,91.12900,93.59400,8.12000,7.91000
2016-12-31,1831.54600,104.34500,1727.20100,770.48200,0.69000,973.04800,754.15300,-111.23400,642.91900,190.53400,452.38500,452.38500,452.38500,964.99100,754.15300,92.59700,95.21300,4.89000,4.75000
2015-12-31,1702.86500,108.25700,1594.60800,737.86300,4.24200,927.07400,667.53390,-131.53000,536.00400,173.57300,362.43100,362.43100,362.43100,868.03490,667.53390,92.02300,94.13900,3.94000,3.85000
2014-12-31,1199.39000,96.25400,1103.13600,454.82700,29.50100,537.68700,565.44900,-52.50600,512.94300,144.23600,368.70700,368.70700,368.70700,678.75000,565.44900,84.31700,86.98200,4.37000,4.24000
2013-12-31,895.17100,68.14300,827.02800,333.65900,,406.39600,420.63200,-17.06300,403.56900,119.06800,284.50100,284.50100,284.50100,493.36900,420.63200,81.79300,84.65500,3.48000,3.36000
2012-12-31,707.53400,58.57300,648.96100,271.99700,,324.03300,324.92800,-14.13800,310.79000,94.59100,216.19900,216.19900,216.19900,376.96400,324.92800,83.32800,85.73600,2.59000,2.52000
2011-12-31,519.59100,51.19900,468.39200,205.88700,,242.05800,226.33400,-15.45700,210.87700,63.54200,147.33500,147.33500,147.33500,262.50500,226.33400,80.61000,83.65400,1.83000,1.76000
2010-12-31,433.84100,49.05000,384.79100,180.55300,,214.29800,170.49300,-19.21300,151.28000,43.38400,107.89600,107.89600,106.40800,204.23800,170.49300,35.43400,80.75100,3.00000,1.34000
2009-12-31,354.07300,39.70900,314.36400,139.95100,,168.31900,146.04500,-16.43000,129.61500,40.56300,89.05200,89.05200,73.26300,174.69200,146.04500,33.80200,78.85400,2.17000,1.13000
