,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-09-30,12698.60000,9338.50000,3360.10000,102.90000,900.60000,-17.80000,1021.30000,2338.80000,415.90000,2754.70000,500.80000,2253.90000,2253.90000,12.60000,2256.10000,3677.00000,2338.80000,222.00000,222.50000,10.16000,10.14000
2021-09-30,10323.00000,7186.10000,3136.90000,93.50000,828.40000,66.40000,855.50000,2281.40000,226.00000,2507.40000,462.80000,2044.60000,2044.60000,70.30000,2099.10000,3602.70000,2281.40000,221.60000,222.50000,9.47000,9.43000
2020-09-30,8856.30000,5858.10000,2998.20000,83.90000,775.90000,99.20000,760.60000,2237.60000,186.20000,2423.80000,478.40000,1945.40000,1945.40000,-14.30000,1886.70000,3422.60000,2237.60000,221.20000,222.30000,8.53000,8.49000
2019-09-30,8918.90000,5975.50000,2943.40000,72.90000,750.00000,49.20000,799.20000,2144.20100,145.10000,2289.50000,480.10000,1809.40000,1809.40000,,1760.00000,3227.00100,2144.20100,220.30000,221.60000,7.99000,7.94000
2018-09-30,8930.20000,6189.50000,2740.70000,64.50000,760.80000,50.20000,775.10000,1965.60100,49.40000,2015.00000,524.30000,1490.70000,1490.70000,42.20000,1497.80000,2936.30100,1965.60100,219.30000,220.80000,6.83000,6.78000
2017-09-30,8187.60000,5751.50000,2436.10000,57.60000,713.50000,-30.40000,996.10000,1440.00000,-23.90000,1416.10000,260.90000,1155.20000,1155.20000,1866.00000,3000.40000,2305.80000,1440.00000,218.00000,219.80000,13.76000,13.65000
2016-09-30,7503.70000,5177.30000,2326.40000,71.80000,683.80000,49.40000,791.30000,1535.10100,19.50000,1554.60000,432.60000,1122.00000,1122.00000,-460.50000,631.10000,2389.70100,1535.10100,216.40000,218.30000,2.92000,2.89000
2015-09-30,7824.30000,5598.20000,2226.10000,76.40000,773.00000,63.40000,992.90000,1233.20000,32.90000,1266.10000,300.20000,965.90000,965.90000,351.70000,1277.90000,2091.70000,1233.20000,214.90000,217.30000,5.95000,5.88000
2014-09-30,10439.00000,7629.90000,2809.10000,139.80000,1054.70000,52.80000,1470.00000,1339.10000,26.30000,1365.40000,369.40000,996.00000,996.00000,-2.90000,991.70000,2296.00000,1339.10000,212.70000,215.20000,4.66000,4.61000
2013-09-30,10180.40000,7472.10000,2708.30000,133.70000,1066.30000,60.10000,1383.90100,1324.39900,26.00000,1350.40000,307.90000,1042.50000,1042.50000,-10.00000,994.20000,2231.39900,1324.39900,209.70000,212.30000,4.74000,4.68000
2012-09-30,9611.70000,7051.90000,2559.80000,126.40000,946.80000,123.20000,1277.40000,1282.40000,30.10000,1312.50000,287.30000,1025.20000,1025.20000,168.10000,1167.30000,2123.20000,1282.40000,211.20000,214.70000,5.53000,5.44000
2011-09-30,9673.70000,7098.30000,2575.40000,118.80000,941.70000,-6.80000,1067.30000,1508.10100,38.80000,1546.90000,375.30000,1171.60000,1171.60000,89.90000,1224.20000,2342.40100,1508.10100,213.00000,217.60000,5.75000,5.63000
2010-09-30,8616.10000,6288.90000,2327.20000,114.70000,886.60000,-46.70000,1059.50000,1267.69900,5.00000,1272.70000,305.70000,966.99990,967.00000,87.50000,1029.10000,2094.49900,1267.69900,212.20000,217.10000,4.85000,4.74000
2009-09-30,8256.20000,6042.10000,2214.10000,116.30000,943.40000,-297.40000,1367.80000,846.30030,-9.70000,836.60000,185.30000,651.30000,651.30000,-8.60000,631.30000,1686.60000,846.30030,209.90000,213.50000,3.01000,2.96000
