,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,8975.51500,3778.61700,5196.89700,3524.57800,-1032.16900,4556.74600,640.15140,-415.82900,224.32200,166.69400,57.62800,143.31300,,111.49300,2412.30700,640.15140,275.19100,275.57600,0.41000,0.40000
2021-12-31,8523.76200,3773.72500,4750.03700,3391.16100,,3391.16100,1358.87600,-314.33100,1044.54500,169.03400,875.51100,987.86400,,965.46000,3143.58800,1358.87600,292.65500,293.66900,3.30000,3.29000
2020-12-31,7423.55800,3650.72700,3772.83100,2878.87800,,2878.87800,893.95310,-299.99700,593.95600,77.15300,516.80300,605.10000,,584.52000,2586.54000,893.95310,299.22200,300.51600,1.95000,1.95000
2019-12-31,4911.89200,2073.80300,2838.08900,2046.67200,,2046.67200,791.41700,-273.49200,517.92500,62.19000,455.73500,469.27600,,430.61300,1735.83800,791.41700,198.29800,199.13400,2.17000,2.16000
2018-12-31,3366.36600,1095.01400,2271.35200,1534.29700,,1534.29700,737.05490,-174.90000,562.15500,77.48800,484.66700,484.66700,,452.05300,1311.40900,737.05490,158.67200,159.27100,2.85000,2.84000
2017-12-31,3975.16300,1928.03700,2047.12600,1488.25800,,1488.25800,558.86820,-166.18500,392.68300,-101.38700,494.07000,494.07000,,468.42500,1055.11700,558.86820,154.65200,155.52800,3.03000,3.01000
2016-12-31,2898.15000,1147.63900,1750.51100,1325.56700,,1325.56700,424.94380,-64.03200,360.91200,70.69500,290.21700,290.21700,,271.66600,614.60080,424.94380,132.28400,133.16700,2.05000,2.04000
2016-05-31,2898.15000,1147.63900,1750.51100,1325.56700,,1325.56700,424.94380,-64.03200,360.91200,70.69500,290.21700,290.21700,,271.66600,614.60080,424.94380,132.28400,133.16700,2.05000,2.04000
2015-05-31,2773.71800,1022.10700,1751.61100,1295.01400,,1295.01400,456.59690,-39.48700,417.11000,107.99500,309.11500,309.11500,,278.04000,594.10190,456.59690,134.07200,134.92200,2.07000,2.06000
2014-05-31,2554.23600,952.22500,1602.01100,1196.51200,,1196.51200,405.49930,-28.14900,377.35000,107.39800,269.95200,269.95200,,245.28600,527.56820,405.49930,144.23800,145.37600,1.70000,1.69000
2013-05-31,2375.92300,862.07500,1513.84800,1119.86000,,1156.63500,357.21310,-22.92900,334.28400,95.57100,238.71300,238.71300,,216.12500,469.00110,357.21310,155.53400,156.45400,1.39000,1.38000
2012-05-31,2203.84700,784.75600,1419.09100,1027.30400,,1111.74200,307.34900,-6.90200,300.44700,82.88100,217.56600,217.56600,,188.16100,406.44800,307.34900,157.65800,158.86200,1.19500,1.18500
2011-05-31,1859.80200,665.01700,1194.78500,863.19100,,863.19100,331.59400,-7.38700,324.20700,95.07600,229.13100,229.13100,-0.97500,209.23800,413.83100,331.59400,159.67400,160.95600,1.31000,1.30000
2010-05-31,1642.46800,584.60900,1057.85900,734.58000,,734.58000,323.27910,-12.89000,310.38900,87.37900,223.01000,223.01000,-3.90100,203.31700,391.94600,323.27910,162.15000,164.24000,1.25500,1.24000
2009-05-31,1462.30600,504.85500,957.45100,664.90500,,664.90500,292.54600,-0.27700,292.26900,85.25200,207.01700,207.01700,-132.83900,37.21700,358.83400,292.54600,160.32000,162.09800,0.23000,0.23000
