,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-03-31,263966.00000,250836.00000,13130.00000,,10537.00000,-274.00000,11092.00000,2038.00000,-110.00000,1928.00000,636.00000,1292.00000,1292.00000,-5.00000,1114.00000,2973.00000,2038.00000,152.30000,154.10000,7.32000,7.23000
2021-03-31,238228.00000,226080.00000,12148.00000,,8849.00000,-7936.00000,17188.00000,-5040.00000,6.00000,-5034.00000,-695.00000,-4339.00000,-4339.00000,-1.00000,-4539.00000,-3911.00000,-5040.00000,160.60000,160.60000,-28.26000,-28.26000
2020-03-31,231051.00000,219028.00000,12023.00000,,9182.00000,-82.00000,9534.00000,2489.00000,-1345.00000,1144.00000,18.00000,1126.00000,1126.00000,-6.00000,900.00000,3550.00000,2489.00000,180.60000,181.60000,4.98000,4.95000
2019-03-31,214319.00000,202565.00000,11754.00000,,8437.00000,-37.00000,10868.00000,886.00000,-276.00000,610.00000,356.00000,254.00000,254.00000,1.00000,34.00000,3914.00000,886.00000,196.30000,197.30000,0.17000,0.17000
2018-03-31,208357.00000,197173.00000,11184.00000,125.00000,8138.00000,37.00000,10422.00000,762.00000,-523.00000,239.00000,-53.00000,292.00000,292.00000,5.00000,67.00000,3930.00000,762.00000,208.00000,209.00000,0.32000,0.32000
2017-03-31,198533.00000,187262.00000,11271.00000,341.00000,7447.00000,3947.00000,4149.00000,7122.00000,-231.00000,6891.00000,1614.00000,5277.00000,5277.00000,-124.00000,5070.00000,8322.00000,7122.00000,221.00000,223.00000,22.95000,22.73000
2016-03-31,190884.00000,179468.00000,11416.00000,392.00000,7379.00000,,7871.00000,3545.00000,-295.00000,3250.00000,908.00000,2342.00000,2342.00000,-32.00000,2258.00000,4438.00000,3545.00000,230.00000,233.00000,9.82000,9.70000
2015-03-31,179045.00000,167634.00000,11411.00000,392.00000,7901.00000,-150.00000,8443.00000,2968.00000,-311.00000,2657.00000,815.00000,1842.00000,1842.00000,-299.00000,1476.00000,4226.00000,2968.00000,232.00000,235.00000,6.37000,6.27000
2014-03-31,137392.00000,129040.00000,8352.00000,457.00000,5388.00000,-68.00000,5913.00000,2439.00000,-268.00000,2171.00000,757.00000,1414.00000,1414.00000,-156.00000,1263.00000,3174.00000,2439.00000,229.00000,233.00000,5.51000,5.41000
2013-03-31,122196.00000,115315.00000,6881.00000,433.00000,4110.00000,-72.00000,4534.00000,2347.00000,-397.00000,1950.00000,587.00000,1363.00000,1363.00000,-25.00000,1338.00000,2928.00000,2347.00000,235.00000,239.00000,5.71000,5.59000
2012-03-31,122321.00000,115919.00000,6402.00000,402.00000,3727.00000,-149.00000,4278.00000,2124.00000,-231.00000,1893.00000,514.00000,1379.00000,1379.00000,24.00000,1403.00000,2617.00000,2124.00000,246.00000,251.00000,5.70000,5.59000
2011-03-31,112084.00000,106114.00000,5970.00000,407.00000,3529.00000,-213.00000,4149.00000,1821.00000,-186.00000,1635.00000,505.00000,1130.00000,1130.00000,72.00000,1202.00000,2317.00000,1821.00000,258.00000,263.00000,4.65000,4.57000
2010-03-31,108702.00000,103026.00000,5676.00000,376.00000,3312.00000,20.00000,3668.00000,2008.00000,-144.00000,1864.00000,601.00000,1263.00000,1263.00000,0.00000,1263.00000,2482.00000,2008.00000,269.00000,273.00000,4.70000,4.62000
2009-03-31,106632.00000,101254.00000,5378.00000,364.00000,3325.00000,-493.00000,4182.00000,1196.00000,-132.00000,1064.00000,241.00000,823.00000,823.00000,0.00000,823.00000,1637.00000,1196.00000,275.00000,279.00000,2.99000,2.95000
