,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-02-28,8820.70000,4113.40000,4707.30000,1711.40000,-664.20000,2375.60000,2331.70000,-2021.30000,310.40000,309.40000,1.00000,1.00000,-40.40000,2714.00000,2331.70000,190.65600,190.65600,-0.21000,-0.21000
2021-02-28,8614.90000,4148.90000,4466.00000,1665.10000,14.20000,1674.90000,2791.10100,-248.20000,2542.90000,511.10000,2031.80000,2031.80000,1998.00000,3120.50000,2791.10100,193.51900,218.58800,10.32000,9.14000
2020-02-29,8343.50000,4191.60000,4151.90000,1621.80000,74.10000,1997.40000,2154.50000,-3099.70000,-945.20000,-966.60000,21.40000,21.40000,-11.80000,2513.80000,2154.50000,191.64200,191.64200,-0.06000,-0.06000
2019-02-28,8116.00000,4035.70000,4080.30000,1668.10000,,1668.10000,2412.20000,1732.80000,4145.00000,685.90000,3459.10000,3459.10000,3435.90000,2888.70000,2412.20000,190.57000,218.85300,18.03000,15.70000
2018-02-28,7580.30000,3767.80000,3812.50000,1532.70000,,1532.70000,2279.80000,58.20000,2338.00000,22.70000,2315.30000,2315.30000,2303.40000,2775.00000,2279.80000,194.79300,224.08100,11.82000,10.28000
2017-02-28,7321.10000,3802.10000,3519.00000,1392.40000,262.40000,1130.00000,2389.00000,-306.00000,2083.00000,550.30000,1532.70000,1532.70000,1528.60000,2695.60000,2389.00000,199.28700,227.45200,7.67000,6.72000
2016-02-29,6548.40000,3606.10000,2942.30000,1177.20000,,1177.20000,1765.10000,-263.90000,1501.20000,440.60000,1060.60000,1060.60000,1054.90000,1986.10000,1765.10000,196.74600,227.18400,5.36000,4.64000
2015-02-28,6028.00000,3449.40000,2578.60000,1078.40000,,1078.40000,1500.20000,-320.60000,1179.60000,343.40000,836.20000,836.20000,839.30000,1714.40000,1500.20000,192.72200,224.62100,4.35000,3.74000
2014-02-28,4867.70000,2876.00000,1991.70000,895.10000,1642.00000,-446.00000,2437.70000,-235.40000,2202.30000,259.20000,1943.10000,1943.10000,1943.10000,2905.50000,2437.70000,188.15400,221.03700,10.33000,8.79000
2013-02-28,2796.10000,1687.80000,1108.30000,585.40000,,585.40000,522.89990,-6.50000,516.40000,128.60000,387.80000,387.80000,387.80000,643.09990,522.89990,182.19000,213.83900,2.13000,1.81000
2012-02-29,2654.30000,1592.20000,1062.10000,537.50000,,575.60000,486.50020,47.50000,534.00000,89.00000,445.00000,445.00000,445.00000,634.90030,486.50020,204.31400,232.24500,2.17800,1.91600
2011-02-28,3332.00000,2141.90000,1190.10000,640.90000,-23.60000,687.60000,502.50000,48.50000,551.00000,-8.50000,559.50000,559.50000,559.50000,659.90000,502.50000,210.91000,237.45100,2.65000,2.36000
2010-02-28,3364.80000,2220.00000,1144.80000,682.50000,,833.30000,311.50000,-52.20000,259.30000,160.00000,99.30000,99.30000,99.30000,570.60000,311.50000,219.83100,244.94600,0.45000,0.41000
2009-02-28,3654.60000,2424.60000,1230.00000,832.00000,,1200.40000,29.60010,-136.40000,-106.80000,194.60000,-301.40000,-301.40000,-301.40000,487.00010,29.60010,217.65900,217.65900,-1.38000,-1.38000
