,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-11-30,33671.01000,26468.87000,7202.14500,414.49800,,414.50000,6787.64600,-773.08000,6014.56600,1366.06500,4648.50100,4648.50100,4562.14500,6872.55900,6787.64600,289.82400,289.82400,15.74000,15.72000
2021-11-30,27130.68000,21594.04000,5536.63900,398.38100,,398.38000,5138.25800,680.80000,5819.05800,1362.50900,4456.54900,4456.54900,4377.19200,5217.43700,5138.25800,306.61200,306.61200,14.28000,14.27000
2020-11-30,22488.85000,19014.75000,3474.10700,333.44600,,333.44000,3140.66200,-16.87400,3123.78800,656.23500,2467.55300,2467.55300,2436.64700,3210.44000,3140.66200,309.40600,309.40700,7.88000,7.85000
2019-11-30,22259.56000,19457.27000,2802.29500,321.18800,,321.18000,2481.10700,-46.81500,2434.29200,592.17300,1842.11900,1842.11900,1832.91000,2547.09700,2481.10700,318.41900,318.42200,5.76000,5.74000
2018-11-30,20571.63000,18237.45000,2334.18400,343.93400,-152.98000,496.91000,1837.27000,425.41300,2262.68400,545.17100,1717.51300,1717.51300,1680.96400,1904.90600,1837.27000,307.96800,308.56500,5.46000,5.44000
2017-11-30,12646.37000,11021.48000,1624.88400,285.88900,,285.89000,1338.99500,-149.38400,1189.61100,417.85700,771.75400,771.75400,802.65600,1416.63100,1338.99500,237.15500,237.15600,3.38000,3.38000
2016-11-30,10950.00000,9455.07300,1494.92600,232.56200,,232.56200,1262.36400,68.10600,1330.46900,417.37800,913.09100,913.09100,902.65500,1327.20200,1262.36400,223.07900,235.37000,4.05000,3.86000
2015-11-30,9474.00800,8171.74800,1302.26000,216.24400,,216.24300,1086.01700,123.60000,1209.61600,390.41600,819.20000,819.20000,794.16200,1149.55700,1086.01700,209.84700,235.47000,3.78000,3.39000
2014-11-30,7779.81200,6680.61300,1099.19900,177.16100,,177.16100,922.03810,47.74600,969.78400,341.09100,628.69300,628.69300,631.12300,981.96710,922.03810,202.20900,228.24000,3.12000,2.80000
2013-11-30,5935.09500,5103.19900,831.89650,146.06000,,146.06000,685.83640,-3.89500,681.94100,177.01500,504.92600,504.92600,472.86000,739.68240,685.83640,190.47300,225.92000,2.48000,2.15000
2012-11-30,4105.13200,3661.49800,443.63400,127.33800,,127.33800,316.29610,-94.18200,222.11400,-435.21800,657.33200,657.33200,668.19600,365.82710,316.29610,186.66200,218.69500,3.58000,3.11000
2011-11-30,3095.38500,2896.65600,198.72900,95.25600,,95.25600,103.47290,-5.49900,97.97400,-14.57000,112.54400,112.54400,91.00300,145.61390,103.47290,184.54100,195.18500,0.49000,0.48000
2010-11-30,3074.02200,2855.72900,218.29300,93.92600,,93.92600,124.36690,-29.64200,94.72500,-25.73400,120.45900,120.45900,94.21600,144.44690,124.36690,182.96000,188.85700,0.51000,0.51000
2009-11-30,3119.38700,3462.03400,-342.64720,117.56500,,117.56500,-460.21220,-300.19200,-760.40400,-314.34500,-446.05900,-446.05900,-417.14700,-438.57120,-460.21220,170.53700,170.53700,-2.45000,-2.45000
