,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-04-30,7998.90000,5298.20000,2700.70000,1360.30000,-93.00000,1676.90100,1023.79900,-180.00000,843.80000,212.10000,631.70000,631.70000,629.90000,1482.89900,1023.79900,107.90000,107.90000,5.84000,5.83000
2021-04-30,8002.70000,4864.00000,3138.70000,1523.10000,4.20000,1751.90000,1386.80000,-214.90000,1171.90000,295.60000,876.30000,876.30000,872.60000,1839.30000,1386.80000,112.00000,112.00000,7.79000,7.79000
2020-04-30,7801.00000,4799.00000,3002.00000,1474.30000,-68.30000,1778.89900,1223.10100,-196.40000,1026.70000,247.20000,779.49990,779.49990,775.10000,1669.60100,1223.10100,113.40000,113.40000,6.84000,6.84000
2019-04-30,7838.00000,4922.30000,2915.70000,1508.60000,-140.30000,1987.10000,928.60010,-227.00000,701.60000,187.20000,514.40000,514.40000,511.80000,1472.80000,928.60010,113.10000,113.10000,4.52000,4.52000
2018-04-30,7357.10000,4521.00000,2836.10000,1362.90000,-77.40000,1792.10000,1044.00000,-183.00000,861.00000,-477.60000,1338.60000,1338.60000,1331.80000,1602.10000,1044.00000,113.00000,113.00000,11.79000,11.78000
2017-04-30,7392.30000,4557.00000,2835.30000,1379.60000,-205.80000,1792.70000,1042.60000,-164.20000,878.40000,286.10000,592.30000,592.30000,589.50000,1461.60000,1042.60000,115.50000,115.60000,5.11000,5.10000
2016-04-30,7811.20000,4843.40000,2967.80000,1510.30000,-103.80000,1822.49900,1145.30100,-167.40000,977.90000,289.20000,688.70000,688.70000,685.70000,1575.40100,1145.30100,118.90000,119.00000,5.77000,5.76000
2015-04-30,5692.70000,3724.00000,1968.70000,1031.30000,-55.70000,1196.70000,772.00000,-249.00000,523.00000,178.10000,344.90000,344.90000,342.70000,1039.20000,772.00000,103.03800,103.04400,3.33000,3.33000
2014-04-30,5610.60000,3579.60000,2031.00000,988.80000,-24.30000,1112.00000,919.00050,-69.30000,849.70000,284.50000,565.20000,565.20000,560.70000,1175.40100,919.00050,103.50400,103.51800,5.42000,5.42000
2013-04-30,5897.70000,3870.10000,2027.60000,973.90000,-46.50000,1117.20000,910.39990,-93.10000,817.30000,273.10000,544.20000,544.20000,539.50000,1161.30000,910.39990,107.88200,107.90500,5.00000,5.00000
2012-04-30,5525.80000,3680.60000,1845.20000,892.70000,-13.60000,1066.90000,778.29980,-77.10000,701.20000,241.50000,459.70000,459.70000,455.50000,1025.30000,778.29980,112.21300,112.26200,4.06000,4.06000
2011-04-30,4825.70000,3027.20000,1798.50000,863.10000,-18.20000,1014.20000,784.30000,-67.10000,717.20000,237.70000,479.50000,479.50000,474.80000,1023.90000,784.30000,117.00900,117.12000,4.06000,4.05000
2010-04-30,4605.28900,2818.59900,1786.69000,878.22100,-8.37000,995.78100,790.90890,-60.15600,730.75300,236.61500,494.13800,494.13800,489.81700,976.66090,790.90890,117.91100,118.04100,4.15000,4.15000
2009-04-30,3757.93300,2506.50400,1251.42900,673.56500,-3.87000,799.15300,452.27610,-56.21000,396.06500,130.11200,265.95300,265.95300,264.00900,570.54910,452.27610,85.44900,85.54800,3.11000,3.11000
