,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-03-31,4585.06400,2568.70200,2016.36200,87.94400,1502.75200,1590.74400,425.61770,-111.11500,314.50300,71.63300,242.87000,242.87000,243.88800,1045.38500,425.61770,97.53500,98.32600,2.50000,2.48000
2021-03-31,3107.51900,1764.41900,1343.10000,66.32600,731.32000,794.73200,548.36820,-30.83500,517.53300,120.66300,396.87000,396.87000,397.40000,767.60520,548.36820,85.20300,85.89800,4.66000,4.63000
2020-03-31,3030.89500,1710.89900,1319.99600,65.54600,716.73100,782.95000,537.04590,-38.29200,498.75400,90.89500,407.85900,407.85900,407.65900,734.28090,537.04590,84.77800,85.64100,4.81000,4.76000
2019-03-31,2782.17000,1607.18400,1174.98600,63.03800,669.93700,763.96200,411.02370,-41.99500,369.02900,64.28300,304.74600,304.74600,303.72100,636.94470,411.02370,84.57700,85.46800,3.59000,3.55000
2018-03-31,2619.99600,1527.25000,1092.74600,60.78200,631.97800,692.86300,399.88310,-44.90100,354.98200,63.36000,291.62200,291.62200,290.91500,578.21510,399.88310,85.02800,85.71300,3.42000,3.39000
2017-03-31,2612.75600,1586.54300,1026.21300,59.39700,682.03900,800.00700,226.20610,-41.56000,184.64600,74.01500,110.63100,110.63100,109.96500,472.70400,226.20610,85.47300,86.09400,1.29000,1.28000
2016-03-31,2238.76400,1343.28300,895.48100,56.66400,626.71000,682.55400,212.92690,-41.04300,171.88400,60.29900,111.58500,111.58500,110.76300,356.66690,212.92690,70.69800,71.18400,1.57000,1.56000
2015-03-31,1850.26300,1075.96200,774.30090,54.13900,493.34200,547.09000,227.21080,-18.39100,208.82000,73.75600,135.06400,135.06400,135.06400,318.75180,227.21080,59.41300,60.04500,2.27000,2.25000
2014-03-31,1622.25200,972.63000,649.62190,48.64100,380.97000,442.81500,206.80700,-18.43100,188.37600,58.93400,129.44200,129.44200,129.44200,282.45600,206.80700,58.96600,59.74500,2.20000,2.17000
2013-03-31,1501.90200,880.63900,621.26300,41.30500,337.69400,378.43400,242.82900,-15.73100,227.09800,67.12100,159.97700,159.97700,159.97700,311.86400,242.82900,58.30500,58.84400,2.74000,2.72000
2012-03-31,1406.81000,838.34500,568.46510,35.95300,309.55200,346.14900,222.31600,-11.20800,211.10800,74.99300,136.11500,136.11500,136.11500,285.22200,222.31600,58.36700,58.96300,2.33000,2.31000
2011-03-31,1207.44800,761.28600,446.16200,34.28000,325.46800,360.95000,85.21190,-11.39300,73.81900,22.55400,51.26500,51.26500,51.26500,139.60090,85.21190,59.30600,60.14800,0.86000,0.85000
2010-03-31,1257.73300,718.55200,539.18100,34.00800,296.61300,335.46900,203.71200,-11.89600,191.81600,63.34900,128.46700,128.46700,128.46700,259.93000,203.71200,58.82600,59.42300,2.18000,2.16000
2009-03-31,1298.52500,771.78300,526.74200,32.76000,314.98300,347.74300,178.99900,-12.51400,166.48500,55.80000,110.68500,110.68500,110.68500,237.77200,178.99900,58.77800,59.44800,1.88000,1.86000
