,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,16947.40000,12663.30000,4284.10100,3355.70000,-297.50000,3962.40000,321.70120,-283.80000,37.90000,-132.40000,170.30000,170.30000,,164.30000,893.90120,321.70120,148.17000,156.55300,7.13000,6.76000
2021-12-31,15281.30000,10189.10000,5092.20000,3193.10000,-190.10000,3397.70000,1694.50100,-107.60000,1586.90000,55.10000,1531.80000,1550.80000,,1538.30000,2271.60100,1694.50100,158.76000,165.02400,10.55000,10.16000
2020-12-31,12750.00000,8431.90000,4318.10000,2554.70000,-253.80000,2882.30000,1435.80000,-252.10000,1183.70000,38.00000,1145.70000,1154.80000,,1129.80000,2013.90000,1435.80000,154.17600,162.42700,7.85000,7.46000
2019-12-31,12912.90000,8679.50000,4233.40000,2542.00000,-210.40000,2890.80000,1342.60000,-248.20000,1094.40000,126.80000,967.60000,956.40000,,952.40000,1902.80000,1342.60000,148.36500,156.38100,6.43000,6.11000
2018-12-31,13982.40000,9131.30000,4851.10100,3143.70000,-315.80000,3619.80000,1231.30100,-209.20000,1022.10000,416.30000,605.80000,605.80000,,603.40000,1737.80100,1231.30100,148.91900,156.78000,4.05000,3.85000
2017-12-31,12966.60000,8188.30000,4778.30000,2982.90000,-21.40000,3068.00000,1710.30000,-182.50000,1527.80000,300.90000,1226.90000,1226.90000,,1227.30000,2214.20000,1710.30000,149.62900,152.44900,8.20000,8.05000
2016-12-31,11593.50000,7325.50000,4268.00000,2609.30000,-209.10000,2867.40000,1400.60100,-171.30000,1229.30000,261.70000,967.60000,967.60000,,968.00000,1808.60100,1400.60100,146.04100,148.20700,6.63000,6.53000
2015-12-31,11171.80000,7099.80000,4072.00000,2459.10000,-249.30000,2756.00000,1316.00000,-165.20000,1150.80000,248.60000,902.20010,902.20000,,903.80000,1730.00000,1316.00000,148.23400,152.70600,5.96000,5.79000
2014-12-31,11338.60000,7235.90000,4102.70000,2575.00000,-260.50000,2854.30000,1248.39900,-163.60000,1084.80000,227.10000,857.70010,857.20000,-96.30000,760.90000,1698.19900,1248.39900,156.09000,159.73700,4.87000,4.76000
2013-12-31,10889.50000,6985.80000,3903.70000,2676.40000,-298.10000,3148.20000,755.50100,-167.90000,587.60000,68.60000,519.00000,520.00000,-29.70000,490.30000,1196.80100,755.50100,155.23700,158.77600,3.16000,3.09000
2012-12-31,10022.40000,6365.10000,3657.30000,2462.50000,-308.20000,2944.79900,712.50100,-179.40000,533.10000,75.80000,457.30000,458.10000,425.70000,883.80000,1157.80100,712.50100,163.06700,166.70100,5.41000,5.30000
2011-12-31,9376.50000,5925.70000,3450.80000,2342.40000,-269.40000,2678.00000,772.79980,-113.90000,658.90000,52.30000,606.60000,606.70000,67.90000,674.60000,1182.90000,772.79980,165.83200,170.10500,4.06000,3.97000
2010-12-31,7496.90000,4806.60000,2690.30000,1993.50000,-195.40000,2420.60000,269.69970,-101.10000,168.60000,18.00000,150.60000,150.60000,47.60000,197.70000,618.39970,269.69970,147.22400,150.16700,1.34000,1.32000
2009-12-31,3682.60000,2190.20000,1492.40000,1002.20000,-152.00000,1193.00000,299.40010,-16.80000,282.60000,55.00000,227.60000,225.60000,-1.30000,224.30000,499.50020,299.40010,79.78800,80.39600,2.81000,2.79000
