,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,9039.30000,6635.10000,2404.20000,1330.80000,0.60000,1414.30000,989.89990,9.40000,999.30000,242.20000,757.10000,757.10000,,757.10000,1364.70000,1074.00000,81.60000,82.20000,9.28000,9.21000
2021-12-31,8408.30000,6095.50000,2312.80000,1248.50000,-5.60000,1324.30000,988.49950,4.10000,992.60000,248.60000,744.00000,740.10000,,740.10000,1302.79900,1058.69900,82.90000,83.80000,8.93000,8.83000
2020-12-31,6971.50000,5048.20000,1923.30000,1060.50000,-53.60000,1184.10000,739.19970,-1.90000,737.30000,177.70000,559.60000,555.90000,,555.90000,1014.50000,809.19970,83.40000,84.10000,6.67000,6.61000
2019-12-31,7070.10000,5166.00000,1904.10000,1080.40000,-53.20000,1133.60000,770.50000,-521.00000,249.50000,-56.70000,306.20000,303.60000,,303.60000,949.50000,770.50000,84.00000,85.00000,3.61000,3.57000
2018-12-31,7159.00000,5243.50000,1915.50000,1127.50000,-69.90000,1197.40000,718.10010,-163.30000,554.80000,85.40000,469.40000,467.40000,,467.40000,899.10010,718.10010,87.30000,88.60000,5.35000,5.28000
2017-12-31,6613.80000,4801.60000,1812.20000,1105.20000,-36.50000,1141.70000,670.50000,-81.00000,589.50000,307.70000,281.80000,281.80000,,281.80000,849.20000,670.50000,88.30000,90.10000,3.19000,3.13000
2016-12-31,6086.50000,4386.80000,1699.70000,1085.70000,-23.80000,1109.50000,590.20020,-113.10000,477.10000,156.40000,320.70000,320.70000,,320.70000,770.30020,590.20020,89.10000,90.70000,3.60000,3.54000
2015-12-31,5966.90000,4321.10000,1645.80000,1108.10000,-68.30000,1176.40000,469.39990,-60.50000,408.90000,134.50000,274.40000,274.40000,-0.10000,274.30000,657.69990,469.39990,91.00000,92.90000,3.01000,2.95000
2014-12-31,6330.30000,4679.10000,1651.20000,1158.90000,-68.20000,1227.10000,424.09960,-63.30000,360.80000,113.50000,247.30000,247.30000,-2.20000,245.10000,625.69960,424.09960,93.80000,95.70000,2.61000,2.56000
2013-12-31,6140.00000,4502.30000,1637.70000,1174.20000,-36.60000,1210.80000,426.89990,-60.90000,366.00000,124.30000,241.70000,241.70000,-28.50000,213.20000,631.49990,426.89990,98.40000,100.10000,2.17000,2.13000
2012-12-31,5863.50000,4335.30000,1528.20000,1148.90000,-68.80000,1217.70000,310.50050,-72.90000,237.60000,80.00000,157.60000,157.60000,57.80000,215.40000,531.10050,310.50050,102.60000,103.50000,2.10000,2.08000
2011-12-31,5844.90000,4369.60000,1475.30000,1139.40000,-51.60000,1262.10000,213.19970,,213.20000,71.50000,141.70000,141.70000,48.40000,190.10000,530.79970,284.29970,105.80000,106.80000,1.80000,1.78000
2010-12-31,5782.00000,4268.20000,1513.80000,1178.90000,-19.60000,1274.80000,239.00000,,239.00000,-2.80000,241.80000,241.80000,75.10000,316.90000,562.90000,315.30000,105.80000,106.80000,3.00000,2.97000
2009-12-31,5186.20000,3929.80000,1256.40000,1088.10000,-178.00000,1266.10000,-9.69970,-916.90000,-926.60000,-92.00000,-834.60000,-834.60000,87.90000,-746.70000,1089.60000,-9.69970,103.60000,103.60000,-7.21000,-7.21000
