,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,31496.00000,20184.00000,11312.00000,7384.00000,-262.00000,7778.00000,3534.00000,-306.00000,3228.00000,865.00000,2363.00000,2726.00000,,2717.00000,4641.00000,3534.00000,1378.00000,1385.00000,1.97000,1.96000
2021-12-31,28720.00000,17466.00000,11254.00000,6263.00000,-212.00000,6601.00000,4653.00000,-284.00000,4369.00000,1190.00000,3179.00000,4314.00000,,4300.00000,5766.00000,4653.00000,1403.00000,1413.00000,3.06000,3.04000
2020-12-31,26581.00000,16135.00000,10446.00000,6098.00000,-301.00000,6593.00000,3853.00000,-470.00000,3383.00000,1224.00000,2159.00000,3569.00000,,3555.00000,4969.00000,3853.00000,1431.00000,1441.00000,2.48000,2.47000
2019-12-31,25868.00000,15531.00000,10337.00000,6136.00000,-228.00000,6494.00000,3843.00000,-396.00000,3447.00000,2.00000,3445.00000,3944.00000,,3929.00000,4890.00000,3843.00000,1445.00000,1458.00000,2.72000,2.69000
2018-12-31,25938.00000,15586.00000,10352.00000,6475.00000,-389.00000,7040.00000,3312.00000,-470.00000,2842.00000,773.00000,2069.00000,3331.00000,,3317.00000,4123.00000,3312.00000,1472.00000,1486.00000,2.25000,2.23000
2017-12-31,25896.00000,15862.00000,10034.00000,5938.00000,-642.00000,6572.00000,3462.00000,-338.00000,3124.00000,666.00000,2458.00000,2842.00000,,2828.00000,4464.00000,3648.00000,1513.00000,1531.00000,1.87000,1.85000
2016-12-31,25923.00000,15819.00000,10104.00000,6546.00000,-837.00000,7550.00000,2554.00000,-1100.00000,1454.00000,114.00000,1340.00000,1645.00000,,1635.00000,3386.00000,2563.00000,1556.00000,1573.00000,1.05000,1.04000
2015-12-31,29636.00000,18124.00000,11512.00000,7577.00000,-901.00000,2615.00000,8897.00000,-1013.00000,7884.00000,593.00000,7291.00000,7291.00000,,7267.00000,16613.00000,15719.00000,1618.00000,1637.00000,4.49000,4.44000
2014-12-31,34244.00000,21647.00000,12597.00000,8457.00000,-692.00000,9355.00000,3242.00000,-688.00000,2554.00000,353.00000,2201.00000,2201.00000,,2184.00000,4301.00000,3242.00000,1691.00000,1709.00000,1.29000,1.28000
2013-12-31,35299.00000,22189.00000,13110.00000,8679.00000,-243.00000,9139.00000,3971.00000,-1579.00000,2392.00000,60.00000,2332.00000,2332.00000,1603.00000,3915.00000,5048.00000,3971.00000,1774.00000,1789.00000,2.21000,2.19000
2012-12-31,35015.00000,21939.00000,13076.00000,9176.00000,-46.00000,9439.00000,3637.00000,-1863.00000,1774.00000,168.00000,1606.00000,1606.00000,1488.00000,3067.00000,4982.00000,3637.00000,1777.00000,1789.00000,1.73000,1.71000
2011-12-31,35810.00000,22710.00000,13100.00000,9382.00000,5.00000,9602.00000,3498.00000,-1618.00000,1880.00000,116.00000,1764.00000,1764.00000,1810.00000,3554.00000,4983.00000,3498.00000,1765.00000,1772.00000,2.01000,2.01000
2010-12-31,31489.00000,19617.00000,11872.00000,9140.00000,-26.00000,9376.00000,2496.00000,-1770.00000,726.00000,54.00000,672.00000,672.00000,3467.00000,4114.00000,3936.00000,2496.00000,1715.00000,1720.00000,2.40000,2.39000
2009-12-31,38754.00000,24819.00000,13935.00000,8784.00000,58.00000,8752.00000,5183.00000,-1237.00000,3946.00000,1136.00000,2810.00000,2810.00000,218.00000,3021.00000,6114.00000,5183.00000,1478.00000,1486.00000,2.04000,2.03000
