,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,50451.00000,43847.00000,6604.00000,124.00000,1310.00000,-69.00000,1503.00000,5101.00000,-325.00000,4776.00000,882.00000,3894.00000,3894.00000,-5.00000,3882.00000,6382.00000,5101.00000,327.00000,328.00000,11.84000,11.81000
2021-12-31,46173.00000,37397.00000,8776.00000,124.00000,1255.00000,-624.00000,2003.00000,6773.00000,13.00000,6786.00000,1163.00000,5623.00000,5623.00000,-6.00000,5610.00000,8201.00000,6773.00000,334.00000,334.00000,16.77000,16.75000
2020-12-31,27753.00000,24359.00000,3394.00000,113.00000,1140.00000,-582.00000,1835.00000,1559.00000,-173.00000,1386.00000,-43.00000,1429.00000,1429.00000,-2.00000,1420.00000,2965.00000,1559.00000,334.00000,334.00000,4.24000,4.24000
2019-12-31,34727.00000,29301.00000,5426.00000,111.00000,1199.00000,0.00000,1310.00000,4116.00000,-64.00000,4052.00000,648.00000,3404.00000,3404.00000,-7.00000,3390.00000,5439.00000,4116.00000,353.00000,353.00000,9.59000,9.58000
2018-12-31,39004.00000,32529.00000,6475.00000,115.00000,1129.00000,,1244.00000,5231.00000,80.00000,5311.00000,613.00000,4698.00000,4698.00000,-8.00000,4688.00000,6486.00000,5231.00000,389.00000,389.00000,12.04000,12.01000
2017-12-31,34484.00000,28059.00000,6425.00000,106.00000,859.00000,,965.00000,5460.00000,33.00000,5493.00000,598.00000,4895.00000,4895.00000,-18.00000,4879.00000,6649.00000,5460.00000,398.00000,399.00000,12.23000,12.23000
2016-12-31,29183.00000,23191.00000,5992.00000,99.00000,833.00000,,932.00000,5060.00000,173.00000,5233.00000,1386.00000,3847.00000,3847.00000,-10.00000,3836.00000,6140.00000,5060.00000,419.00000,420.00000,9.15000,9.13000
2015-12-31,32735.00000,25683.00000,7052.00000,102.00000,828.00000,,930.00000,6122.00000,87.00000,6209.00000,1730.00000,4479.00000,4479.00000,-5.00000,4476.00000,7185.00000,6122.00000,465.00000,466.00000,9.62000,9.59000
2014-12-31,45608.00000,38939.00000,6669.00000,127.00000,806.00000,,933.00000,5736.00000,-24.00000,5712.00000,1540.00000,4172.00000,4172.00000,-4.00000,4174.00000,6775.00000,5736.00000,518.00000,521.00000,8.03000,7.99000
2013-12-31,44062.00000,37940.00000,6122.00000,150.00000,870.00000,,1020.00000,5102.00000,-106.00000,4996.00000,1136.00000,3860.00000,3860.00000,-7.00000,3857.00000,6144.00000,5102.00000,566.00000,570.00000,6.80000,6.75000
2012-12-31,45352.00000,39595.00000,5757.00000,172.00000,909.00000,,1081.00000,4676.00000,-491.00000,4185.00000,1327.00000,2858.00000,2858.00000,-24.00000,2845.00000,5717.00000,4676.00000,573.00000,577.00000,4.97000,4.92000
2011-12-31,48183.00000,42732.00000,5451.00000,196.00000,918.00000,,1114.00000,4337.00000,-806.00000,3531.00000,1059.00000,2472.00000,2472.00000,-332.00000,2135.00000,5329.00000,4337.00000,568.00000,572.00000,3.76000,3.74000
2010-12-31,38939.00000,34927.00000,4012.00000,154.00000,862.00000,,1016.00000,2996.00000,5682.00000,8678.00000,-1145.00000,9823.00000,9823.00000,261.00000,10141.00000,4449.00000,2996.00000,564.00000,564.00000,17.98000,17.98000
2009-12-31,30828.00000,29516.00000,1312.00000,145.00000,850.00000,,995.00000,317.00000,-4599.00000,-4282.00000,-1411.00000,-2871.00000,-2871.00000,,-2865.00000,2438.00000,317.00000,,,,0.00000
