,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,13127.49000,6652.98300,6474.50200,4705.73500,3152.65500,5035.12700,1439.37200,-535.57300,903.79900,697.06800,206.73100,206.73100,1473.09300,1439.37200,1439.37200,409.20100,412.99300,3.52000,3.49000
2021-12-31,9680.14000,5030.60900,4649.53100,2930.01600,1709.79400,2370.83100,2278.69900,-816.89500,1461.80400,253.41500,1208.38900,1208.38900,1254.37000,3469.63700,2278.69900,481.93000,487.35600,2.44000,2.41000
2020-12-31,5162.08200,3452.71100,1709.37100,2582.48100,1441.23200,2351.80500,-642.43410,-869.04500,-1511.47900,-191.57200,-1319.90700,-1319.90700,-1032.72400,602.48500,-642.43410,494.15200,494.15200,-2.02000,-2.02000
2019-12-31,12899.67000,7603.48900,5296.18300,2565.85900,2514.54000,1355.96800,3940.21500,-1093.49000,2846.72500,632.34500,2214.38000,2214.38000,2049.14600,5283.83600,3940.21500,524.17300,527.64500,3.90000,3.88000
2018-12-31,11763.10000,8683.51400,3079.58200,419.20400,-12.84900,1610.09600,1469.48500,-835.48000,634.00600,50.11200,583.89400,583.89400,445.44600,2688.63100,1469.48500,544.25300,549.53600,0.82000,0.81000
2017-12-31,10797.48000,6193.12200,4604.35600,1916.44700,18.09700,2891.83000,1712.52600,-751.73700,960.79000,-1127.39400,2088.18400,2088.18400,1933.68900,2739.00200,1712.52600,572.25300,578.79500,3.38000,3.34000
2016-12-31,9478.26900,5521.22100,3957.04700,1691.23900,661.91700,1878.84900,2078.19800,-820.61000,1257.58900,21.74300,1235.84600,1235.84600,1100.38000,2968.21800,2078.19800,568.13400,573.31700,1.94000,1.92000
2015-12-31,9190.06800,5625.37600,3564.69200,1583.65500,150.60500,3720.92400,-156.23140,-890.01100,-1046.24300,-6.59400,-1039.64900,-1039.64900,-447.72000,2177.92300,-156.23140,542.87300,542.87300,-0.82000,-0.82000
2014-12-31,10081.98000,6368.69800,3713.28600,1557.56000,-16.42300,2389.74800,1323.53800,-912.65200,410.88600,283.70800,127.17800,127.17800,-149.87300,2176.95300,1323.53800,490.87500,490.87500,-0.31000,-0.31000
2013-12-31,9809.66300,6258.71600,3550.94700,1495.19500,-69.24600,2413.66700,1137.28000,-1075.09100,62.19000,20.81600,41.37400,41.37400,-171.73400,2021.78600,1137.28000,489.66100,489.66100,-0.35000,-0.35000
2012-12-31,9160.84400,5921.28200,3239.56200,1474.78100,-715.73300,3118.21200,121.34960,-1855.56400,-1734.21300,-117.30100,-1616.91200,-1616.91200,-1767.69100,1122.43600,121.34960,488.98800,488.98800,-3.62000,-3.62000
2011-12-31,7849.31200,5026.36100,2822.95100,1357.47600,3408.81700,-1234.19500,4057.14600,-1225.51500,2831.63100,-403.31300,3234.94400,3234.94400,3114.63700,4968.09200,4057.14600,488.65200,560.89500,6.37000,5.62000
2010-12-31,6056.00100,3794.31000,2261.69100,1253.04400,-1534.15500,3420.62200,-1158.93100,-1057.09400,-2216.02500,-778.62800,-1437.39700,-1437.39700,-1437.39700,-437.52470,-1158.93100,450.44900,450.44900,-3.19000,-3.19000
2009-12-31,6010.58800,3571.30500,2439.28300,1243.95700,-1469.92900,3403.15900,-963.87600,-1048.71700,-2012.59300,-720.91100,-1291.68200,-1291.68200,-1291.68200,-223.75100,-963.87600,378.51300,378.51300,-3.41000,-3.41000
