,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3756.82500,2390.22200,1366.60300,830.45000,55.48900,1467.27900,-100.67600,-599.36000,-700.03600,9.33200,-709.36800,-709.36800,-423.85600,621.06900,-100.67600,113.62300,113.62300,-3.73000,-3.73000
2021-12-31,3763.66400,2558.58100,1205.08300,796.59200,-87.07000,1599.62400,-394.54100,-616.97500,-1011.51600,0.47400,-1011.99000,-1011.99000,-755.78600,348.46800,-394.54100,113.76000,113.76000,-6.64000,-6.64000
2020-12-31,2095.86100,1743.21900,352.64210,720.84900,-138.33600,1584.68700,-1232.04500,-530.23000,-1762.27500,564.67100,-2326.94600,-2326.94600,-2067.24500,-477.61070,-1232.04500,106.74500,106.74500,-19.37000,-19.37000
2019-12-31,6611.09900,4067.05300,2544.04600,896.67000,-144.19300,1665.74100,878.30520,-390.08700,488.21800,176.84000,311.37800,311.37800,122.98500,1532.13700,878.30520,106.74500,106.98500,1.15000,1.15000
2018-12-31,6717.66000,4086.27500,2631.38500,761.41500,-583.83000,1895.84100,735.54390,-429.80400,305.74000,-497.34400,803.08400,803.08400,572.43000,1323.05700,735.54390,106.52900,107.03200,5.37000,5.35000
2017-12-31,6070.16000,3727.18500,2342.97500,685.48500,-49.55700,1287.41000,1055.56500,-495.29600,560.26900,-328.98500,889.25400,889.25400,747.18100,1632.94600,1055.56500,102.07100,102.59800,7.32000,7.28000
2016-12-31,4345.79700,2653.52000,1692.27700,548.14300,-217.74200,1170.61500,521.66210,-211.06500,310.59700,8.12800,302.46900,302.46900,241.97500,950.71810,521.66210,101.44500,101.85500,2.39000,2.38000
2015-12-31,4075.88300,2530.37400,1545.50900,464.79300,-99.27300,886.69500,658.81420,-369.56700,289.24700,7.72300,281.52400,281.52400,195.29000,1001.22800,658.81420,101.16300,101.67100,1.93000,1.92000
2014-12-31,5433.66100,3316.31100,2117.35000,492.46400,-44.48900,851.07100,1266.27900,-307.41600,958.86200,-3.78200,962.64400,962.64400,731.55400,1617.04700,1266.27900,100.92700,101.93100,7.25000,7.18000
2013-12-31,5620.93600,3478.82200,2142.11400,448.78800,-32.18400,852.02300,1290.09100,-303.56800,986.52300,-17.63400,1004.15700,1004.15700,728.65200,1682.59500,1290.09100,100.54000,101.64100,7.25000,7.17000
2012-12-31,5154.28400,3251.57500,1902.70900,441.69900,-58.53500,873.43300,1029.27600,-296.27800,732.99800,4.29900,728.69900,728.69900,502.03600,1426.44000,1029.27600,103.09200,104.24900,4.87000,4.82000
2011-12-31,5269.79200,3310.03300,1959.75900,389.05300,-164.42700,951.51900,1008.24000,-202.67300,805.56700,-19.54600,825.11300,825.11300,613.37100,1425.96200,1008.24000,124.03900,125.66700,4.94000,4.88000
2010-12-31,4184.69800,2699.61500,1485.08300,391.25400,-63.01900,859.83100,625.25200,-288.20900,337.04300,20.44700,316.59600,316.59600,160.12700,1055.15200,625.25200,122.78700,123.93900,1.30000,1.29000
2009-12-31,3045.61100,1991.04900,1054.56200,365.07000,-43.98200,819.59900,234.96310,-192.85700,42.10600,2.99900,39.10700,39.10700,20.65400,671.67020,234.96310,119.84000,120.18500,0.17000,0.17000
