,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,17737.00000,7992.00000,9745.00000,6059.00000,54.00000,6005.00000,3740.00000,-827.00000,2913.00000,551.00000,2362.00000,2582.00000,,2530.00000,6952.00000,3740.00000,642.30000,647.90000,3.94000,3.91000
2021-12-31,16226.00000,8128.00000,8098.00000,5810.00000,,5810.00000,2288.00000,-622.00000,1666.00000,363.00000,1303.00000,1403.00000,,1334.00000,5536.00000,2288.00000,662.60000,671.60000,2.01000,1.99000
2020-12-31,14852.00000,7812.00000,7040.00000,5652.00000,464.00000,5188.00000,1852.00000,-681.00000,1171.00000,196.00000,975.00000,975.00000,,958.00000,5109.00000,1852.00000,672.10000,683.40000,1.42000,1.40000
2019-12-31,10187.00000,5309.00000,4878.00000,3284.00000,15.00000,3269.00000,1609.00000,-526.00000,1083.00000,198.00000,885.00000,914.00000,,893.00000,3387.00000,1609.00000,512.30000,522.60000,1.74000,1.71000
2018-12-31,5823.00000,3069.00000,2754.00000,1228.00000,227.00000,1001.00000,1753.00000,-198.00000,1555.00000,378.00000,1177.00000,1187.00000,,1187.00000,2309.00000,1753.00000,405.50000,413.70000,2.93000,2.87000
2017-12-31,5696.00000,3024.00000,2672.00000,1150.00000,10.00000,1140.00000,1532.00000,-174.00000,1358.00000,158.00000,1200.00000,1232.00000,14.00000,1246.00000,1976.00000,1532.00000,422.30000,431.30000,2.95000,2.89000
2016-12-31,5505.00000,2959.00000,2546.00000,1101.00000,,1101.00000,1445.00000,-170.00000,1275.00000,492.00000,783.00000,930.00000,,930.00000,1866.00000,1445.00000,440.60000,447.80000,2.11000,2.08000
2015-12-31,5505.00000,2959.00000,2546.00000,1101.00000,,1101.00000,1445.00000,-170.00000,1275.00000,492.00000,783.00000,930.00000,,930.00000,1862.00000,1445.00000,440.60000,447.80000,2.11000,2.07500
2014-12-31,5066.00000,2881.00000,2185.00000,975.00000,,975.00000,1210.00000,-163.00000,1047.00000,384.00000,663.00000,754.00000,,754.00000,1614.00000,1210.00000,497.20000,505.40000,1.51500,1.49000
2013-12-31,4814.00000,2776.00000,2038.00000,977.00000,,977.00000,1061.00000,-163.00000,898.00000,328.00000,570.00000,650.00000,-2.00000,648.00000,1464.00000,1061.00000,524.80000,532.20000,1.23500,1.22000
2012-12-31,4436.00000,2564.00000,1872.00000,824.00000,,824.00000,1048.00000,-167.00000,881.00000,300.00000,581.00000,592.00000,19.00000,611.00000,1398.00000,1048.00000,543.20000,550.00000,1.12500,1.11000
2011-12-31,4289.00000,2504.00000,1785.00000,795.00000,,795.00000,990.00000,-267.00000,723.00000,254.00000,469.00000,487.00000,-15.00000,472.00000,1335.00000,990.00000,570.20000,576.80000,0.83000,0.82000
2010-12-31,4133.00000,2386.00000,1747.00000,740.00000,,740.00000,1007.00000,-214.00000,793.00000,301.00000,492.00000,506.00000,-10.00000,496.00000,1346.00000,1007.00000,601.60000,606.80000,0.82500,0.81750
2009-12-31,4077.00000,2380.00000,1697.00000,751.00000,,751.00000,946.00000,-212.00000,734.00000,273.00000,461.00000,473.00000,3.00000,476.00000,1279.00000,946.00000,618.00000,621.60000,0.77000,0.76500
