,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10821.00000,4990.00000,5831.00000,2068.00000,-711.00000,4092.00000,1739.00000,-2304.00000,-565.00000,-41.00000,-524.00000,-524.00000,-386.00000,-899.00000,3403.00000,1739.00000,214.00000,214.00000,-4.19000,-4.19000
2021-12-31,9570.00000,4274.00000,5296.00000,1782.00000,-826.00000,3836.00000,1460.00000,-2729.00000,-1269.00000,-283.00000,-986.00000,-986.00000,-30.00000,-1019.00000,3074.00000,1460.00000,211.00000,211.00000,-4.83000,-4.83000
2020-12-31,3628.00000,1706.00000,1922.00000,902.00000,-605.00000,2305.00000,-383.00000,-1223.00000,-1606.00000,132.00000,-1738.00000,-1738.00000,-20.00000,-1757.00000,585.00000,-383.00000,130.00000,130.00000,-13.50000,-13.50000
2019-12-31,2528.00000,1243.00000,1285.00000,503.00000,-149.00000,875.00000,410.00000,-285.00000,125.00000,44.00000,81.00000,81.00000,,81.00000,654.00000,410.00000,78.00000,79.00000,1.04000,1.03000
2018-12-31,2056.00000,1092.00000,964.00000,381.00000,-102.00000,654.00000,310.00000,-175.00000,135.00000,40.00000,95.00000,95.00000,,95.00000,490.00000,310.00000,77.00000,78.00000,1.23000,1.22000
2017-12-31,1480.79800,781.51200,699.28590,324.21100,-136.35800,604.47600,94.80990,-138.19900,-43.38900,-116.76900,73.38000,73.38000,,73.38000,245.00590,94.80990,67.13400,68.10300,1.09000,1.08000
2016-12-31,900.46500,516.03000,384.43500,171.61000,-60.67600,295.73500,88.70000,-51.07200,37.62800,13.10100,24.52700,24.52700,,24.52700,155.66900,88.70000,47.03300,47.70200,0.52000,0.51000
2015-12-31,719.78400,431.45800,288.32600,128.09700,-28.34000,215.81000,72.51600,-27.91300,44.60300,-69.58000,114.18300,114.18300,,114.18300,125.06500,72.51600,46.55000,47.00900,2.45000,2.43000
2014-12-31,361.82300,216.15000,145.67300,80.72000,-11.34400,128.11800,17.55500,-30.10900,-12.55400,1.76800,-14.32200,-14.32200,,-14.42500,43.93700,17.55500,29.90100,29.90100,-0.48000,-0.48000
2013-12-31,247.18600,138.78600,108.40000,61.45300,-4.16100,85.81800,22.58200,-3.68500,18.89700,,18.89700,18.89700,,18.89700,40.46700,22.58200,23.31100,23.31100,0.81000,0.81000
2012-12-31,254.74000,141.15900,113.58100,63.66000,-16.42900,97.74000,15.84100,-16.83200,-0.99100,,-0.99100,-0.99100,,-0.99100,34.49800,15.84100,23.31150,23.31150,-0.04000,-0.04000
2011-12-31,256.07200,160.24200,95.83000,47.91900,-41.20500,108.90400,-13.07400,-15.94600,-29.02000,,-29.02000,-29.02000,,-24.21300,7.30700,-13.07400,,,,0.00000
